model,episodes_seen,weighted_coverage,q25,q75,seed_count
no_resource_shaping,176.214765101,0.369159190522,0.368696925079,0.370615112656,5
no_resource_shaping,196.241610738,0.402076235276,0.388783562397,0.408316417486,5
no_resource_shaping,216.268456376,0.423353607383,0.422703439597,0.426342281879,5
no_resource_shaping,236.295302013,0.389879489967,0.379551816532,0.416133813005,5
no_resource_shaping,256.322147651,0.455623427013,0.454663905201,0.465891096896,5
no_resource_shaping,276.348993289,0.395335613272,0.378076740344,0.402264271375,5
no_resource_shaping,296.375838926,0.453450933252,0.422755892547,0.462555863762,5
no_resource_shaping,316.402684564,0.396489029756,0.383184559478,0.442938387079,5
no_resource_shaping,336.429530201,0.422547598895,0.419802429676,0.438722910121,5
no_resource_shaping,356.456375839,0.455143010696,0.432309472001,0.466659238674,5
no_resource_shaping,376.483221477,0.442767819691,0.431783986141,0.452304639347,5
no_resource_shaping,396.510067114,0.444853712248,0.433540333997,0.446085557362,5
no_resource_shaping,416.536912752,0.446171489779,0.440675399774,0.446692608461,5
no_resource_shaping,436.563758389,0.450849787272,0.412977894991,0.452995455995,5
no_resource_shaping,456.590604027,0.40949690646,0.391829317848,0.477347682466,5
no_resource_shaping,476.617449664,0.410298066243,0.403247113784,0.415079925374,5
no_resource_shaping,496.644295302,0.45616715604,0.454325713087,0.503672399329,5
no_resource_shaping,516.67114094,0.459994577477,0.44726916957,0.466015798885,5
no_resource_shaping,536.697986577,0.451280017827,0.435615693163,0.485787410864,5
no_resource_shaping,556.724832215,0.468005239008,0.435637294977,0.469470952181,5
no_resource_shaping,576.751677852,0.454622614304,0.434395424749,0.460069280963,5
no_resource_shaping,596.77852349,0.468715918624,0.45434465313,0.470944102263,5
no_resource_shaping,616.805369128,0.450254567011,0.436326814178,0.459915928148,5
no_resource_shaping,636.832214765,0.46431286703,0.461074480914,0.479738622064,5
no_resource_shaping,656.859060403,0.456032938553,0.439017611029,0.460254374401,5
no_resource_shaping,676.88590604,0.48800663276,0.485383022232,0.533064833263,5
no_resource_shaping,696.912751678,0.451253252979,0.428192788231,0.461389546381,5
no_resource_shaping,716.939597315,0.473752659096,0.434651302583,0.48737618081,5
no_resource_shaping,736.966442953,0.488520475042,0.478330799077,0.501696203859,5
no_resource_shaping,756.993288591,0.434775964444,0.429053021953,0.436715981223,5
no_resource_shaping,777.020134228,0.482742371015,0.46910982068,0.48333158557,5
no_resource_shaping,797.046979866,0.416285547357,0.412218681516,0.432919398884,5
no_resource_shaping,817.073825503,0.428317022069,0.42058203446,0.464753062509,5
no_resource_shaping,837.100671141,0.445915745703,0.434992049462,0.486743842881,5
no_resource_shaping,857.127516779,0.456424192213,0.434611242253,0.459649149089,5
no_resource_shaping,877.154362416,0.44678979656,0.43063981229,0.471859270134,5
no_resource_shaping,897.181208054,0.427717254058,0.419088566635,0.459767925627,5
no_resource_shaping,917.208053691,0.443506842492,0.431955222315,0.490254037332,5
no_resource_shaping,937.234899329,0.411112989659,0.399115649825,0.43649655227,5
no_resource_shaping,957.261744966,0.437755944712,0.418136615489,0.441254502273,5
no_resource_shaping,977.288590604,0.446226798448,0.441193241401,0.454953596896,5
no_resource_shaping,997.315436242,0.464903138269,0.452924898986,0.46747020956,5
no_resource_shaping,1017.34228188,0.437887682338,0.42844312851,0.473632785749,5
no_resource_shaping,1037.36912752,0.454528917272,0.449059846254,0.465546243665,5
no_resource_shaping,1057.39597315,0.439918466862,0.433384018456,0.459849517617,5
no_resource_shaping,1077.42281879,0.470798520751,0.459971236817,0.472555129434,5
no_resource_shaping,1097.44966443,0.468389523909,0.462468540268,0.505213139681,5
no_resource_shaping,1117.47651007,0.462218360499,0.451080759485,0.475732776332,5
no_resource_shaping,1137.5033557,0.479491384956,0.459438079972,0.482452772951,5
no_resource_shaping,1157.53020134,0.503751572987,0.449648699664,0.511962562919,5
no_resource_shaping,1177.55704698,0.457040613015,0.445683944194,0.465615663736,5
no_resource_shaping,1197.58389262,0.47511010906,0.455303586409,0.50690278943,5
no_resource_shaping,1217.61073826,0.453034794035,0.439569172887,0.459709821429,5
no_resource_shaping,1237.63758389,0.467239879383,0.44312663719,0.490206820983,5
no_resource_shaping,1257.66442953,0.4566878681,0.412373840056,0.468239474901,5
no_resource_shaping,1277.69127517,0.438186442782,0.43275562637,0.461324058776,5
no_resource_shaping,1297.71812081,0.467762950923,0.460573091443,0.472652317534,5
no_resource_shaping,1317.74496644,0.421337616422,0.419554470278,0.454607459595,5
no_resource_shaping,1337.77181208,0.46234139052,0.459226877097,0.527090761326,5
no_resource_shaping,1357.79865772,0.45884339474,0.444394389467,0.472303665594,5
no_resource_shaping,1377.82550336,0.4705287054,0.454111059273,0.471762483307,5
no_resource_shaping,1397.85234899,0.473720637584,0.464765100671,0.483242449664,5
no_resource_shaping,1417.87919463,0.450260987365,0.44652688309,0.45163735062,5
no_resource_shaping,1437.90604027,0.482303901007,0.473521392617,0.510591442953,5
no_resource_shaping,1457.93288591,0.482739843001,0.441425832078,0.495470547699,5
no_resource_shaping,1477.95973154,0.502842611457,0.488211696172,0.550719186584,5
no_resource_shaping,1497.98657718,0.457532572593,0.457094918504,0.492747140803,5
no_resource_shaping,1518.01342282,0.5078125,0.499895134228,0.509932754824,5
no_resource_shaping,1538.04026846,0.436970588361,0.431673796826,0.458358872072,5
no_resource_shaping,1558.06711409,0.458961234976,0.44146965099,0.470967228911,5
no_resource_shaping,1578.09395973,0.480245910235,0.478325555789,0.486177380453,5
no_resource_shaping,1598.12080537,0.466782094811,0.445688826338,0.467420117428,5
no_resource_shaping,1618.14765101,0.515646628565,0.481400744547,0.51865234375,5
no_resource_shaping,1638.17449664,0.444264751832,0.434171100277,0.446320602486,5
no_resource_shaping,1658.20134228,0.453936572794,0.447614597957,0.494303207074,5
no_resource_shaping,1678.22818792,0.459221446548,0.453283582728,0.469955367843,5
no_resource_shaping,1698.25503356,0.457312474854,0.43349590649,0.470665539181,5
no_resource_shaping,1718.28187919,0.472900718331,0.450713742659,0.473158294883,5
no_resource_shaping,1738.30872483,0.484644708345,0.479782574733,0.485785391128,5
no_resource_shaping,1758.33557047,0.487169672819,0.477988674497,0.505504142198,5
no_resource_shaping,1778.36241611,0.430043883115,0.419183801876,0.451555330605,5
no_resource_shaping,1798.38926174,0.46629541865,0.455317751314,0.473372855067,5
no_resource_shaping,1818.41610738,0.474634936032,0.472725723574,0.475704566904,5
no_resource_shaping,1838.44295302,0.428665727512,0.419203196694,0.443166028733,5
no_resource_shaping,1858.46979866,0.488998269715,0.462762819841,0.498605940646,5
no_resource_shaping,1878.4966443,0.465093073723,0.457759692593,0.465269900955,5
no_resource_shaping,1898.52348993,0.494931331645,0.486677298594,0.498484395331,5
no_resource_shaping,1918.55033557,0.452338346203,0.44520966734,0.465753514073,5
no_resource_shaping,1938.57718121,0.436590583696,0.432965491671,0.454673776495,5
no_resource_shaping,1958.60402685,0.456893613674,0.426207267198,0.475717019715,5
no_resource_shaping,1978.63087248,0.449490812474,0.430234407102,0.449504990755,5
no_resource_shaping,1998.65771812,0.481648489933,0.462405620805,0.507864932886,5
no_resource_shaping,2018.68456376,0.46749963618,0.45623673127,0.479582206205,5
no_resource_shaping,2038.7114094,0.466056260487,0.459416946309,0.471286440856,5
no_resource_shaping,2058.73825503,0.459765785509,0.455988691618,0.471921012533,5
no_resource_shaping,2078.76510067,0.489019189366,0.486300437226,0.5014389617,5
no_resource_shaping,2098.79194631,0.447515751267,0.439811541227,0.448891418984,5
no_resource_shaping,2118.81879195,0.481257249649,0.460490884168,0.490083229181,5
no_resource_shaping,2138.84563758,0.476394714765,0.433032718121,0.479173657718,5
no_resource_shaping,2158.87248322,0.465243202986,0.449881223463,0.4712736269,5
no_resource_shaping,2178.89932886,0.454173657718,0.433819211409,0.456790058725,5
no_resource_shaping,2198.9261745,0.450377516779,0.423491430968,0.477321706787,5
no_resource_shaping,2218.95302013,0.494497222127,0.448444027359,0.503621079304,5
no_resource_shaping,2238.97986577,0.463428062081,0.436193110319,0.54005741401,5
no_resource_shaping,2259.00671141,0.46568749144,0.454676585399,0.466658034858,5
no_resource_shaping,2279.03355705,0.487250943792,0.482035182466,0.493583525587,5
no_resource_shaping,2299.06040268,0.446447832489,0.445400030818,0.459258577592,5
no_resource_shaping,2319.08724832,0.523505582497,0.495393262695,0.527788760743,5
no_resource_shaping,2339.11409396,0.487604437748,0.441061156006,0.493416997672,5
no_resource_shaping,2359.1409396,0.47692404615,0.466673550712,0.477674692465,5
no_resource_shaping,2379.16778523,0.493936136745,0.468406564597,0.498086199664,5
no_resource_shaping,2399.19463087,0.441652898576,0.431223034516,0.445097953191,5
no_resource_shaping,2419.22147651,0.471568267617,0.463742659396,0.493996434564,5
no_resource_shaping,2439.24832215,0.453534190522,0.431552398644,0.455122585947,5
no_resource_shaping,2459.27516779,0.460232598702,0.439629684718,0.465896687954,5
no_resource_shaping,2479.30201342,0.432158399748,0.427419777685,0.471954960151,5
no_resource_shaping,2499.32885906,0.490369469936,0.465218805643,0.502944802082,5
no_resource_shaping,2519.3557047,0.456762504708,0.42692187928,0.462484537649,5
no_resource_shaping,2539.38255034,0.444916243815,0.443727140867,0.449688238341,5
no_resource_shaping,2559.40939597,0.481592779992,0.477650482383,0.495972498951,5
no_resource_shaping,2579.43624161,0.463597826924,0.459371896829,0.468886111492,5
no_resource_shaping,2599.46308725,0.515549627727,0.484713192114,0.522211225881,5
no_resource_shaping,2619.48993289,0.475801848634,0.451233135872,0.488396923367,5
no_resource_shaping,2639.51677852,0.466975507957,0.45484639037,0.474052275587,5
no_resource_shaping,2659.54362416,0.47369376573,0.469307099413,0.479765493918,5
no_resource_shaping,2679.5704698,0.479072456898,0.452836418491,0.483594392035,5
no_resource_shaping,2699.59731544,0.474227270344,0.459145606124,0.488737416107,5
no_resource_shaping,2719.62416107,0.468142634571,0.465290606595,0.508695352092,5
no_resource_shaping,2739.65100671,0.510711958336,0.460129404897,0.52920511745,5
no_resource_shaping,2759.67785235,0.476299907547,0.470606980208,0.482872423298,5
no_resource_shaping,2779.70469799,0.48055796616,0.467787415144,0.481424981381,5
no_resource_shaping,2799.73154362,0.472717858641,0.463956978817,0.505003408138,5
no_resource_shaping,2819.75838926,0.439652851493,0.402513782359,0.457311123904,5
no_resource_shaping,2839.7852349,0.459853450084,0.447763082005,0.479100251678,5
no_resource_shaping,2859.81208054,0.488959132311,0.461872731475,0.500960912889,5
no_resource_shaping,2879.83892617,0.480739408022,0.425583623498,0.484907956209,5
no_resource_shaping,2899.86577181,0.478029965394,0.454231989304,0.485350907089,5
no_resource_shaping,2919.89261745,0.447552868935,0.398862580896,0.452378834556,5
no_resource_shaping,2939.91946309,0.459951106334,0.459335019924,0.469231727139,5
no_resource_shaping,2959.94630872,0.451045501044,0.449152138834,0.457178169086,5
no_resource_shaping,2979.97315436,0.47261010371,0.470621733645,0.509685036189,5
no_resource_shaping,3000,0.469387755102,0.408163265306,0.474489795918,5
no_return_reserve,16,0.181640625,0.154296875,0.19140625,5
no_return_reserve,36.0268456376,0.102690449082,0.0839355268114,0.125571732468,5
no_return_reserve,56.0536912752,0.0961439892652,0.0409166445521,0.102412929308,5
no_return_reserve,76.0805369128,0.0643154886745,0.0536978292785,0.0928914114933,5
no_return_reserve,96.1073825503,0.0346139976544,0.0307213909054,0.0357367569511,5
no_return_reserve,116.134228188,0.0362363674497,0.0291356438758,0.0492973993289,5
no_return_reserve,136.161073826,0.0313454492535,0.0266763542665,0.0568355362279,5
no_return_reserve,156.187919463,0.03301653348,0.024235228907,0.0480714596031,5
no_return_reserve,176.214765101,0.0688030749212,0.0361741970278,0.128322746884,5
no_return_reserve,196.241610738,0.0891566384314,0.0590450473394,0.0904960846545,5
no_return_reserve,216.268456376,0.0695364932886,0.0560507550336,0.0891568791946,5
no_return_reserve,236.295302013,0.0543892745857,0.0506662186687,0.0595259853102,5
no_return_reserve,256.322147651,0.0918217806208,0.0589476719799,0.110106438758,5
no_return_reserve,276.348993289,0.105718260983,0.0682529576428,0.116716620583,5
no_return_reserve,296.375838926,0.1065588725,0.0603290176966,0.111162232432,5
no_return_reserve,316.402684564,0.0705811917888,0.0693308547202,0.23216316151,5
no_return_reserve,336.429530201,0.0605177827738,0.0569841139056,0.165177267294,5
no_return_reserve,356.456375839,0.0689105757131,0.0492253041107,0.122220401636,5
no_return_reserve,376.483221477,0.105903621935,0.088611282915,0.113685705511,5
no_return_reserve,396.510067114,0.152673749476,0.111581113674,0.194753106648,5
no_return_reserve,416.536912752,0.146282936413,0.121991395656,0.17471547134,5
no_return_reserve,436.563758389,0.109081770423,0.0582934647223,0.124101451481,5
no_return_reserve,456.590604027,0.117408045826,0.0669466364304,0.123579724203,5
no_return_reserve,476.617449664,0.139296856274,0.070065416713,0.189942375991,5
no_return_reserve,496.644295302,0.155464555369,0.145182466443,0.178289639262,5
no_return_reserve,516.67114094,0.245767382037,0.215360387811,0.258479012935,5
no_return_reserve,536.697986577,0.214643849622,0.194371985109,0.257825608221,5
no_return_reserve,556.724832215,0.208216875257,0.194753929256,0.227503937817,5
no_return_reserve,576.751677852,0.205146274376,0.126775294587,0.222507712449,5
no_return_reserve,596.77852349,0.225533745377,0.188111485156,0.247954956941,5
no_return_reserve,616.805369128,0.210292120728,0.119850943471,0.231384386022,5
no_return_reserve,636.832214765,0.203237075294,0.16481294568,0.203613936661,5
no_return_reserve,656.859060403,0.199292851579,0.185756499538,0.245181150271,5
no_return_reserve,676.88590604,0.3019472263,0.236998610529,0.322040819002,5
no_return_reserve,696.912751678,0.232675585964,0.20622891984,0.242259354455,5
no_return_reserve,716.939597315,0.213150047404,0.136532559752,0.225957849845,5
no_return_reserve,736.966442953,0.204344064597,0.198955930159,0.218164717911,5
no_return_reserve,756.993288591,0.195631778823,0.183280624016,0.251034746952,5
no_return_reserve,777.020134228,0.239308934564,0.168150954279,0.288801646393,5
no_return_reserve,797.046979866,0.21457939195,0.158644042768,0.266123700949,5
no_return_reserve,817.073825503,0.241627792319,0.199997150968,0.242350349588,5
no_return_reserve,837.100671141,0.293182761779,0.193693233376,0.29763554436,5
no_return_reserve,857.127516779,0.291605093694,0.248700480349,0.315004874118,5
no_return_reserve,877.154362416,0.244267119337,0.230488412332,0.309740719379,5
no_return_reserve,897.181208054,0.271119217402,0.189778957934,0.296785650082,5
no_return_reserve,917.208053691,0.223586933725,0.221971345428,0.267820627097,5
no_return_reserve,937.234899329,0.259951975757,0.257639364471,0.261669099267,5
no_return_reserve,957.261744966,0.253397436995,0.25174927878,0.264334843365,5
no_return_reserve,977.288590604,0.287712353188,0.239487206376,0.312037935193,5
no_return_reserve,997.315436242,0.314213164293,0.30222529448,0.319350517052,5
no_return_reserve,1017.34228188,0.301369675387,0.295322986577,0.347496062183,5
no_return_reserve,1037.36912752,0.306522115977,0.297425545302,0.314307864505,5
no_return_reserve,1057.39597315,0.289370543205,0.281020606124,0.302937552433,5
no_return_reserve,1077.42281879,0.317160320504,0.282543487194,0.320557115464,5
no_return_reserve,1097.44966443,0.270296770134,0.264866033977,0.312667785235,5
no_return_reserve,1117.47651007,0.260431362142,0.239441086837,0.29944913368,5
no_return_reserve,1137.5033557,0.274485890203,0.26004705049,0.325509374786,5
no_return_reserve,1157.53020134,0.327983431208,0.277721266779,0.334917680369,5
no_return_reserve,1177.55704698,0.328418329895,0.325490514998,0.333594071018,5
no_return_reserve,1197.58389262,0.352650482383,0.323765205537,0.357015520134,5
no_return_reserve,1217.61073826,0.358690162307,0.306623129537,0.36568695641,5
no_return_reserve,1237.63758389,0.312944074442,0.308010300387,0.347422442131,5
no_return_reserve,1257.66442953,0.325186190248,0.279431755924,0.347723877722,5
no_return_reserve,1277.69127517,0.314397749452,0.299529281092,0.388454118015,5
no_return_reserve,1297.71812081,0.325201866611,0.320760801174,0.332946203859,5
no_return_reserve,1317.74496644,0.297793538556,0.29607994624,0.32264608444,5
no_return_reserve,1337.77181208,0.361284867869,0.299476981963,0.377961147232,5
no_return_reserve,1357.79865772,0.332018944323,0.331077292494,0.341996173469,5
no_return_reserve,1377.82550336,0.340460237681,0.302627502868,0.360177276657,5
no_return_reserve,1397.85234899,0.325241191275,0.32079488255,0.359028942953,5
no_return_reserve,1417.87919463,0.299824082317,0.28891951338,0.329929386813,5
no_return_reserve,1437.90604027,0.293361996644,0.244258598993,0.363569630872,5
no_return_reserve,1457.93288591,0.318635396692,0.222518212402,0.321758256574,5
no_return_reserve,1477.95973154,0.312152230859,0.311934473873,0.36671239385,5
no_return_reserve,1497.98657718,0.36080031845,0.308898181756,0.373818654979,5
no_return_reserve,1518.01342282,0.412312552433,0.357284238674,0.412892591233,5
no_return_reserve,1538.04026846,0.335718619453,0.323112737125,0.341707632088,5
no_return_reserve,1558.06711409,0.356651365716,0.308433308044,0.373015174505,5
no_return_reserve,1578.09395973,0.363523752097,0.330160051384,0.389481307676,5
no_return_reserve,1598.12080537,0.337689253292,0.322479503022,0.342111873588,5
no_return_reserve,1618.14765101,0.327518744757,0.314899459941,0.34798002307,5
no_return_reserve,1638.17449664,0.334867173589,0.329702159807,0.341130870343,5
no_return_reserve,1658.20134228,0.35406677221,0.341918928593,0.39413372312,5
no_return_reserve,1678.22818792,0.378628676722,0.355359336478,0.383221690522,5
no_return_reserve,1698.25503356,0.365286741007,0.352524215433,0.379927353702,5
no_return_reserve,1718.28187919,0.351122063758,0.347777501049,0.387612730705,5
no_return_reserve,1738.30872483,0.383000241833,0.35162900416,0.397230313056,5
no_return_reserve,1758.33557047,0.367701342282,0.334099071938,0.389171298238,5
no_return_reserve,1778.36241611,0.334231184084,0.320260120617,0.359501801979,5
no_return_reserve,1798.38926174,0.357997700443,0.349635591443,0.371353573676,5
no_return_reserve,1818.41610738,0.365090839975,0.359870490772,0.382286860319,5
no_return_reserve,1838.44295302,0.327370474721,0.325134921051,0.329123766222,5
no_return_reserve,1858.46979866,0.362794934983,0.342546665268,0.369554189388,5
no_return_reserve,1878.4966443,0.333351435163,0.316554453157,0.350066290149,5
no_return_reserve,1898.52348993,0.343470313356,0.34346302358,0.365561612386,5
no_return_reserve,1918.55033557,0.342460793042,0.337126228428,0.375125892429,5
no_return_reserve,1938.57718121,0.327526770198,0.315994277325,0.337523193527,5
no_return_reserve,1958.60402685,0.308633074664,0.29443359375,0.382248846477,5
no_return_reserve,1978.63087248,0.305635518679,0.284968133646,0.361939556653,5
no_return_reserve,1998.65771812,0.328450083893,0.309878355705,0.328455327181,5
no_return_reserve,2018.68456376,0.335788761813,0.322395369641,0.35236664926,5
no_return_reserve,2038.7114094,0.355848888423,0.346070155201,0.372588087248,5
no_return_reserve,2058.73825503,0.372258081085,0.358047484934,0.379279165525,5
no_return_reserve,2078.76510067,0.375787563347,0.361201991808,0.386988271084,5
no_return_reserve,2098.79194631,0.38367496747,0.368590989248,0.397241174154,5
no_return_reserve,2118.81879195,0.386308917443,0.354003973129,0.395335800532,5
no_return_reserve,2138.84563758,0.377149748322,0.355641778523,0.393666107383,5
no_return_reserve,2158.87248322,0.358367860567,0.350652414909,0.385501558006,5
no_return_reserve,2178.89932886,0.336121015101,0.328722734899,0.344982172819,5
no_return_reserve,2198.9261745,0.350126480962,0.326330511231,0.403507011026,5
no_return_reserve,2218.95302013,0.342861851116,0.340602421757,0.394572447267,5
no_return_reserve,2238.97986577,0.369397546141,0.345182728607,0.388694158977,5
no_return_reserve,2259.00671141,0.379445024654,0.371892548966,0.39377525339,5
no_return_reserve,2279.03355705,0.373112416107,0.356152999161,0.387235213926,5
no_return_reserve,2299.06040268,0.384248305027,0.36332394535,0.390404567867,5
no_return_reserve,2319.08724832,0.383239988529,0.346037117133,0.395986396341,5
no_return_reserve,2339.11409396,0.372748596083,0.362963977537,0.386162854404,5
no_return_reserve,2359.1409396,0.366073167417,0.363070582155,0.37755851082,5
no_return_reserve,2379.16778523,0.396791107383,0.36491715604,0.405392722315,5
no_return_reserve,2399.19463087,0.347422977161,0.318666214388,0.362226171929,5
no_return_reserve,2419.22147651,0.343461619128,0.335963716443,0.394649223993,5
no_return_reserve,2439.24832215,0.34653033403,0.336177728222,0.350177415765,5
no_return_reserve,2459.27516779,0.327770275476,0.326784751233,0.357469760136,5
no_return_reserve,2479.30201342,0.346227453859,0.331664219799,0.363818687081,5
no_return_reserve,2499.32885906,0.347067182578,0.311215929325,0.381287666073,5
no_return_reserve,2519.3557047,0.372714835725,0.370060822148,0.399283328054,5
no_return_reserve,2539.38255034,0.394826184983,0.382120840681,0.396769077545,5
no_return_reserve,2559.40939597,0.406191013003,0.37442651531,0.409586042366,5
no_return_reserve,2579.43624161,0.384880228308,0.371399037803,0.402422185317,5
no_return_reserve,2599.46308725,0.401228240352,0.355494311032,0.425325083893,5
no_return_reserve,2619.48993289,0.348091603462,0.344177702541,0.360411459047,5
no_return_reserve,2639.51677852,0.339377471836,0.338972588301,0.362133611834,5
no_return_reserve,2659.54362416,0.371797006082,0.368928271812,0.383104813339,5
no_return_reserve,2679.5704698,0.390571363298,0.373971673401,0.391252388906,5
no_return_reserve,2699.59731544,0.384839686451,0.380825949035,0.396519767198,5
no_return_reserve,2719.62416107,0.378989982109,0.378769175455,0.381054607246,5
no_return_reserve,2739.65100671,0.428355544189,0.395821005363,0.45718032258,5
no_return_reserve,2759.67785235,0.390826652599,0.388994069734,0.407349592522,5
no_return_reserve,2779.70469799,0.395838326942,0.388387707484,0.39979132514,5
no_return_reserve,2799.73154362,0.411560795931,0.393964974832,0.440519478817,5
no_return_reserve,2819.75838926,0.357294537991,0.350488481886,0.364997196446,5
no_return_reserve,2839.7852349,0.383169699035,0.374580536913,0.384610947987,5
no_return_reserve,2859.81208054,0.395159107057,0.386448025099,0.402302017703,5
no_return_reserve,2879.83892617,0.406912299578,0.395399535915,0.42150790292,5
no_return_reserve,2899.86577181,0.388551279362,0.366080510696,0.429884123322,5
no_return_reserve,2919.89261745,0.347009399397,0.34356441166,0.4056486269,5
no_return_reserve,2939.91946309,0.382330772861,0.375,0.419767853398,5
no_return_reserve,2959.94630872,0.37516061584,0.36743313202,0.390054337591,5
no_return_reserve,2979.97315436,0.388606133257,0.36330305245,0.39843241722,5
no_return_reserve,3000,0.408163265306,0.382653061224,0.418367346939,5
