record_type,model,training_seed,episodes_seen,mean_return,batch_episode_count,reward_schema,source_path,source_sha256,median,q25,q75
seed,a2c_pointer,45.0,612,0.3424686067737639,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,628,0.37816445156931877,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,644,0.36966593749821186,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,660,0.3740792255848646,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,676,0.4977740300819278,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,692,0.32315563783049583,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,708,0.35038182605057955,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,724,0.4685152433812618,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,740,0.43401593063026667,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,756,0.3718943018466234,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,772,0.5037517361342907,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,788,0.45110087003558874,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,804,0.413873590528965,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,820,0.44901231303811073,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,836,0.4711629580706358,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,852,0.4013630738481879,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,868,0.44106566347181797,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,884,0.43690906930714846,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,900,0.41131761111319065,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,916,0.4200190342962742,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,932,0.46338597126305103,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,948,0.46242984291166067,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,964,0.45127557776868343,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,980,0.4273935854434967,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,996,0.4253733800724149,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1000,0.5035145133733749,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1016,0.4401151044294238,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1032,0.45233569014817476,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1048,0.45083925873041153,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1064,0.44165838696062565,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1080,0.4482884369790554,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1096,0.4351698188111186,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1112,0.46855648793280125,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1128,0.4064077027142048,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1144,0.4489458352327347,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1160,0.49948984012007713,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1176,0.44198952335864305,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1192,0.44510794850066304,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1208,0.4528720686212182,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1224,0.4178279619663954,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1240,0.4917696276679635,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1256,0.462002313695848,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1272,0.4406684823334217,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1288,0.4488111790269613,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1304,0.47114041168242693,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1320,0.38208903279155493,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1336,0.512830464169383,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1352,0.4795602932572365,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1368,0.4037706833332777,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1384,0.5249053668230772,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1400,0.4729475397616625,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1416,0.43436950352042913,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1432,0.44483378529548645,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1448,0.4808566849678755,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1464,0.3845472810789943,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1480,0.46658489666879177,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1496,0.4779152385890484,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1500,0.45072314143180847,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1516,0.4919400103390217,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1532,0.42315732035785913,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1548,0.42812057957053185,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1564,0.45278276689350605,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1580,0.4558960571885109,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1596,0.42153134383261204,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1612,0.548364881426096,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1628,0.48861044459044933,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1644,0.44056399911642075,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1660,0.4411147031933069,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1676,0.45699865743517876,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1692,0.4294679844751954,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1708,0.3826679699122906,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1724,0.436881179921329,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1740,0.47520729433745146,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1756,0.4787394180893898,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1772,0.3916451660916209,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1788,0.4713503662496805,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1804,0.45135712856426835,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1820,0.44321089796721935,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1836,0.42808373738080263,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1852,0.5097030829638243,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1868,0.44789494574069977,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1884,0.4243803918361664,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1900,0.4784889593720436,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1916,0.4229393322020769,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1932,0.45474405586719513,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1948,0.4530106717720628,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1964,0.5106217600405216,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1980,0.4472092157229781,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,1996,0.43365267664194107,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2000,0.4157765731215477,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2016,0.4649316845461726,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2032,0.4371992312371731,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2048,0.4885858464986086,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2064,0.4777322616428137,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2080,0.45504738483577967,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2096,0.4758690446615219,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2112,0.4854138009250164,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2128,0.5037797540426254,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2144,0.5228324197232723,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2160,0.41270792949944735,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2176,0.49046471528708935,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2192,0.4293605284765363,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2208,0.49543933663517237,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2224,0.5405269376933575,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2240,0.3981351451948285,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2256,0.4599120318889618,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2272,0.4432006720453501,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
seed,a2c_pointer,45.0,2288,0.47148862574249506,16,multimap_v3_1,paper_runs\multimap_v3_1\formal_training\formal_a2c_pointer_seed45_3000ep\training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802,,,
