record_type,model,training_seed,episodes_seen,environment_interactions,safe_weighted_coverage,median,q25,q75,validation_mode,validation_instance_count,validation_instances_hash,source_path,source_sha256
seed,a2c_pointer,42,1096,7532,0.482203089569161,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,1256,8821,0.485833569538927,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,1416,10189,0.495562877928949,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,1500,10935,0.499825207860922,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,1564,11472,0.497100576341648,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,1724,12976,0.496399045729403,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,1884,14504,0.494998346560846,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,2000,15586,0.499180366591081,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,2032,15894,0.499927957294029,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,2192,17451,0.501201105442177,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,2352,18995,0.50021376606198,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,2500,20345,0.497170256991685,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,2660,21715,0.497340325018896,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,2820,23225,0.501146778155707,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,2980,24696,0.501420776643991,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,42,3000,24893,0.498053665910809,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed42_3000ep/training_metrics.jsonl,f187d3fcd0734379aea2baa60644426beda3dc456c92fc2a97204ca419757ddb
seed,a2c_pointer,43,16,78,0.283955735071806,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,160,900,0.425812547241119,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,250,1443,0.449749622071051,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,314,1859,0.455848450491308,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,474,2941,0.472054516250945,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,500,3116,0.471945861678005,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,628,4012,0.466954837490552,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,788,5216,0.474284297052154,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,948,6527,0.492594954648526,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,1000,7008,0.489023526077097,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,1096,7914,0.496669501133787,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,1256,9272,0.495828609221466,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,1416,10694,0.492657549130763,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,1500,11401,0.492267809901738,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,1564,11971,0.492700066137566,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,1724,13350,0.494618055555555,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,1884,14840,0.50021022297808,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,2000,15848,0.498080829554044,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,2032,16148,0.499646872637944,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,2192,17677,0.497837537792895,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,2352,19240,0.500950727513228,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,2500,20582,0.499890164399093,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,2660,22075,0.498674886621315,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,2820,23617,0.493872826908541,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,2980,24976,0.49473615835223,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,43,3000,25165,0.49473615835223,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed43_3000ep/training_metrics.jsonl,5d257f72c97ca76f3d6237b5f89e60b2f01e0ae9bace8445d6c30024c1e7d905
seed,a2c_pointer,44,16,76,0.24593962585034,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,160,910,0.412922808012094,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,250,1466,0.435786328420257,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,314,1845,0.44306854686319,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,474,2843,0.4557350718065,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,500,3009,0.457409769463341,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,628,3891,0.47474253590325,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,788,5141,0.494390117157974,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,948,6488,0.495068027210884,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,1000,6938,0.494312169312169,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,1096,7785,0.500387377173091,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,1256,9335,0.499909060846561,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,1416,10883,0.494323979591837,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,1500,11729,0.502562830687831,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,1564,12296,0.504857568027211,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,1724,13774,0.496630527210884,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,1884,15253,0.498428051776266,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,2000,16285,0.497779667422524,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,2032,16591,0.498276880196523,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,2192,18018,0.501656982237339,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,2352,19502,0.501023951247165,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,2500,20796,0.499974017384732,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,2660,22320,0.50203727324263,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,2820,23854,0.505594529478458,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,2980,25356,0.503684807256236,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,44,3000,25539,0.503352938397581,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed44_3000ep/training_metrics.jsonl,a851fb71e0032fc16dcc7042ba2a9e319fcc05731f4fc531f5aa066a372999e0
seed,a2c_pointer,45,16,70,0.0426646352985639,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,160,903,0.422428902116402,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,250,1476,0.438525132275132,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,314,1853,0.449383503401361,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,474,2917,0.464905753968254,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
seed,a2c_pointer,45,500,3102,0.46343183106576,,,,external_multimap_v3_1,108,64b3e7eb929c5ddc5f8cd2efc3a4c199933c03d038bdbe8cd2ab5acb207388a5,paper_runs/multimap_v3_1/formal_training/formal_a2c_pointer_seed45_3000ep/training_metrics.jsonl,07610515aa3695e514b2ffee628395855b637ae849964111c7d7f2aeeac75802
