episodes_seen,mean_weighted_coverage,median,model,q25,q75,record_type,training_seed
80.0,0.34375,,no_domain_randomization,,,seed,43.0
96.0,0.3201530612244898,,no_domain_randomization,,,seed,43.0
112.0,0.43359375,,no_domain_randomization,,,seed,43.0
128.0,0.3843749999999999,,no_domain_randomization,,,seed,43.0
144.0,0.3214285714285714,,no_domain_randomization,,,seed,43.0
160.0,0.576171875,,no_domain_randomization,,,seed,43.0
176.0,0.4203125,,no_domain_randomization,,,seed,43.0
192.0,0.2716836734693877,,no_domain_randomization,,,seed,43.0
208.0,0.490234375,,no_domain_randomization,,,seed,43.0
224.0,0.3609375,,no_domain_randomization,,,seed,43.0
240.0,0.4158163265306122,,no_domain_randomization,,,seed,43.0
250.0,0.6375,,no_domain_randomization,,,seed,43.0
266.0,0.459375,,no_domain_randomization,,,seed,43.0
282.0,0.4209183673469387,,no_domain_randomization,,,seed,43.0
298.0,0.537109375,,no_domain_randomization,,,seed,43.0
314.0,0.484375,,no_domain_randomization,,,seed,43.0
330.0,0.3979591836734694,,no_domain_randomization,,,seed,43.0
346.0,0.4921875,,no_domain_randomization,,,seed,43.0
362.0,0.434375,,no_domain_randomization,,,seed,43.0
378.0,0.4298469387755101,,no_domain_randomization,,,seed,43.0
394.0,0.52734375,,no_domain_randomization,,,seed,43.0
410.0,0.509375,,no_domain_randomization,,,seed,43.0
426.0,0.4336734693877551,,no_domain_randomization,,,seed,43.0
442.0,0.607421875,,no_domain_randomization,,,seed,43.0
458.0,0.5234375,,no_domain_randomization,,,seed,43.0
474.0,0.485969387755102,,no_domain_randomization,,,seed,43.0
490.0,0.619140625,,no_domain_randomization,,,seed,43.0
500.0,0.5975,,no_domain_randomization,,,seed,43.0
516.0,0.4706632653061224,,no_domain_randomization,,,seed,43.0
532.0,0.654296875,,no_domain_randomization,,,seed,43.0
548.0,0.5874999999999999,,no_domain_randomization,,,seed,43.0
564.0,0.4630102040816326,,no_domain_randomization,,,seed,43.0
580.0,0.578125,,no_domain_randomization,,,seed,43.0
596.0,0.596875,,no_domain_randomization,,,seed,43.0
612.0,0.4489795918367347,,no_domain_randomization,,,seed,43.0
628.0,0.662109375,,no_domain_randomization,,,seed,43.0
644.0,0.521875,,no_domain_randomization,,,seed,43.0
660.0,0.4834183673469387,,no_domain_randomization,,,seed,43.0
676.0,0.638671875,,no_domain_randomization,,,seed,43.0
692.0,0.5453125000000001,,no_domain_randomization,,,seed,43.0
708.0,0.4987244897959184,,no_domain_randomization,,,seed,43.0
724.0,0.607421875,,no_domain_randomization,,,seed,43.0
740.0,0.571875,,no_domain_randomization,,,seed,43.0
756.0,0.4897959183673469,,no_domain_randomization,,,seed,43.0
772.0,0.646484375,,no_domain_randomization,,,seed,43.0
788.0,0.5828125,,no_domain_randomization,,,seed,43.0
804.0,0.4795918367346938,,no_domain_randomization,,,seed,43.0
820.0,0.541015625,,no_domain_randomization,,,seed,43.0
836.0,0.5265625,,no_domain_randomization,,,seed,43.0
852.0,0.4119897959183673,,no_domain_randomization,,,seed,43.0
868.0,0.63671875,,no_domain_randomization,,,seed,43.0
884.0,0.5140625000000001,,no_domain_randomization,,,seed,43.0
900.0,0.4744897959183674,,no_domain_randomization,,,seed,43.0
916.0,0.609375,,no_domain_randomization,,,seed,43.0
932.0,0.5203125,,no_domain_randomization,,,seed,43.0
948.0,0.461734693877551,,no_domain_randomization,,,seed,43.0
964.0,0.59765625,,no_domain_randomization,,,seed,43.0
980.0,0.565625,,no_domain_randomization,,,seed,43.0
996.0,0.4693877551020408,,no_domain_randomization,,,seed,43.0
1000.0,0.6484375,,no_domain_randomization,,,seed,43.0
1016.0,0.6265625,,no_domain_randomization,,,seed,43.0
1032.0,0.4528061224489795,,no_domain_randomization,,,seed,43.0
1048.0,0.67578125,,no_domain_randomization,,,seed,43.0
1064.0,0.5703125,,no_domain_randomization,,,seed,43.0
1080.0,0.5,,no_domain_randomization,,,seed,43.0
1096.0,0.671875,,no_domain_randomization,,,seed,43.0
1112.0,0.5390625,,no_domain_randomization,,,seed,43.0
1128.0,0.4885204081632652,,no_domain_randomization,,,seed,43.0
1144.0,0.603515625,,no_domain_randomization,,,seed,43.0
1160.0,0.559375,,no_domain_randomization,,,seed,43.0
1176.0,0.5114795918367347,,no_domain_randomization,,,seed,43.0
1192.0,0.693359375,,no_domain_randomization,,,seed,43.0
1208.0,0.5765625000000001,,no_domain_randomization,,,seed,43.0
1224.0,0.4948979591836734,,no_domain_randomization,,,seed,43.0
1240.0,0.63671875,,no_domain_randomization,,,seed,43.0
1256.0,0.51875,,no_domain_randomization,,,seed,43.0
1272.0,0.4323979591836735,,no_domain_randomization,,,seed,43.0
1288.0,0.65625,,no_domain_randomization,,,seed,43.0
1304.0,0.571875,,no_domain_randomization,,,seed,43.0
1320.0,0.5051020408163265,,no_domain_randomization,,,seed,43.0
1336.0,0.630859375,,no_domain_randomization,,,seed,43.0
1352.0,0.5203125,,no_domain_randomization,,,seed,43.0
1368.0,0.4591836734693877,,no_domain_randomization,,,seed,43.0
1384.0,0.673828125,,no_domain_randomization,,,seed,43.0
1400.0,0.575,,no_domain_randomization,,,seed,43.0
1416.0,0.4528061224489795,,no_domain_randomization,,,seed,43.0
1432.0,0.669921875,,no_domain_randomization,,,seed,43.0
1448.0,0.60625,,no_domain_randomization,,,seed,43.0
1464.0,0.4681122448979591,,no_domain_randomization,,,seed,43.0
1480.0,0.626953125,,no_domain_randomization,,,seed,43.0
1496.0,0.5843750000000001,,no_domain_randomization,,,seed,43.0
1500.0,0.5357142857142857,,no_domain_randomization,,,seed,43.0
1516.0,0.703125,,no_domain_randomization,,,seed,43.0
1532.0,0.5328124999999999,,no_domain_randomization,,,seed,43.0
1548.0,0.5267857142857143,,no_domain_randomization,,,seed,43.0
1564.0,0.662109375,,no_domain_randomization,,,seed,43.0
1580.0,0.5906250000000001,,no_domain_randomization,,,seed,43.0
1596.0,0.4987244897959184,,no_domain_randomization,,,seed,43.0
1612.0,0.7109375,,no_domain_randomization,,,seed,43.0
1628.0,0.5828125,,no_domain_randomization,,,seed,43.0
1644.0,0.485969387755102,,no_domain_randomization,,,seed,43.0
1660.0,0.720703125,,no_domain_randomization,,,seed,43.0
1676.0,0.6109375,,no_domain_randomization,,,seed,43.0
1692.0,0.5153061224489796,,no_domain_randomization,,,seed,43.0
1708.0,0.619140625,,no_domain_randomization,,,seed,43.0
1724.0,0.5421875,,no_domain_randomization,,,seed,43.0
1740.0,0.4630102040816326,,no_domain_randomization,,,seed,43.0
1756.0,0.677734375,,no_domain_randomization,,,seed,43.0
1772.0,0.496875,,no_domain_randomization,,,seed,43.0
1788.0,0.4961734693877551,,no_domain_randomization,,,seed,43.0
1804.0,0.64453125,,no_domain_randomization,,,seed,43.0
1820.0,0.5390625,,no_domain_randomization,,,seed,43.0
1836.0,0.451530612244898,,no_domain_randomization,,,seed,43.0
1852.0,0.595703125,,no_domain_randomization,,,seed,43.0
1868.0,0.534375,,no_domain_randomization,,,seed,43.0
1884.0,0.4795918367346938,,no_domain_randomization,,,seed,43.0
1900.0,0.701171875,,no_domain_randomization,,,seed,43.0
1916.0,0.559375,,no_domain_randomization,,,seed,43.0
1932.0,0.4681122448979592,,no_domain_randomization,,,seed,43.0
1948.0,0.666015625,,no_domain_randomization,,,seed,43.0
1964.0,0.54375,,no_domain_randomization,,,seed,43.0
1980.0,0.4693877551020408,,no_domain_randomization,,,seed,43.0
1996.0,0.626953125,,no_domain_randomization,,,seed,43.0
2000.0,0.5375,,no_domain_randomization,,,seed,43.0
2016.0,0.5063775510204082,,no_domain_randomization,,,seed,43.0
2032.0,0.68359375,,no_domain_randomization,,,seed,43.0
2048.0,0.5890625,,no_domain_randomization,,,seed,43.0
2064.0,0.4757653061224489,,no_domain_randomization,,,seed,43.0
2080.0,0.6484375,,no_domain_randomization,,,seed,43.0
2096.0,0.5953124999999999,,no_domain_randomization,,,seed,43.0
2112.0,0.4770408163265306,,no_domain_randomization,,,seed,43.0
2128.0,0.70703125,,no_domain_randomization,,,seed,43.0
2144.0,0.5546875,,no_domain_randomization,,,seed,43.0
2160.0,0.4821428571428571,,no_domain_randomization,,,seed,43.0
2176.0,0.630859375,,no_domain_randomization,,,seed,43.0
2192.0,0.6234375000000001,,no_domain_randomization,,,seed,43.0
2208.0,0.5727040816326531,,no_domain_randomization,,,seed,43.0
2224.0,0.6640625,,no_domain_randomization,,,seed,43.0
2240.0,0.5671875,,no_domain_randomization,,,seed,43.0
2256.0,0.5153061224489797,,no_domain_randomization,,,seed,43.0
2272.0,0.705078125,,no_domain_randomization,,,seed,43.0
2288.0,0.6109375,,no_domain_randomization,,,seed,43.0
2304.0,0.5178571428571428,,no_domain_randomization,,,seed,43.0
2320.0,0.72265625,,no_domain_randomization,,,seed,43.0
2336.0,0.559375,,no_domain_randomization,,,seed,43.0
2352.0,0.4936224489795918,,no_domain_randomization,,,seed,43.0
2368.0,0.693359375,,no_domain_randomization,,,seed,43.0
2384.0,0.6046875,,no_domain_randomization,,,seed,43.0
2400.0,0.5102040816326531,,no_domain_randomization,,,seed,43.0
2416.0,0.685546875,,no_domain_randomization,,,seed,43.0
2432.0,0.5421875,,no_domain_randomization,,,seed,43.0
2448.0,0.4821428571428571,,no_domain_randomization,,,seed,43.0
2464.0,0.705078125,,no_domain_randomization,,,seed,43.0
2480.0,0.5531250000000001,,no_domain_randomization,,,seed,43.0
2496.0,0.5255102040816326,,no_domain_randomization,,,seed,43.0
2500.0,0.7421875,,no_domain_randomization,,,seed,43.0
2516.0,0.6265624999999999,,no_domain_randomization,,,seed,43.0
2532.0,0.5625,,no_domain_randomization,,,seed,43.0
2548.0,0.669921875,,no_domain_randomization,,,seed,43.0
2564.0,0.60625,,no_domain_randomization,,,seed,43.0
2580.0,0.4706632653061224,,no_domain_randomization,,,seed,43.0
2596.0,0.642578125,,no_domain_randomization,,,seed,43.0
2612.0,0.5953124999999999,,no_domain_randomization,,,seed,43.0
2628.0,0.4540816326530612,,no_domain_randomization,,,seed,43.0
2644.0,0.751953125,,no_domain_randomization,,,seed,43.0
2660.0,0.5890625,,no_domain_randomization,,,seed,43.0
2676.0,0.528061224489796,,no_domain_randomization,,,seed,43.0
2692.0,0.595703125,,no_domain_randomization,,,seed,43.0
2708.0,0.5968749999999999,,no_domain_randomization,,,seed,43.0
2724.0,0.5382653061224489,,no_domain_randomization,,,seed,43.0
2740.0,0.66796875,,no_domain_randomization,,,seed,43.0
2756.0,0.65625,,no_domain_randomization,,,seed,43.0
2772.0,0.5382653061224489,,no_domain_randomization,,,seed,43.0
2788.0,0.6796875,,no_domain_randomization,,,seed,43.0
2804.0,0.54375,,no_domain_randomization,,,seed,43.0
2820.0,0.4540816326530612,,no_domain_randomization,,,seed,43.0
2836.0,0.5859375,,no_domain_randomization,,,seed,43.0
2852.0,0.5953125,,no_domain_randomization,,,seed,43.0
2868.0,0.5102040816326531,,no_domain_randomization,,,seed,43.0
2884.0,0.64453125,,no_domain_randomization,,,seed,43.0
2900.0,0.5578125,,no_domain_randomization,,,seed,43.0
2916.0,0.534438775510204,,no_domain_randomization,,,seed,43.0
2932.0,0.6640625,,no_domain_randomization,,,seed,43.0
2948.0,0.5609375,,no_domain_randomization,,,seed,43.0
2964.0,0.4897959183673469,,no_domain_randomization,,,seed,43.0
2980.0,0.689453125,,no_domain_randomization,,,seed,43.0
2996.0,0.6015625,,no_domain_randomization,,,seed,43.0
3000.0,0.5561224489795917,,no_domain_randomization,,,seed,43.0
16.0,0.318359375,,no_domain_randomization,,,seed,44.0
32.0,0.2546875,,no_domain_randomization,,,seed,44.0
48.0,0.2270408163265306,,no_domain_randomization,,,seed,44.0
64.0,0.380859375,,no_domain_randomization,,,seed,44.0
80.0,0.353125,,no_domain_randomization,,,seed,44.0
96.0,0.3354591836734694,,no_domain_randomization,,,seed,44.0
112.0,0.47265625,,no_domain_randomization,,,seed,44.0
128.0,0.425,,no_domain_randomization,,,seed,44.0
144.0,0.360969387755102,,no_domain_randomization,,,seed,44.0
160.0,0.51953125,,no_domain_randomization,,,seed,44.0
176.0,0.440625,,no_domain_randomization,,,seed,44.0
192.0,0.3775510204081632,,no_domain_randomization,,,seed,44.0
208.0,0.634765625,,no_domain_randomization,,,seed,44.0
224.0,0.496875,,no_domain_randomization,,,seed,44.0
240.0,0.3839285714285714,,no_domain_randomization,,,seed,44.0
250.0,0.621875,,no_domain_randomization,,,seed,44.0
266.0,0.4125,,no_domain_randomization,,,seed,44.0
282.0,0.3839285714285714,,no_domain_randomization,,,seed,44.0
298.0,0.56640625,,no_domain_randomization,,,seed,44.0
314.0,0.4984375,,no_domain_randomization,,,seed,44.0
330.0,0.4272959183673469,,no_domain_randomization,,,seed,44.0
346.0,0.576171875,,no_domain_randomization,,,seed,44.0
362.0,0.4609375,,no_domain_randomization,,,seed,44.0
378.0,0.4209183673469387,,no_domain_randomization,,,seed,44.0
394.0,0.37109375,,no_domain_randomization,,,seed,44.0
410.0,0.4296875,,no_domain_randomization,,,seed,44.0
426.0,0.3915816326530612,,no_domain_randomization,,,seed,44.0
442.0,0.599609375,,no_domain_randomization,,,seed,44.0
458.0,0.459375,,no_domain_randomization,,,seed,44.0
474.0,0.4515306122448979,,no_domain_randomization,,,seed,44.0
490.0,0.37109375,,no_domain_randomization,,,seed,44.0
500.0,0.4449999999999999,,no_domain_randomization,,,seed,44.0
516.0,0.4260204081632653,,no_domain_randomization,,,seed,44.0
532.0,0.529296875,,no_domain_randomization,,,seed,44.0
548.0,0.490625,,no_domain_randomization,,,seed,44.0
564.0,0.4323979591836734,,no_domain_randomization,,,seed,44.0
580.0,0.5546875,,no_domain_randomization,,,seed,44.0
596.0,0.5375,,no_domain_randomization,,,seed,44.0
612.0,0.4770408163265306,,no_domain_randomization,,,seed,44.0
628.0,0.544921875,,no_domain_randomization,,,seed,44.0
644.0,0.5578125,,no_domain_randomization,,,seed,44.0
660.0,0.3762755102040816,,no_domain_randomization,,,seed,44.0
676.0,0.611328125,,no_domain_randomization,,,seed,44.0
692.0,0.5609375,,no_domain_randomization,,,seed,44.0
708.0,0.4719387755102041,,no_domain_randomization,,,seed,44.0
724.0,0.60546875,,no_domain_randomization,,,seed,44.0
740.0,0.4578125,,no_domain_randomization,,,seed,44.0
756.0,0.4655612244897959,,no_domain_randomization,,,seed,44.0
772.0,0.673828125,,no_domain_randomization,,,seed,44.0
788.0,0.534375,,no_domain_randomization,,,seed,44.0
804.0,0.5153061224489796,,no_domain_randomization,,,seed,44.0
820.0,0.572265625,,no_domain_randomization,,,seed,44.0
836.0,0.5390625,,no_domain_randomization,,,seed,44.0
852.0,0.4936224489795918,,no_domain_randomization,,,seed,44.0
868.0,0.630859375,,no_domain_randomization,,,seed,44.0
884.0,0.5875,,no_domain_randomization,,,seed,44.0
900.0,0.5127551020408163,,no_domain_randomization,,,seed,44.0
916.0,0.6796875,,no_domain_randomization,,,seed,44.0
932.0,0.5718749999999999,,no_domain_randomization,,,seed,44.0
948.0,0.4400510204081633,,no_domain_randomization,,,seed,44.0
964.0,0.54296875,,no_domain_randomization,,,seed,44.0
980.0,0.5,,no_domain_randomization,,,seed,44.0
996.0,0.471938775510204,,no_domain_randomization,,,seed,44.0
1000.0,0.6640625,,no_domain_randomization,,,seed,44.0
1016.0,0.5234375,,no_domain_randomization,,,seed,44.0
1032.0,0.485969387755102,,no_domain_randomization,,,seed,44.0
1048.0,0.646484375,,no_domain_randomization,,,seed,44.0
1064.0,0.6015625,,no_domain_randomization,,,seed,44.0
1080.0,0.4974489795918367,,no_domain_randomization,,,seed,44.0
1096.0,0.654296875,,no_domain_randomization,,,seed,44.0
1112.0,0.6499999999999999,,no_domain_randomization,,,seed,44.0
1128.0,0.4834183673469387,,no_domain_randomization,,,seed,44.0
1144.0,0.611328125,,no_domain_randomization,,,seed,44.0
1160.0,0.55,,no_domain_randomization,,,seed,44.0
1176.0,0.4260204081632653,,no_domain_randomization,,,seed,44.0
1192.0,0.60546875,,no_domain_randomization,,,seed,44.0
1208.0,0.4765625,,no_domain_randomization,,,seed,44.0
1224.0,0.4706632653061224,,no_domain_randomization,,,seed,44.0
1240.0,0.677734375,,no_domain_randomization,,,seed,44.0
1256.0,0.5015625,,no_domain_randomization,,,seed,44.0
1272.0,0.4489795918367347,,no_domain_randomization,,,seed,44.0
1288.0,0.603515625,,no_domain_randomization,,,seed,44.0
1304.0,0.5140625,,no_domain_randomization,,,seed,44.0
1320.0,0.4642857142857143,,no_domain_randomization,,,seed,44.0
1336.0,0.7265625,,no_domain_randomization,,,seed,44.0
1352.0,0.5421875,,no_domain_randomization,,,seed,44.0
1368.0,0.4974489795918367,,no_domain_randomization,,,seed,44.0
1384.0,0.56640625,,no_domain_randomization,,,seed,44.0
1400.0,0.5671875,,no_domain_randomization,,,seed,44.0
1416.0,0.5242346938775511,,no_domain_randomization,,,seed,44.0
1432.0,0.56640625,,no_domain_randomization,,,seed,44.0
1448.0,0.5921875000000001,,no_domain_randomization,,,seed,44.0
1464.0,0.5357142857142857,,no_domain_randomization,,,seed,44.0
1480.0,0.69140625,,no_domain_randomization,,,seed,44.0
1496.0,0.609375,,no_domain_randomization,,,seed,44.0
1500.0,0.5714285714285714,,no_domain_randomization,,,seed,44.0
1516.0,0.73046875,,no_domain_randomization,,,seed,44.0
1532.0,0.5265625,,no_domain_randomization,,,seed,44.0
1548.0,0.5612244897959184,,no_domain_randomization,,,seed,44.0
1564.0,0.689453125,,no_domain_randomization,,,seed,44.0
1580.0,0.6140625,,no_domain_randomization,,,seed,44.0
1596.0,0.5420918367346939,,no_domain_randomization,,,seed,44.0
1612.0,0.65625,,no_domain_randomization,,,seed,44.0
1628.0,0.5249999999999999,,no_domain_randomization,,,seed,44.0
1644.0,0.5165816326530612,,no_domain_randomization,,,seed,44.0
1660.0,0.677734375,,no_domain_randomization,,,seed,44.0
1676.0,0.540625,,no_domain_randomization,,,seed,44.0
1692.0,0.4910714285714286,,no_domain_randomization,,,seed,44.0
1708.0,0.6796875,,no_domain_randomization,,,seed,44.0
1724.0,0.528125,,no_domain_randomization,,,seed,44.0
1740.0,0.4783163265306122,,no_domain_randomization,,,seed,44.0
1756.0,0.68359375,,no_domain_randomization,,,seed,44.0
1772.0,0.5921875,,no_domain_randomization,,,seed,44.0
1788.0,0.4961734693877551,,no_domain_randomization,,,seed,44.0
1804.0,0.62890625,,no_domain_randomization,,,seed,44.0
1820.0,0.5125,,no_domain_randomization,,,seed,44.0
1836.0,0.4451530612244898,,no_domain_randomization,,,seed,44.0
1852.0,0.681640625,,no_domain_randomization,,,seed,44.0
1868.0,0.65625,,no_domain_randomization,,,seed,44.0
1884.0,0.5267857142857143,,no_domain_randomization,,,seed,44.0
1900.0,0.669921875,,no_domain_randomization,,,seed,44.0
1916.0,0.6078125000000001,,no_domain_randomization,,,seed,44.0
1932.0,0.5229591836734694,,no_domain_randomization,,,seed,44.0
1948.0,0.671875,,no_domain_randomization,,,seed,44.0
1964.0,0.6015625,,no_domain_randomization,,,seed,44.0
1980.0,0.5306122448979592,,no_domain_randomization,,,seed,44.0
1996.0,0.732421875,,no_domain_randomization,,,seed,44.0
2000.0,0.45,,no_domain_randomization,,,seed,44.0
2016.0,0.5012755102040817,,no_domain_randomization,,,seed,44.0
2032.0,0.646484375,,no_domain_randomization,,,seed,44.0
2048.0,0.578125,,no_domain_randomization,,,seed,44.0
2064.0,0.5216836734693877,,no_domain_randomization,,,seed,44.0
2080.0,0.67578125,,no_domain_randomization,,,seed,44.0
2096.0,0.5984375,,no_domain_randomization,,,seed,44.0
2112.0,0.4579081632653061,,no_domain_randomization,,,seed,44.0
2128.0,0.634765625,,no_domain_randomization,,,seed,44.0
2144.0,0.56875,,no_domain_randomization,,,seed,44.0
2160.0,0.5510204081632653,,no_domain_randomization,,,seed,44.0
2176.0,0.6484375,,no_domain_randomization,,,seed,44.0
2192.0,0.5515625,,no_domain_randomization,,,seed,44.0
2208.0,0.5331632653061225,,no_domain_randomization,,,seed,44.0
2224.0,0.69921875,,no_domain_randomization,,,seed,44.0
2240.0,0.534375,,no_domain_randomization,,,seed,44.0
2256.0,0.4897959183673469,,no_domain_randomization,,,seed,44.0
2272.0,0.765625,,no_domain_randomization,,,seed,44.0
2288.0,0.6171875,,no_domain_randomization,,,seed,44.0
2304.0,0.4821428571428571,,no_domain_randomization,,,seed,44.0
2320.0,0.6875,,no_domain_randomization,,,seed,44.0
2336.0,0.584375,,no_domain_randomization,,,seed,44.0
2352.0,0.4885204081632653,,no_domain_randomization,,,seed,44.0
2368.0,0.689453125,,no_domain_randomization,,,seed,44.0
2384.0,0.5375000000000001,,no_domain_randomization,,,seed,44.0
2400.0,0.4783163265306122,,no_domain_randomization,,,seed,44.0
2416.0,0.650390625,,no_domain_randomization,,,seed,44.0
2432.0,0.5609375,,no_domain_randomization,,,seed,44.0
2448.0,0.5255102040816326,,no_domain_randomization,,,seed,44.0
2464.0,0.685546875,,no_domain_randomization,,,seed,44.0
2480.0,0.5625,,no_domain_randomization,,,seed,44.0
2496.0,0.4834183673469388,,no_domain_randomization,,,seed,44.0
2500.0,0.5234375,,no_domain_randomization,,,seed,44.0
2516.0,0.675,,no_domain_randomization,,,seed,44.0
2532.0,0.5012755102040816,,no_domain_randomization,,,seed,44.0
2548.0,0.66796875,,no_domain_randomization,,,seed,44.0
2564.0,0.6031249999999999,,no_domain_randomization,,,seed,44.0
2580.0,0.5153061224489797,,no_domain_randomization,,,seed,44.0
2596.0,0.673828125,,no_domain_randomization,,,seed,44.0
2612.0,0.565625,,no_domain_randomization,,,seed,44.0
2628.0,0.5420918367346939,,no_domain_randomization,,,seed,44.0
2644.0,0.69921875,,no_domain_randomization,,,seed,44.0
2660.0,0.603125,,no_domain_randomization,,,seed,44.0
2676.0,0.5102040816326531,,no_domain_randomization,,,seed,44.0
2692.0,0.703125,,no_domain_randomization,,,seed,44.0
2708.0,0.64375,,no_domain_randomization,,,seed,44.0
2724.0,0.5025510204081632,,no_domain_randomization,,,seed,44.0
2740.0,0.712890625,,no_domain_randomization,,,seed,44.0
2756.0,0.5671875,,no_domain_randomization,,,seed,44.0
2772.0,0.5331632653061225,,no_domain_randomization,,,seed,44.0
2788.0,0.701171875,,no_domain_randomization,,,seed,44.0
2804.0,0.6609375,,no_domain_randomization,,,seed,44.0
2820.0,0.5484693877551021,,no_domain_randomization,,,seed,44.0
2836.0,0.681640625,,no_domain_randomization,,,seed,44.0
2852.0,0.6296875000000001,,no_domain_randomization,,,seed,44.0
2868.0,0.5216836734693877,,no_domain_randomization,,,seed,44.0
2884.0,0.685546875,,no_domain_randomization,,,seed,44.0
2900.0,0.6296875,,no_domain_randomization,,,seed,44.0
2916.0,0.5510204081632653,,no_domain_randomization,,,seed,44.0
2932.0,0.658203125,,no_domain_randomization,,,seed,44.0
2948.0,0.6515625,,no_domain_randomization,,,seed,44.0
2964.0,0.5497448979591837,,no_domain_randomization,,,seed,44.0
2980.0,0.708984375,,no_domain_randomization,,,seed,44.0
2996.0,0.5734375,,no_domain_randomization,,,seed,44.0
3000.0,0.4132653061224489,,no_domain_randomization,,,seed,44.0
16.0,0.2421875,,no_domain_randomization,,,seed,45.0
32.0,0.234375,,no_domain_randomization,,,seed,45.0
48.0,0.2385204081632653,,no_domain_randomization,,,seed,45.0
64.0,0.427734375,,no_domain_randomization,,,seed,45.0
80.0,0.346875,,no_domain_randomization,,,seed,45.0
96.0,0.2780612244897959,,no_domain_randomization,,,seed,45.0
112.0,0.4765625,,no_domain_randomization,,,seed,45.0
128.0,0.359375,,no_domain_randomization,,,seed,45.0
144.0,0.3316326530612244,,no_domain_randomization,,,seed,45.0
160.0,0.51171875,,no_domain_randomization,,,seed,45.0
176.0,0.4453125,,no_domain_randomization,,,seed,45.0
192.0,0.4081632653061224,,no_domain_randomization,,,seed,45.0
208.0,0.55859375,,no_domain_randomization,,,seed,45.0
224.0,0.509375,,no_domain_randomization,,,seed,45.0
240.0,0.4362244897959183,,no_domain_randomization,,,seed,45.0
250.0,0.553125,,no_domain_randomization,,,seed,45.0
266.0,0.4859375,,no_domain_randomization,,,seed,45.0
282.0,0.4413265306122449,,no_domain_randomization,,,seed,45.0
298.0,0.583984375,,no_domain_randomization,,,seed,45.0
314.0,0.4656249999999999,,no_domain_randomization,,,seed,45.0
330.0,0.4170918367346938,,no_domain_randomization,,,seed,45.0
346.0,0.599609375,,no_domain_randomization,,,seed,45.0
362.0,0.5015624999999999,,no_domain_randomization,,,seed,45.0
378.0,0.4285714285714286,,no_domain_randomization,,,seed,45.0
394.0,0.546875,,no_domain_randomization,,,seed,45.0
410.0,0.4765625,,no_domain_randomization,,,seed,45.0
426.0,0.4757653061224489,,no_domain_randomization,,,seed,45.0
442.0,0.607421875,,no_domain_randomization,,,seed,45.0
458.0,0.5531250000000001,,no_domain_randomization,,,seed,45.0
474.0,0.4719387755102041,,no_domain_randomization,,,seed,45.0
490.0,0.609375,,no_domain_randomization,,,seed,45.0
500.0,0.5475,,no_domain_randomization,,,seed,45.0
516.0,0.5076530612244898,,no_domain_randomization,,,seed,45.0
532.0,0.607421875,,no_domain_randomization,,,seed,45.0
548.0,0.5890625,,no_domain_randomization,,,seed,45.0
564.0,0.4591836734693877,,no_domain_randomization,,,seed,45.0
580.0,0.625,,no_domain_randomization,,,seed,45.0
596.0,0.55,,no_domain_randomization,,,seed,45.0
612.0,0.413265306122449,,no_domain_randomization,,,seed,45.0
628.0,0.61328125,,no_domain_randomization,,,seed,45.0
644.0,0.5453125,,no_domain_randomization,,,seed,45.0
660.0,0.3915816326530612,,no_domain_randomization,,,seed,45.0
676.0,0.677734375,,no_domain_randomization,,,seed,45.0
692.0,0.5359375,,no_domain_randomization,,,seed,45.0
708.0,0.4693877551020408,,no_domain_randomization,,,seed,45.0
724.0,0.67578125,,no_domain_randomization,,,seed,45.0
740.0,0.5515625,,no_domain_randomization,,,seed,45.0
756.0,0.4489795918367347,,no_domain_randomization,,,seed,45.0
772.0,0.669921875,,no_domain_randomization,,,seed,45.0
788.0,0.5421875,,no_domain_randomization,,,seed,45.0
804.0,0.4655612244897959,,no_domain_randomization,,,seed,45.0
820.0,0.640625,,no_domain_randomization,,,seed,45.0
836.0,0.528125,,no_domain_randomization,,,seed,45.0
852.0,0.5599489795918368,,no_domain_randomization,,,seed,45.0
868.0,0.6015625,,no_domain_randomization,,,seed,45.0
884.0,0.6078125,,no_domain_randomization,,,seed,45.0
900.0,0.4630102040816326,,no_domain_randomization,,,seed,45.0
916.0,0.681640625,,no_domain_randomization,,,seed,45.0
932.0,0.5796875,,no_domain_randomization,,,seed,45.0
948.0,0.5114795918367347,,no_domain_randomization,,,seed,45.0
964.0,0.638671875,,no_domain_randomization,,,seed,45.0
980.0,0.58125,,no_domain_randomization,,,seed,45.0
996.0,0.4885204081632653,,no_domain_randomization,,,seed,45.0
1000.0,0.734375,,no_domain_randomization,,,seed,45.0
1016.0,0.4921875,,no_domain_randomization,,,seed,45.0
1032.0,0.475765306122449,,no_domain_randomization,,,seed,45.0
1048.0,0.67578125,,no_domain_randomization,,,seed,45.0
1064.0,0.546875,,no_domain_randomization,,,seed,45.0
1080.0,0.5165816326530612,,no_domain_randomization,,,seed,45.0
1096.0,0.59765625,,no_domain_randomization,,,seed,45.0
1112.0,0.5890624999999999,,no_domain_randomization,,,seed,45.0
1128.0,0.4591836734693877,,no_domain_randomization,,,seed,45.0
1144.0,0.626953125,,no_domain_randomization,,,seed,45.0
1160.0,0.6046875,,no_domain_randomization,,,seed,45.0
1176.0,0.4808673469387755,,no_domain_randomization,,,seed,45.0
1192.0,0.673828125,,no_domain_randomization,,,seed,45.0
1208.0,0.5609375,,no_domain_randomization,,,seed,45.0
