aggregation,grid_id,is_first,model,rank,scope,score,score_0_to_1,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
arithmetic,1050,0.0,traditional_ppo,3,core_learning_training_aware,0.5509250576897031,0.5509250576897031,55.09250576897031,0.35,0.15,0.1,0.1,0.15,0.1,0.05
geometric,1050,1.0,a2c_pointer,1,core_learning_training_aware,0.6303087761592864,0.6303087761592864,63.03087761592864,0.35,0.15,0.1,0.1,0.15,0.1,0.05
arithmetic,1050,0.0,a2c_pointer,2,core_learning_training_aware,0.6647577007999743,0.6647577007999743,66.47577007999743,0.35,0.15,0.1,0.1,0.15,0.1,0.05
geometric,1051,1.0,full,1,core_learning_training_aware,0.6687331044374345,0.6687331044374345,66.87331044374345,0.35,0.15,0.1,0.15,0.05,0.05,0.15
arithmetic,1051,1.0,full,1,core_learning_training_aware,0.7080133691043206,0.7080133691043206,70.80133691043206,0.35,0.15,0.1,0.15,0.05,0.05,0.15
geometric,1051,0.0,traditional_ppo,3,core_learning_training_aware,0.4205044443660235,0.4205044443660235,42.050444436602355,0.35,0.15,0.1,0.15,0.05,0.05,0.15
arithmetic,1051,0.0,traditional_ppo,3,core_learning_training_aware,0.5034539208374115,0.5034539208374115,50.345392083741146,0.35,0.15,0.1,0.15,0.05,0.05,0.15
geometric,1051,0.0,a2c_pointer,2,core_learning_training_aware,0.6677272531895037,0.6677272531895037,66.77272531895036,0.35,0.15,0.1,0.15,0.05,0.05,0.15
arithmetic,1051,0.0,a2c_pointer,2,core_learning_training_aware,0.7048424401326026,0.7048424401326026,70.48424401326025,0.35,0.15,0.1,0.15,0.05,0.05,0.15
geometric,1052,1.0,full,1,core_learning_training_aware,0.6694408851989255,0.6694408851989255,66.94408851989255,0.35,0.15,0.1,0.15,0.05,0.1,0.1
arithmetic,1052,1.0,full,1,core_learning_training_aware,0.7090454689513273,0.7090454689513273,70.90454689513273,0.35,0.15,0.1,0.15,0.05,0.1,0.1
geometric,1052,0.0,traditional_ppo,3,core_learning_training_aware,0.4578782634487056,0.4578782634487056,45.78782634487056,0.35,0.15,0.1,0.15,0.05,0.1,0.1
arithmetic,1052,0.0,traditional_ppo,3,core_learning_training_aware,0.5437835335062464,0.5437835335062464,54.37835335062464,0.35,0.15,0.1,0.15,0.05,0.1,0.1
geometric,1052,0.0,a2c_pointer,2,core_learning_training_aware,0.6685447999582481,0.6685447999582481,66.85447999582482,0.35,0.15,0.1,0.15,0.05,0.1,0.1
arithmetic,1052,0.0,a2c_pointer,2,core_learning_training_aware,0.7060150634737967,0.7060150634737967,70.60150634737967,0.35,0.15,0.1,0.15,0.05,0.1,0.1
geometric,1053,1.0,full,1,core_learning_training_aware,0.6701494150688472,0.6701494150688472,67.01494150688472,0.35,0.15,0.1,0.15,0.05,0.15,0.05
arithmetic,1053,1.0,full,1,core_learning_training_aware,0.7100775687983341,0.7100775687983341,71.00775687983341,0.35,0.15,0.1,0.15,0.05,0.15,0.05
geometric,1053,0.0,traditional_ppo,3,core_learning_training_aware,0.49857381282827185,0.49857381282827185,49.857381282827184,0.35,0.15,0.1,0.15,0.05,0.15,0.05
arithmetic,1053,0.0,traditional_ppo,3,core_learning_training_aware,0.5841131461750815,0.5841131461750815,58.41131461750815,0.35,0.15,0.1,0.15,0.05,0.15,0.05
geometric,1053,0.0,a2c_pointer,2,core_learning_training_aware,0.6693633477086297,0.6693633477086297,66.93633477086297,0.35,0.15,0.1,0.15,0.05,0.15,0.05
arithmetic,1053,0.0,a2c_pointer,2,core_learning_training_aware,0.7071876868149909,0.7071876868149909,70.71876868149909,0.35,0.15,0.1,0.15,0.05,0.15,0.05
geometric,1054,0.0,full,2,core_learning_training_aware,0.6474600869545497,0.6474600869545497,64.74600869545498,0.35,0.15,0.1,0.15,0.1,0.05,0.1
arithmetic,1054,1.0,full,1,core_learning_training_aware,0.6850296229575823,0.6850296229575823,68.50296229575822,0.35,0.15,0.1,0.15,0.1,0.05,0.1
geometric,1054,0.0,traditional_ppo,3,core_learning_training_aware,0.44789212861272176,0.44789212861272176,44.789212861272176,0.35,0.15,0.1,0.15,0.1,0.05,0.1
arithmetic,1054,0.0,traditional_ppo,3,core_learning_training_aware,0.526198176510653,0.526198176510653,52.619817651065304,0.35,0.15,0.1,0.15,0.1,0.05,0.1
geometric,1054,1.0,a2c_pointer,1,core_learning_training_aware,0.6476538780362507,0.6476538780362507,64.76538780362507,0.35,0.15,0.1,0.15,0.1,0.05,0.1
arithmetic,1054,0.0,a2c_pointer,2,core_learning_training_aware,0.6832162577285641,0.6832162577285641,68.32162577285641,0.35,0.15,0.1,0.15,0.1,0.05,0.1
geometric,1055,0.0,full,2,core_learning_training_aware,0.6481453525565349,0.6481453525565349,64.8145352556535,0.35,0.15,0.1,0.15,0.1,0.1,0.05
arithmetic,1055,1.0,full,1,core_learning_training_aware,0.6860617228045891,0.6860617228045891,68.6061722804589,0.35,0.15,0.1,0.15,0.1,0.1,0.05
geometric,1055,0.0,traditional_ppo,3,core_learning_training_aware,0.4877001249552255,0.4877001249552255,48.77001249552255,0.35,0.15,0.1,0.15,0.1,0.1,0.05
arithmetic,1055,0.0,traditional_ppo,3,core_learning_training_aware,0.5665277891794882,0.5665277891794882,56.65277891794882,0.35,0.15,0.1,0.15,0.1,0.1,0.05
geometric,1055,1.0,a2c_pointer,1,core_learning_training_aware,0.6484468475200095,0.6484468475200095,64.84468475200094,0.35,0.15,0.1,0.15,0.1,0.1,0.05
arithmetic,1055,0.0,a2c_pointer,2,core_learning_training_aware,0.6843888810697583,0.6843888810697583,68.43888810697582,0.35,0.15,0.1,0.15,0.1,0.1,0.05
geometric,1056,0.0,full,2,core_learning_training_aware,0.626863783798837,0.626863783798837,62.6863783798837,0.35,0.15,0.1,0.15,0.15,0.05,0.05
arithmetic,1056,1.0,full,1,core_learning_training_aware,0.6620458768108441,0.6620458768108441,66.20458768108442,0.35,0.15,0.1,0.15,0.15,0.05,0.05
geometric,1056,0.0,traditional_ppo,3,core_learning_training_aware,0.4770635877004391,0.4770635877004391,47.70635877004391,0.35,0.15,0.1,0.15,0.15,0.05,0.05
arithmetic,1056,0.0,traditional_ppo,3,core_learning_training_aware,0.5489424321838948,0.5489424321838948,54.894243218389484,0.35,0.15,0.1,0.15,0.15,0.05,0.05
geometric,1056,1.0,a2c_pointer,1,core_learning_training_aware,0.6281839534507536,0.6281839534507536,62.81839534507536,0.35,0.15,0.1,0.15,0.15,0.05,0.05
arithmetic,1056,0.0,a2c_pointer,2,core_learning_training_aware,0.6615900753245257,0.6615900753245257,66.15900753245258,0.35,0.15,0.1,0.15,0.15,0.05,0.05
geometric,1057,1.0,full,1,core_learning_training_aware,0.670483662312551,0.670483662312551,67.0483662312551,0.35,0.15,0.15,0.05,0.05,0.05,0.2
arithmetic,1057,1.0,full,1,core_learning_training_aware,0.7104737181179163,0.7104737181179163,71.04737181179162,0.35,0.15,0.15,0.05,0.05,0.05,0.2
geometric,1057,0.0,traditional_ppo,3,core_learning_training_aware,0.3866148497578258,0.3866148497578258,38.66148497578258,0.35,0.15,0.15,0.05,0.05,0.05,0.2
arithmetic,1057,0.0,traditional_ppo,3,core_learning_training_aware,0.4642351116920628,0.4642351116920628,46.42351116920628,0.35,0.15,0.15,0.05,0.05,0.05,0.2
geometric,1057,0.0,a2c_pointer,2,core_learning_training_aware,0.6698857084165513,0.6698857084165513,66.98857084165513,0.35,0.15,0.15,0.05,0.05,0.05,0.2
arithmetic,1057,0.0,a2c_pointer,2,core_learning_training_aware,0.7078219779061483,0.7078219779061483,70.78219779061483,0.35,0.15,0.15,0.05,0.05,0.05,0.2
geometric,1058,1.0,full,1,core_learning_training_aware,0.6711932958478581,0.6711932958478581,67.11932958478582,0.35,0.15,0.15,0.05,0.05,0.1,0.15
arithmetic,1058,1.0,full,1,core_learning_training_aware,0.7115058179649231,0.7115058179649231,71.1505817964923,0.35,0.15,0.15,0.05,0.05,0.1,0.15
geometric,1058,0.0,traditional_ppo,3,core_learning_training_aware,0.42097661131140884,0.42097661131140884,42.09766113114088,0.35,0.15,0.15,0.05,0.05,0.1,0.15
arithmetic,1058,0.0,traditional_ppo,3,core_learning_training_aware,0.5045647243608979,0.5045647243608979,50.4564724360898,0.35,0.15,0.15,0.05,0.05,0.1,0.15
geometric,1058,0.0,a2c_pointer,2,core_learning_training_aware,0.6707058979381381,0.6707058979381381,67.07058979381381,0.35,0.15,0.15,0.05,0.05,0.1,0.15
arithmetic,1058,0.0,a2c_pointer,2,core_learning_training_aware,0.7089946012473426,0.7089946012473426,70.89946012473426,0.35,0.15,0.15,0.05,0.05,0.1,0.15
geometric,1059,1.0,full,1,core_learning_training_aware,0.6719036804525541,0.6719036804525541,67.19036804525541,0.35,0.15,0.15,0.05,0.05,0.15,0.1
arithmetic,1059,1.0,full,1,core_learning_training_aware,0.7125379178119297,0.7125379178119297,71.25379178119296,0.35,0.15,0.15,0.05,0.05,0.15,0.1
geometric,1059,0.0,traditional_ppo,3,core_learning_training_aware,0.45839239590059183,0.45839239590059183,45.83923959005919,0.35,0.15,0.15,0.05,0.05,0.15,0.1
arithmetic,1059,0.0,traditional_ppo,3,core_learning_training_aware,0.5448943370297328,0.5448943370297328,54.48943370297328,0.35,0.15,0.15,0.05,0.05,0.15,0.1
geometric,1059,0.0,a2c_pointer,2,core_learning_training_aware,0.6715270916770757,0.6715270916770757,67.15270916770757,0.35,0.15,0.15,0.05,0.05,0.15,0.1
arithmetic,1059,0.0,a2c_pointer,2,core_learning_training_aware,0.7101672245885365,0.7101672245885365,71.01672245885365,0.35,0.15,0.15,0.05,0.05,0.15,0.1
geometric,1060,1.0,full,1,core_learning_training_aware,0.6726148169215634,0.6726148169215634,67.26148169215634,0.35,0.15,0.15,0.05,0.05,0.2,0.05
arithmetic,1060,1.0,full,1,core_learning_training_aware,0.7135700176589365,0.7135700176589365,71.35700176589364,0.35,0.15,0.15,0.05,0.05,0.2,0.05
geometric,1060,0.0,traditional_ppo,3,core_learning_training_aware,0.49913364061940785,0.49913364061940785,49.91336406194078,0.35,0.15,0.15,0.05,0.05,0.2,0.05
arithmetic,1060,0.0,traditional_ppo,3,core_learning_training_aware,0.585223949698568,0.585223949698568,58.5223949698568,0.35,0.15,0.15,0.05,0.05,0.2,0.05
geometric,1060,0.0,a2c_pointer,2,core_learning_training_aware,0.6723492908628996,0.6723492908628996,67.23492908628997,0.35,0.15,0.15,0.05,0.05,0.2,0.05
arithmetic,1060,0.0,a2c_pointer,2,core_learning_training_aware,0.7113398479297307,0.7113398479297307,71.13398479297307,0.35,0.15,0.15,0.05,0.05,0.2,0.05
geometric,1061,0.0,full,2,core_learning_training_aware,0.6491549579673962,0.6491549579673962,64.91549579673962,0.35,0.15,0.15,0.05,0.1,0.05,0.15
arithmetic,1061,1.0,full,1,core_learning_training_aware,0.6874899719711782,0.6874899719711782,68.74899719711782,0.35,0.15,0.15,0.05,0.1,0.05,0.15
geometric,1061,0.0,traditional_ppo,3,core_learning_training_aware,0.4117952861886839,0.4117952861886839,41.17952861886839,0.35,0.15,0.15,0.05,0.1,0.05,0.15
arithmetic,1061,0.0,traditional_ppo,3,core_learning_training_aware,0.4869793673653046,0.4869793673653046,48.69793673653046,0.35,0.15,0.15,0.05,0.1,0.05,0.15
geometric,1061,1.0,a2c_pointer,1,core_learning_training_aware,0.649747445270009,0.649747445270009,64.97474452700091,0.35,0.15,0.15,0.05,0.1,0.05,0.15
arithmetic,1061,0.0,a2c_pointer,2,core_learning_training_aware,0.68619579550211,0.68619579550211,68.619579550211,0.35,0.15,0.15,0.05,0.1,0.05,0.15
geometric,1062,0.0,full,2,core_learning_training_aware,0.6498420174047518,0.6498420174047518,64.98420174047517,0.35,0.15,0.15,0.05,0.1,0.1,0.1
arithmetic,1062,1.0,full,1,core_learning_training_aware,0.6885220718181849,0.6885220718181849,68.85220718181849,0.35,0.15,0.15,0.05,0.1,0.1,0.1
geometric,1062,0.0,traditional_ppo,3,core_learning_training_aware,0.4483950480492762,0.4483950480492762,44.83950480492762,0.35,0.15,0.15,0.05,0.1,0.1,0.1
arithmetic,1062,0.0,traditional_ppo,3,core_learning_training_aware,0.5273089800341396,0.5273089800341396,52.73089800341396,0.35,0.15,0.15,0.05,0.1,0.1,0.1
geometric,1062,1.0,a2c_pointer,1,core_learning_training_aware,0.6505429780595471,0.6505429780595471,65.0542978059547,0.35,0.15,0.15,0.05,0.1,0.1,0.1
arithmetic,1062,0.0,a2c_pointer,2,core_learning_training_aware,0.6873684188433042,0.6873684188433042,68.73684188433043,0.35,0.15,0.15,0.05,0.1,0.1,0.1
geometric,1063,0.0,full,2,core_learning_training_aware,0.6505298040192854,0.6505298040192854,65.05298040192854,0.35,0.15,0.15,0.05,0.1,0.15,0.05
arithmetic,1063,1.0,full,1,core_learning_training_aware,0.6895541716651916,0.6895541716651916,68.95541716651917,0.35,0.15,0.15,0.05,0.1,0.15,0.05
geometric,1063,0.0,traditional_ppo,3,core_learning_training_aware,0.4882477431346513,0.4882477431346513,48.82477431346513,0.35,0.15,0.15,0.05,0.1,0.15,0.05
arithmetic,1063,0.0,traditional_ppo,3,core_learning_training_aware,0.5676385927029747,0.5676385927029747,56.763859270297466,0.35,0.15,0.15,0.05,0.1,0.15,0.05
geometric,1063,1.0,a2c_pointer,1,core_learning_training_aware,0.6513394848774154,0.6513394848774154,65.13394848774155,0.35,0.15,0.15,0.05,0.1,0.15,0.05
arithmetic,1063,0.0,a2c_pointer,2,core_learning_training_aware,0.6885410421844983,0.6885410421844983,68.85410421844983,0.35,0.15,0.15,0.05,0.1,0.15,0.05
geometric,1064,0.0,full,2,core_learning_training_aware,0.6285047393999172,0.6285047393999172,62.85047393999172,0.35,0.15,0.15,0.05,0.15,0.05,0.1
arithmetic,1064,0.0,full,2,core_learning_training_aware,0.6645062258244399,0.6645062258244399,66.45062258244398,0.35,0.15,0.15,0.05,0.15,0.05,0.1
geometric,1064,0.0,traditional_ppo,3,core_learning_training_aware,0.4386157382041625,0.4386157382041625,43.86157382041625,0.35,0.15,0.15,0.05,0.15,0.05,0.1
arithmetic,1064,0.0,traditional_ppo,3,core_learning_training_aware,0.5097236230385462,0.5097236230385462,50.972362303854624,0.35,0.15,0.15,0.05,0.15,0.05,0.1
geometric,1064,1.0,a2c_pointer,1,core_learning_training_aware,0.6302145833694766,0.6302145833694766,63.02145833694765,0.35,0.15,0.15,0.05,0.15,0.05,0.1
arithmetic,1064,1.0,a2c_pointer,1,core_learning_training_aware,0.6645696130980715,0.6645696130980715,66.45696130980716,0.35,0.15,0.15,0.05,0.15,0.05,0.1
geometric,1065,0.0,full,2,core_learning_training_aware,0.6291699428422194,0.6291699428422194,62.916994284221936,0.35,0.15,0.15,0.05,0.15,0.1,0.05
arithmetic,1065,0.0,full,2,core_learning_training_aware,0.6655383256714467,0.6655383256714467,66.55383256714467,0.35,0.15,0.15,0.05,0.15,0.1,0.05
geometric,1065,0.0,traditional_ppo,3,core_learning_training_aware,0.4775992625547173,0.4775992625547173,47.75992625547173,0.35,0.15,0.15,0.05,0.15,0.1,0.05
arithmetic,1065,0.0,traditional_ppo,3,core_learning_training_aware,0.5500532357073814,0.5500532357073814,55.00532357073814,0.35,0.15,0.15,0.05,0.15,0.1,0.05
geometric,1065,1.0,a2c_pointer,1,core_learning_training_aware,0.6309862006634961,0.6309862006634961,63.09862006634961,0.35,0.15,0.15,0.05,0.15,0.1,0.05
arithmetic,1065,1.0,a2c_pointer,1,core_learning_training_aware,0.6657422364392658,0.6657422364392658,66.57422364392657,0.35,0.15,0.15,0.05,0.15,0.1,0.05
geometric,1066,1.0,full,1,core_learning_training_aware,0.6689154752315065,0.6689154752315065,66.89154752315065,0.35,0.15,0.15,0.1,0.05,0.05,0.15
arithmetic,1066,1.0,full,1,core_learning_training_aware,0.7082652482304966,0.7082652482304966,70.82652482304967,0.35,0.15,0.15,0.1,0.05,0.05,0.15
geometric,1066,0.0,traditional_ppo,3,core_learning_training_aware,0.42011371748135334,0.42011371748135334,42.01137174813533,0.35,0.15,0.15,0.1,0.05,0.05,0.15
arithmetic,1066,0.0,traditional_ppo,3,core_learning_training_aware,0.5025820988550898,0.5025820988550898,50.258209885508975,0.35,0.15,0.15,0.1,0.05,0.05,0.15
geometric,1066,0.0,a2c_pointer,2,core_learning_training_aware,0.6684448932106303,0.6684448932106303,66.84448932106302,0.35,0.15,0.15,0.1,0.05,0.05,0.15
arithmetic,1066,0.0,a2c_pointer,2,core_learning_training_aware,0.705826975771894,0.705826975771894,70.5826975771894,0.35,0.15,0.15,0.1,0.05,0.05,0.15
geometric,1067,1.0,full,1,core_learning_training_aware,0.6696234490125126,0.6696234490125126,66.96234490125126,0.35,0.15,0.15,0.1,0.05,0.1,0.1
arithmetic,1067,1.0,full,1,core_learning_training_aware,0.7092973480775033,0.7092973480775033,70.92973480775034,0.35,0.15,0.15,0.1,0.05,0.1,0.1
geometric,1067,0.0,traditional_ppo,3,core_learning_training_aware,0.4574528093308419,0.4574528093308419,45.745280933084196,0.35,0.15,0.15,0.1,0.05,0.1,0.1
arithmetic,1067,0.0,traditional_ppo,3,core_learning_training_aware,0.5429117115239247,0.5429117115239247,54.29117115239247,0.35,0.15,0.15,0.1,0.05,0.1,0.1
geometric,1067,0.0,a2c_pointer,2,core_learning_training_aware,0.6692633186379551,0.6692633186379551,66.92633186379551,0.35,0.15,0.15,0.1,0.05,0.1,0.1
arithmetic,1067,0.0,a2c_pointer,2,core_learning_training_aware,0.7069995991130882,0.7069995991130882,70.69995991130882,0.35,0.15,0.15,0.1,0.05,0.1,0.1
geometric,1068,1.0,full,1,core_learning_training_aware,0.6703321721062392,0.6703321721062392,67.03321721062392,0.35,0.15,0.15,0.1,0.05,0.15,0.05
arithmetic,1068,1.0,full,1,core_learning_training_aware,0.7103294479245101,0.7103294479245101,71.03294479245102,0.35,0.15,0.15,0.1,0.05,0.15,0.05
geometric,1068,0.0,traditional_ppo,3,core_learning_training_aware,0.49811054497159507,0.49811054497159507,49.81105449715951,0.35,0.15,0.15,0.1,0.05,0.15,0.05
arithmetic,1068,0.0,traditional_ppo,3,core_learning_training_aware,0.5832413241927598,0.5832413241927598,58.324132419275976,0.35,0.15,0.15,0.1,0.05,0.15,0.05
geometric,1068,0.0,a2c_pointer,2,core_learning_training_aware,0.6700827461227223,0.6700827461227223,67.00827461227223,0.35,0.15,0.15,0.1,0.05,0.15,0.05
arithmetic,1068,0.0,a2c_pointer,2,core_learning_training_aware,0.7081722224542824,0.7081722224542824,70.81722224542824,0.35,0.15,0.15,0.1,0.05,0.15,0.05
geometric,1069,0.0,full,2,core_learning_training_aware,0.6476366563652822,0.6476366563652822,64.76366563652822,0.35,0.15,0.15,0.1,0.1,0.05,0.1
arithmetic,1069,1.0,full,1,core_learning_training_aware,0.6852815020837585,0.6852815020837585,68.52815020837585,0.35,0.15,0.15,0.1,0.1,0.05,0.1
geometric,1069,0.0,traditional_ppo,3,core_learning_training_aware,0.4474759534725399,0.4474759534725399,44.74759534725399,0.35,0.15,0.15,0.1,0.1,0.05,0.1
arithmetic,1069,0.0,traditional_ppo,3,core_learning_training_aware,0.5253263545283313,0.5253263545283313,52.532635452833134,0.35,0.15,0.15,0.1,0.1,0.05,0.1
geometric,1069,1.0,a2c_pointer,1,core_learning_training_aware,0.6483499441927488,0.6483499441927488,64.83499441927488,0.35,0.15,0.15,0.1,0.1,0.05,0.1
arithmetic,1069,0.0,a2c_pointer,2,core_learning_training_aware,0.6842007933678556,0.6842007933678556,68.42007933678556,0.35,0.15,0.15,0.1,0.1,0.05,0.1
geometric,1070,0.0,full,2,core_learning_training_aware,0.6483221088466534,0.6483221088466534,64.83221088466534,0.35,0.15,0.15,0.1,0.1,0.1,0.05
arithmetic,1070,1.0,full,1,core_learning_training_aware,0.6863136019307652,0.6863136019307652,68.63136019307652,0.35,0.15,0.15,0.1,0.1,0.1,0.05
geometric,1070,0.0,traditional_ppo,3,core_learning_training_aware,0.4872469607781755,0.4872469607781755,48.72469607781755,0.35,0.15,0.15,0.1,0.1,0.1,0.05
arithmetic,1070,0.0,traditional_ppo,3,core_learning_training_aware,0.5656559671971665,0.5656559671971665,56.56559671971665,0.35,0.15,0.15,0.1,0.1,0.1,0.05
geometric,1070,1.0,a2c_pointer,1,core_learning_training_aware,0.6491437659206453,0.6491437659206453,64.91437659206453,0.35,0.15,0.15,0.1,0.1,0.1,0.05
arithmetic,1070,0.0,a2c_pointer,2,core_learning_training_aware,0.6853734167090497,0.6853734167090497,68.53734167090496,0.35,0.15,0.15,0.1,0.1,0.1,0.05
geometric,1071,0.0,full,2,core_learning_training_aware,0.6270347363735903,0.6270347363735903,62.70347363735903,0.35,0.15,0.15,0.1,0.15,0.05,0.05
arithmetic,1071,0.0,full,2,core_learning_training_aware,0.6622977559370203,0.6622977559370203,66.22977559370203,0.35,0.15,0.15,0.1,0.15,0.05,0.05
geometric,1071,0.0,traditional_ppo,3,core_learning_training_aware,0.4766203068459578,0.4766203068459578,47.66203068459578,0.35,0.15,0.15,0.1,0.15,0.05,0.05
arithmetic,1071,0.0,traditional_ppo,3,core_learning_training_aware,0.5480706102015731,0.5480706102015731,54.80706102015731,0.35,0.15,0.15,0.1,0.15,0.05,0.05
geometric,1071,1.0,a2c_pointer,1,core_learning_training_aware,0.6288590943012617,0.6288590943012617,62.885909430126176,0.35,0.15,0.15,0.1,0.15,0.05,0.05
arithmetic,1071,1.0,a2c_pointer,1,core_learning_training_aware,0.6625746109638172,0.6625746109638172,66.25746109638172,0.35,0.15,0.15,0.1,0.15,0.05,0.05
geometric,1072,1.0,full,1,core_learning_training_aware,0.6673509559664872,0.6673509559664872,66.73509559664872,0.35,0.15,0.15,0.15,0.05,0.05,0.1
arithmetic,1072,1.0,full,1,core_learning_training_aware,0.7060567783430769,0.7060567783430769,70.60567783430768,0.35,0.15,0.15,0.15,0.05,0.05,0.1
geometric,1072,0.0,traditional_ppo,3,core_learning_training_aware,0.45651514867201476,0.45651514867201476,45.65151486720148,0.35,0.15,0.15,0.15,0.05,0.05,0.1
arithmetic,1072,0.0,traditional_ppo,3,core_learning_training_aware,0.5409290860181163,0.5409290860181163,54.09290860181163,0.35,0.15,0.15,0.15,0.05,0.05,0.1
geometric,1072,0.0,a2c_pointer,2,core_learning_training_aware,0.6670071769638773,0.6670071769638773,66.70071769638774,0.35,0.15,0.15,0.15,0.05,0.05,0.1
arithmetic,1072,0.0,a2c_pointer,2,core_learning_training_aware,0.7038319736376394,0.7038319736376394,70.38319736376394,0.35,0.15,0.15,0.15,0.05,0.05,0.1
geometric,1073,1.0,full,1,core_learning_training_aware,0.6680572738751737,0.6680572738751737,66.80572738751736,0.35,0.15,0.15,0.15,0.05,0.1,0.05
arithmetic,1073,1.0,full,1,core_learning_training_aware,0.7070888781900837,0.7070888781900837,70.70888781900837,0.35,0.15,0.15,0.15,0.05,0.1,0.05
geometric,1073,0.0,traditional_ppo,3,core_learning_training_aware,0.4970895464068467,0.4970895464068467,49.708954640684674,0.35,0.15,0.15,0.15,0.05,0.1,0.05
arithmetic,1073,0.0,traditional_ppo,3,core_learning_training_aware,0.5812586986869516,0.5812586986869516,58.125869868695155,0.35,0.15,0.15,0.15,0.05,0.1,0.05
geometric,1073,0.0,a2c_pointer,2,core_learning_training_aware,0.6678238420912198,0.6678238420912198,66.78238420912199,0.35,0.15,0.15,0.15,0.05,0.1,0.05
arithmetic,1073,0.0,a2c_pointer,2,core_learning_training_aware,0.7050045969788337,0.7050045969788337,70.50045969788337,0.35,0.15,0.15,0.15,0.05,0.1,0.05
geometric,1074,0.0,full,2,core_learning_training_aware,0.646121905902579,0.646121905902579,64.6121905902579,0.35,0.15,0.15,0.15,0.1,0.05,0.05
arithmetic,1074,1.0,full,1,core_learning_training_aware,0.6830730321963387,0.6830730321963387,68.30730321963388,0.35,0.15,0.15,0.15,0.1,0.05,0.05
geometric,1074,0.0,traditional_ppo,3,core_learning_training_aware,0.48624822976825305,0.48624822976825305,48.62482297682531,0.35,0.15,0.15,0.15,0.1,0.05,0.05
arithmetic,1074,0.0,traditional_ppo,3,core_learning_training_aware,0.5636733416913582,0.5636733416913582,56.367334169135816,0.35,0.15,0.15,0.15,0.1,0.05,0.05
geometric,1074,1.0,a2c_pointer,1,core_learning_training_aware,0.6469554489130107,0.6469554489130107,64.69554489130107,0.35,0.15,0.15,0.15,0.1,0.05,0.05
arithmetic,1074,0.0,a2c_pointer,2,core_learning_training_aware,0.6822057912336011,0.6822057912336011,68.22057912336011,0.35,0.15,0.15,0.15,0.1,0.05,0.05
geometric,1075,0.0,full,2,core_learning_training_aware,0.6690978957600785,0.6690978957600785,66.90978957600785,0.35,0.15,0.2,0.05,0.05,0.05,0.15
arithmetic,1075,1.0,full,1,core_learning_training_aware,0.7085171273566728,0.7085171273566728,70.85171273566728,0.35,0.15,0.2,0.05,0.05,0.05,0.15
geometric,1075,0.0,traditional_ppo,3,core_learning_training_aware,0.41972335365467334,0.41972335365467334,41.97233536546733,0.35,0.15,0.2,0.05,0.05,0.05,0.15
arithmetic,1075,0.0,traditional_ppo,3,core_learning_training_aware,0.5017102768727681,0.5017102768727681,50.17102768727681,0.35,0.15,0.2,0.05,0.05,0.05,0.15
geometric,1075,1.0,a2c_pointer,1,core_learning_training_aware,0.669163304515537,0.669163304515537,66.91633045155369,0.35,0.15,0.2,0.05,0.05,0.05,0.15
arithmetic,1075,0.0,a2c_pointer,2,core_learning_training_aware,0.7068115114111854,0.7068115114111854,70.68115114111853,0.35,0.15,0.2,0.05,0.05,0.05,0.15
geometric,1076,0.0,full,2,core_learning_training_aware,0.669806062613238,0.669806062613238,66.9806062613238,0.35,0.15,0.2,0.05,0.05,0.1,0.1
arithmetic,1076,1.0,full,1,core_learning_training_aware,0.7095492272036796,0.7095492272036796,70.95492272036796,0.35,0.15,0.2,0.05,0.05,0.1,0.1
geometric,1076,0.0,traditional_ppo,3,core_learning_training_aware,0.45702775053903083,0.45702775053903083,45.70277505390308,0.35,0.15,0.2,0.05,0.05,0.1,0.1
arithmetic,1076,0.0,traditional_ppo,3,core_learning_training_aware,0.5420398895416031,0.5420398895416031,54.20398895416031,0.35,0.15,0.2,0.05,0.05,0.1,0.1
geometric,1076,1.0,a2c_pointer,1,core_learning_training_aware,0.6699826095457807,0.6699826095457807,66.99826095457807,0.35,0.15,0.2,0.05,0.05,0.1,0.1
arithmetic,1076,0.0,a2c_pointer,2,core_learning_training_aware,0.7079841347523796,0.7079841347523796,70.79841347523796,0.35,0.15,0.2,0.05,0.05,0.1,0.1
geometric,1077,0.0,full,2,core_learning_training_aware,0.6705149789834639,0.6705149789834639,67.05149789834638,0.35,0.15,0.2,0.05,0.05,0.15,0.05
arithmetic,1077,1.0,full,1,core_learning_training_aware,0.7105813270506862,0.7105813270506862,71.05813270506862,0.35,0.15,0.2,0.05,0.05,0.15,0.05
geometric,1077,0.0,traditional_ppo,3,core_learning_training_aware,0.4976477075769713,0.4976477075769713,49.76477075769713,0.35,0.15,0.2,0.05,0.05,0.15,0.05
arithmetic,1077,0.0,traditional_ppo,3,core_learning_training_aware,0.5823695022104382,0.5823695022104382,58.23695022104381,0.35,0.15,0.2,0.05,0.05,0.15,0.05
geometric,1077,1.0,a2c_pointer,1,core_learning_training_aware,0.6708029177104283,0.6708029177104283,67.08029177104284,0.35,0.15,0.2,0.05,0.05,0.15,0.05
arithmetic,1077,0.0,a2c_pointer,2,core_learning_training_aware,0.7091567580935737,0.7091567580935737,70.91567580935737,0.35,0.15,0.2,0.05,0.05,0.15,0.05
