aggregation,grid_id,is_first,model,operational_floor,rank,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
arithmetic,1095,0.0,full,0.2,2,63.16814973292533,0.35,0.2,0.1,0.05,0.1,0.15,0.05
geometric,1095,1.0,a2c_pointer,0.2,1,59.26561696467988,0.35,0.2,0.1,0.05,0.1,0.15,0.05
arithmetic,1095,1.0,a2c_pointer,0.2,1,63.312953364252934,0.35,0.2,0.1,0.05,0.1,0.15,0.05
geometric,1095,0.0,traditional_ppo,0.2,3,44.88063547349546,0.35,0.2,0.1,0.05,0.1,0.15,0.05
arithmetic,1095,0.0,traditional_ppo,0.2,3,53.496702461008795,0.35,0.2,0.1,0.05,0.1,0.15,0.05
geometric,1096,0.0,full,0.2,2,54.28477614849644,0.35,0.2,0.1,0.05,0.15,0.05,0.1
arithmetic,1096,0.0,full,0.2,2,57.519327374045595,0.35,0.2,0.1,0.05,0.15,0.05,0.1
geometric,1096,1.0,a2c_pointer,0.2,1,54.39620889106502,0.35,0.2,0.1,0.05,0.15,0.05,0.1
arithmetic,1096,1.0,a2c_pointer,0.2,1,57.65771089560114,0.35,0.2,0.1,0.05,0.15,0.05,0.1
geometric,1096,0.0,traditional_ppo,0.2,3,38.80107741457682,0.35,0.2,0.1,0.05,0.15,0.05,0.1
arithmetic,1096,0.0,traditional_ppo,0.2,3,47.16244519613843,0.35,0.2,0.1,0.05,0.15,0.05,0.1
geometric,1097,0.0,full,0.2,2,57.12962332951943,0.35,0.2,0.1,0.05,0.15,0.1,0.05
arithmetic,1097,0.0,full,0.2,2,60.71043028264145,0.35,0.2,0.1,0.05,0.15,0.1,0.05
geometric,1097,1.0,a2c_pointer,0.2,1,57.33691034347505,0.35,0.2,0.1,0.05,0.15,0.1,0.05
arithmetic,1097,1.0,a2c_pointer,0.2,1,60.90154657963039,0.35,0.2,0.1,0.05,0.15,0.1,0.05
geometric,1097,0.0,traditional_ppo,0.2,3,43.886871971465794,0.35,0.2,0.1,0.05,0.15,0.1,0.05
arithmetic,1097,0.0,traditional_ppo,0.2,3,51.70449502748916,0.35,0.2,0.1,0.05,0.15,0.1,0.05
geometric,1098,1.0,full,0.2,1,54.92795337790781,0.35,0.2,0.1,0.1,0.05,0.05,0.15
arithmetic,1098,1.0,full,0.2,1,58.76499871635499,0.35,0.2,0.1,0.1,0.05,0.05,0.15
geometric,1098,0.0,a2c_pointer,0.2,2,54.805846529154344,0.35,0.2,0.1,0.1,0.05,0.05,0.15
arithmetic,1098,0.0,a2c_pointer,0.2,2,58.671827547941504,0.35,0.2,0.1,0.1,0.05,0.05,0.15
geometric,1098,0.0,traditional_ppo,0.2,3,35.764669411935586,0.35,0.2,0.1,0.1,0.05,0.05,0.15
arithmetic,1098,0.0,traditional_ppo,0.2,3,45.90609267323653,0.35,0.2,0.1,0.1,0.05,0.05,0.15
geometric,1099,1.0,full,0.2,1,57.80650689536267,0.35,0.2,0.1,0.1,0.05,0.1,0.1
arithmetic,1099,1.0,full,0.2,1,61.95610162495085,0.35,0.2,0.1,0.1,0.05,0.1,0.1
geometric,1099,0.0,a2c_pointer,0.2,2,57.7686933115763,0.35,0.2,0.1,0.1,0.05,0.1,0.1
arithmetic,1099,0.0,a2c_pointer,0.2,2,61.91566323197074,0.35,0.2,0.1,0.1,0.05,0.1,0.1
geometric,1099,0.0,traditional_ppo,0.2,3,40.45247122425904,0.35,0.2,0.1,0.1,0.05,0.1,0.1
arithmetic,1099,0.0,traditional_ppo,0.2,3,50.44814250458726,0.35,0.2,0.1,0.1,0.05,0.1,0.1
geometric,1100,0.0,full,0.2,2,60.83591384614762,0.35,0.2,0.1,0.1,0.05,0.15,0.05
arithmetic,1100,0.0,full,0.2,2,65.14720453354668,0.35,0.2,0.1,0.1,0.05,0.15,0.05
geometric,1100,1.0,a2c_pointer,0.2,1,60.891713900481456,0.35,0.2,0.1,0.1,0.05,0.15,0.05
arithmetic,1100,1.0,a2c_pointer,0.2,1,65.15949891599998,0.35,0.2,0.1,0.1,0.05,0.15,0.05
geometric,1100,0.0,traditional_ppo,0.2,3,45.754719813050926,0.35,0.2,0.1,0.1,0.05,0.15,0.05
arithmetic,1100,0.0,traditional_ppo,0.2,3,54.99019233593796,0.35,0.2,0.1,0.1,0.05,0.15,0.05
geometric,1101,0.0,full,0.2,2,55.876815679275325,0.35,0.2,0.1,0.1,0.1,0.05,0.1
arithmetic,1101,0.0,full,0.2,2,59.498382174666965,0.35,0.2,0.1,0.1,0.1,0.05,0.1
geometric,1101,1.0,a2c_pointer,0.2,1,55.88870172463661,0.35,0.2,0.1,0.1,0.1,0.05,0.1
arithmetic,1101,1.0,a2c_pointer,0.2,1,59.504256447348205,0.35,0.2,0.1,0.1,0.1,0.05,0.1
geometric,1101,0.0,traditional_ppo,0.2,3,39.55675776019022,0.35,0.2,0.1,0.1,0.1,0.05,0.1
arithmetic,1101,0.0,traditional_ppo,0.2,3,48.65593507106762,0.35,0.2,0.1,0.1,0.1,0.05,0.1
geometric,1102,0.0,full,0.2,2,58.80509526055037,0.35,0.2,0.1,0.1,0.1,0.1,0.05
arithmetic,1102,0.0,full,0.2,2,62.68948508326281,0.35,0.2,0.1,0.1,0.1,0.1,0.05
geometric,1102,1.0,a2c_pointer,0.2,1,58.910088502970446,0.35,0.2,0.1,0.1,0.1,0.1,0.05
arithmetic,1102,1.0,a2c_pointer,0.2,1,62.74809213137744,0.35,0.2,0.1,0.1,0.1,0.1,0.05
geometric,1102,0.0,traditional_ppo,0.2,3,44.741602014782316,0.35,0.2,0.1,0.1,0.1,0.1,0.05
arithmetic,1102,0.0,traditional_ppo,0.2,3,53.19798490241834,0.35,0.2,0.1,0.1,0.1,0.1,0.05
geometric,1103,0.0,full,0.2,2,56.842069264344275,0.35,0.2,0.1,0.1,0.15,0.05,0.05
arithmetic,1103,0.0,full,0.2,2,60.23176563297894,0.35,0.2,0.1,0.1,0.15,0.05,0.05
geometric,1103,1.0,a2c_pointer,0.2,1,56.99295199835673,0.35,0.2,0.1,0.1,0.15,0.05,0.05
arithmetic,1103,1.0,a2c_pointer,0.2,1,60.33668534675489,0.35,0.2,0.1,0.1,0.15,0.05,0.05
geometric,1103,0.0,traditional_ppo,0.2,3,43.75091704262131,0.35,0.2,0.1,0.1,0.15,0.05,0.05
arithmetic,1103,0.0,traditional_ppo,0.2,3,51.405777468898705,0.35,0.2,0.1,0.1,0.15,0.05,0.05
geometric,1104,1.0,full,0.2,1,57.51554583028686,0.35,0.2,0.1,0.15,0.05,0.05,0.1
arithmetic,1104,1.0,full,0.2,1,61.47743697528833,0.35,0.2,0.1,0.15,0.05,0.05,0.1
geometric,1104,0.0,a2c_pointer,0.2,2,57.42214474395965,0.35,0.2,0.1,0.15,0.05,0.05,0.1
arithmetic,1104,0.0,a2c_pointer,0.2,2,61.350801999095225,0.35,0.2,0.1,0.15,0.05,0.05,0.1
geometric,1104,0.0,traditional_ppo,0.2,3,40.32715555240043,0.35,0.2,0.1,0.15,0.05,0.05,0.1
arithmetic,1104,0.0,traditional_ppo,0.2,3,50.14942494599679,0.35,0.2,0.1,0.15,0.05,0.05,0.1
geometric,1105,1.0,full,0.2,1,60.52970467977165,0.35,0.2,0.1,0.15,0.05,0.1,0.05
arithmetic,1105,1.0,full,0.2,1,64.66853988388418,0.35,0.2,0.1,0.15,0.05,0.1,0.05
geometric,1105,0.0,a2c_pointer,0.2,2,60.52643064717811,0.35,0.2,0.1,0.15,0.05,0.1,0.05
arithmetic,1105,0.0,a2c_pointer,0.2,2,64.59463768312447,0.35,0.2,0.1,0.15,0.05,0.1,0.05
geometric,1105,0.0,traditional_ppo,0.2,3,45.612978572514876,0.35,0.2,0.1,0.15,0.05,0.1,0.05
arithmetic,1105,0.0,traditional_ppo,0.2,3,54.691474777347516,0.35,0.2,0.1,0.15,0.05,0.1,0.05
geometric,1106,0.0,full,0.2,2,58.50910793891777,0.35,0.2,0.1,0.15,0.1,0.05,0.05
arithmetic,1106,1.0,full,0.2,1,62.2108204336003,0.35,0.2,0.1,0.15,0.1,0.05,0.05
geometric,1106,1.0,a2c_pointer,0.2,1,58.556692820662626,0.35,0.2,0.1,0.15,0.1,0.05,0.05
arithmetic,1106,0.0,a2c_pointer,0.2,2,62.18323089850193,0.35,0.2,0.1,0.15,0.1,0.05,0.05
geometric,1106,0.0,traditional_ppo,0.2,3,44.60299926081382,0.35,0.2,0.1,0.15,0.1,0.05,0.05
arithmetic,1106,0.0,traditional_ppo,0.2,3,52.89926734382788,0.35,0.2,0.1,0.15,0.1,0.05,0.05
geometric,1107,1.0,full,0.2,1,55.002332349159865,0.35,0.2,0.15,0.05,0.05,0.05,0.15
arithmetic,1107,1.0,full,0.2,1,58.888659454283086,0.35,0.2,0.15,0.05,0.05,0.05,0.15
geometric,1107,0.0,a2c_pointer,0.2,2,54.93625350696457,0.35,0.2,0.15,0.05,0.05,0.05,0.15
arithmetic,1107,0.0,a2c_pointer,0.2,2,58.88685358710198,0.35,0.2,0.15,0.05,0.05,0.05,0.15
geometric,1107,0.0,traditional_ppo,0.2,3,35.75683543223248,0.35,0.2,0.15,0.05,0.05,0.05,0.15
arithmetic,1107,0.0,traditional_ppo,0.2,3,45.88569374905368,0.35,0.2,0.15,0.05,0.05,0.05,0.15
geometric,1108,0.0,full,0.2,2,57.884783769889026,0.35,0.2,0.15,0.05,0.05,0.1,0.1
arithmetic,1108,0.0,full,0.2,2,62.079762362878945,0.35,0.2,0.15,0.05,0.05,0.1,0.1
geometric,1108,1.0,a2c_pointer,0.2,1,57.90615019225419,0.35,0.2,0.15,0.05,0.05,0.1,0.1
arithmetic,1108,1.0,a2c_pointer,0.2,1,62.130689271131224,0.35,0.2,0.15,0.05,0.05,0.1,0.1
geometric,1108,0.0,traditional_ppo,0.2,3,40.443610417107124,0.35,0.2,0.15,0.05,0.05,0.1,0.1
arithmetic,1108,0.0,traditional_ppo,0.2,3,50.4277435804044,0.35,0.2,0.15,0.05,0.05,0.1,0.1
geometric,1109,0.0,full,0.2,2,60.91829289740996,0.35,0.2,0.15,0.05,0.05,0.15,0.05
arithmetic,1109,0.0,full,0.2,2,65.27086527147479,0.35,0.2,0.15,0.05,0.05,0.15,0.05
geometric,1109,1.0,a2c_pointer,0.2,1,61.03660180727116,0.35,0.2,0.15,0.05,0.05,0.15,0.05
arithmetic,1109,1.0,a2c_pointer,0.2,1,65.37452495516047,0.35,0.2,0.15,0.05,0.05,0.15,0.05
geometric,1109,0.0,traditional_ppo,0.2,3,45.744697588541925,0.35,0.2,0.15,0.05,0.05,0.15,0.05
arithmetic,1109,0.0,traditional_ppo,0.2,3,54.969793411755106,0.35,0.2,0.15,0.05,0.05,0.15,0.05
geometric,1110,0.0,full,0.2,2,55.95247952275537,0.35,0.2,0.15,0.05,0.1,0.05,0.1
arithmetic,1110,0.0,full,0.2,2,59.62204291259506,0.35,0.2,0.15,0.05,0.1,0.05,0.1
geometric,1110,1.0,a2c_pointer,0.2,1,56.02168528655952,0.35,0.2,0.15,0.05,0.1,0.05,0.1
arithmetic,1110,1.0,a2c_pointer,0.2,1,59.71928248650868,0.35,0.2,0.15,0.05,0.1,0.05,0.1
geometric,1110,0.0,traditional_ppo,0.2,3,39.54809315228222,0.35,0.2,0.15,0.05,0.1,0.05,0.1
arithmetic,1110,0.0,traditional_ppo,0.2,3,48.63553614688477,0.35,0.2,0.15,0.05,0.1,0.05,0.1
geometric,1111,0.0,full,0.2,2,58.8847243422998,0.35,0.2,0.15,0.05,0.1,0.1,0.05
arithmetic,1111,0.0,full,0.2,2,62.81314582119092,0.35,0.2,0.15,0.05,0.1,0.1,0.05
geometric,1111,1.0,a2c_pointer,0.2,1,59.05026125990649,0.35,0.2,0.15,0.05,0.1,0.1,0.05
arithmetic,1111,1.0,a2c_pointer,0.2,1,62.96311817053793,0.35,0.2,0.15,0.05,0.1,0.1,0.05
geometric,1111,0.0,traditional_ppo,0.2,3,44.73180170604658,0.35,0.2,0.15,0.05,0.1,0.1,0.05
arithmetic,1111,0.0,traditional_ppo,0.2,3,53.1775859782355,0.35,0.2,0.15,0.05,0.1,0.1,0.05
geometric,1112,0.0,full,0.2,2,56.91904017579681,0.35,0.2,0.15,0.05,0.15,0.05,0.05
arithmetic,1112,0.0,full,0.2,2,60.35542637090704,0.35,0.2,0.15,0.05,0.15,0.05,0.05
geometric,1112,1.0,a2c_pointer,0.2,1,57.12856305260138,0.35,0.2,0.15,0.05,0.15,0.05,0.05
arithmetic,1112,1.0,a2c_pointer,0.2,1,60.551711385915375,0.35,0.2,0.15,0.05,0.15,0.05,0.05
geometric,1112,0.0,traditional_ppo,0.2,3,43.74133373591837,0.35,0.2,0.15,0.05,0.15,0.05,0.05
arithmetic,1112,0.0,traditional_ppo,0.2,3,51.385378544715856,0.35,0.2,0.15,0.05,0.15,0.05,0.05
geometric,1113,1.0,full,0.2,1,57.59342870898114,0.35,0.2,0.15,0.1,0.05,0.05,0.1
arithmetic,1113,1.0,full,0.2,1,61.60109771321643,0.35,0.2,0.15,0.1,0.05,0.05,0.1
geometric,1113,0.0,a2c_pointer,0.2,2,57.558777034667116,0.35,0.2,0.15,0.1,0.05,0.05,0.1
arithmetic,1113,0.0,a2c_pointer,0.2,2,61.565828038255724,0.35,0.2,0.15,0.1,0.05,0.05,0.1
geometric,1113,0.0,traditional_ppo,0.2,3,40.31832219469641,0.35,0.2,0.15,0.1,0.05,0.05,0.1
arithmetic,1113,0.0,traditional_ppo,0.2,3,50.12902602181395,0.35,0.2,0.15,0.1,0.05,0.05,0.1
geometric,1114,0.0,full,0.2,2,60.61166908746214,0.35,0.2,0.15,0.1,0.05,0.1,0.05
arithmetic,1114,0.0,full,0.2,2,64.79220062181228,0.35,0.2,0.15,0.1,0.05,0.1,0.05
geometric,1114,1.0,a2c_pointer,0.2,1,60.67044938602086,0.35,0.2,0.15,0.1,0.05,0.1,0.05
arithmetic,1114,1.0,a2c_pointer,0.2,1,64.80966372228497,0.35,0.2,0.15,0.1,0.05,0.1,0.05
geometric,1114,0.0,traditional_ppo,0.2,3,45.60298739535007,0.35,0.2,0.15,0.1,0.05,0.1,0.05
arithmetic,1114,0.0,traditional_ppo,0.2,3,54.67107585316467,0.35,0.2,0.15,0.1,0.05,0.1,0.05
geometric,1115,0.0,full,0.2,2,58.58833621868692,0.35,0.2,0.15,0.1,0.1,0.05,0.05
arithmetic,1115,0.0,full,0.2,2,62.33448117152841,0.35,0.2,0.15,0.1,0.1,0.05,0.05
geometric,1115,1.0,a2c_pointer,0.2,1,58.69602469536037,0.35,0.2,0.15,0.1,0.1,0.05,0.05
arithmetic,1115,1.0,a2c_pointer,0.2,1,62.398256937662424,0.35,0.2,0.15,0.1,0.1,0.05,0.05
geometric,1115,0.0,traditional_ppo,0.2,3,44.593229311960606,0.35,0.2,0.15,0.1,0.1,0.05,0.05
arithmetic,1115,0.0,traditional_ppo,0.2,3,52.878868419645045,0.35,0.2,0.15,0.1,0.1,0.05,0.05
geometric,1116,1.0,full,0.2,1,60.306588626094126,0.35,0.2,0.15,0.15,0.05,0.05,0.05
arithmetic,1116,1.0,full,0.2,1,64.31353597214977,0.35,0.2,0.15,0.15,0.05,0.05,0.05
geometric,1116,0.0,a2c_pointer,0.2,2,60.30649347623448,0.35,0.2,0.15,0.15,0.05,0.05,0.05
arithmetic,1116,0.0,a2c_pointer,0.2,2,64.24480248940945,0.35,0.2,0.15,0.15,0.05,0.05,0.05
geometric,1116,0.0,traditional_ppo,0.2,3,45.46171619902372,0.35,0.2,0.15,0.15,0.05,0.05,0.05
arithmetic,1116,0.0,traditional_ppo,0.2,3,54.37235829457422,0.35,0.2,0.15,0.15,0.05,0.05,0.05
geometric,1117,0.0,full,0.2,2,57.671417050341326,0.35,0.2,0.2,0.05,0.05,0.05,0.1
arithmetic,1117,0.0,full,0.2,2,61.72475845114454,0.35,0.2,0.2,0.05,0.05,0.05,0.1
geometric,1117,1.0,a2c_pointer,0.2,1,57.69573443309998,0.35,0.2,0.2,0.05,0.05,0.05,0.1
arithmetic,1117,1.0,a2c_pointer,0.2,1,61.780854077416215,0.35,0.2,0.2,0.05,0.05,0.05,0.1
geometric,1117,0.0,traditional_ppo,0.2,3,40.30949077187242,0.35,0.2,0.2,0.05,0.05,0.05,0.1
arithmetic,1117,0.0,traditional_ppo,0.2,3,50.10862709763112,0.35,0.2,0.2,0.05,0.05,0.05,0.1
geometric,1118,0.0,full,0.2,2,60.693744484693454,0.35,0.2,0.2,0.05,0.05,0.1,0.05
arithmetic,1118,0.0,full,0.2,2,64.91586135974039,0.35,0.2,0.2,0.05,0.05,0.1,0.05
geometric,1118,1.0,a2c_pointer,0.2,1,60.814810808166044,0.35,0.2,0.2,0.05,0.05,0.1,0.05
arithmetic,1118,1.0,a2c_pointer,0.2,1,65.02468976144546,0.35,0.2,0.2,0.05,0.05,0.1,0.05
geometric,1118,0.0,traditional_ppo,0.2,3,45.59299840667687,0.35,0.2,0.2,0.05,0.05,0.1,0.05
arithmetic,1118,0.0,traditional_ppo,0.2,3,54.650676928981845,0.35,0.2,0.2,0.05,0.05,0.1,0.05
geometric,1119,0.0,full,0.2,2,58.66767178295478,0.35,0.2,0.2,0.05,0.1,0.05,0.05
arithmetic,1119,0.0,full,0.2,2,62.45814190945651,0.35,0.2,0.2,0.05,0.1,0.05,0.05
geometric,1119,1.0,a2c_pointer,0.2,1,58.83568810126953,0.35,0.2,0.2,0.05,0.1,0.05,0.05
arithmetic,1119,1.0,a2c_pointer,0.2,1,62.613282976822916,0.35,0.2,0.2,0.05,0.1,0.05,0.05
geometric,1119,0.0,traditional_ppo,0.2,3,44.583461503140605,0.35,0.2,0.2,0.05,0.1,0.05,0.05
arithmetic,1119,0.0,traditional_ppo,0.2,3,52.85846949546221,0.35,0.2,0.2,0.05,0.1,0.05,0.05
geometric,1120,0.0,full,0.2,2,60.3882509081542,0.35,0.2,0.2,0.1,0.05,0.05,0.05
arithmetic,1120,0.0,full,0.2,2,64.43719671007788,0.35,0.2,0.2,0.1,0.05,0.05,0.05
geometric,1120,1.0,a2c_pointer,0.2,1,60.44998888876102,0.35,0.2,0.2,0.1,0.05,0.05,0.05
arithmetic,1120,1.0,a2c_pointer,0.2,1,64.45982852856996,0.35,0.2,0.2,0.1,0.05,0.05,0.05
geometric,1120,0.0,traditional_ppo,0.2,3,45.4517581547351,0.35,0.2,0.2,0.1,0.05,0.05,0.05
arithmetic,1120,0.0,traditional_ppo,0.2,3,54.35195937039139,0.35,0.2,0.2,0.1,0.05,0.05,0.05
geometric,1121,0.0,full,0.2,2,60.4700237706411,0.35,0.2,0.25,0.05,0.05,0.05,0.05
arithmetic,1121,0.0,full,0.2,2,64.56085744800598,0.35,0.2,0.25,0.05,0.05,0.05,0.05
geometric,1121,1.0,a2c_pointer,0.2,1,60.59382573936878,0.35,0.2,0.25,0.05,0.05,0.05,0.05
arithmetic,1121,1.0,a2c_pointer,0.2,1,64.67485456773045,0.35,0.2,0.25,0.05,0.05,0.05,0.05
geometric,1121,0.0,traditional_ppo,0.2,3,45.441802291680595,0.35,0.2,0.25,0.05,0.05,0.05,0.05
arithmetic,1121,0.0,traditional_ppo,0.2,3,54.33156044620855,0.35,0.2,0.25,0.05,0.05,0.05,0.05
geometric,1122,1.0,full,0.2,1,52.47230306054318,0.35,0.25,0.1,0.05,0.05,0.05,0.15
arithmetic,1122,1.0,full,0.2,1,56.06321836625738,0.35,0.25,0.1,0.05,0.05,0.05,0.15
geometric,1122,0.0,a2c_pointer,0.2,2,52.411961227936885,0.35,0.25,0.1,0.05,0.05,0.05,0.15
arithmetic,1122,0.0,a2c_pointer,0.2,2,56.062743717649134,0.35,0.25,0.1,0.05,0.05,0.05,0.15
geometric,1122,0.0,traditional_ppo,0.2,3,34.11982001795752,0.35,0.25,0.1,0.05,0.05,0.05,0.15
arithmetic,1122,0.0,traditional_ppo,0.2,3,43.05972184244037,0.35,0.25,0.1,0.05,0.05,0.05,0.15
geometric,1123,0.0,full,0.2,2,55.22216580355654,0.35,0.25,0.1,0.05,0.05,0.1,0.1
arithmetic,1123,0.0,full,0.2,2,59.25432127485324,0.35,0.25,0.1,0.05,0.05,0.1,0.1
geometric,1123,1.0,a2c_pointer,0.2,1,55.24539270503324,0.35,0.25,0.1,0.05,0.05,0.1,0.1
arithmetic,1123,1.0,a2c_pointer,0.2,1,59.30657940167837,0.35,0.25,0.1,0.05,0.05,0.1,0.1
geometric,1123,0.0,traditional_ppo,0.2,3,38.59202559810901,0.35,0.25,0.1,0.05,0.05,0.1,0.1
arithmetic,1123,0.0,traditional_ppo,0.2,3,47.601771673791085,0.35,0.25,0.1,0.05,0.05,0.1,0.1
geometric,1124,0.0,full,0.2,2,58.11613781306596,0.35,0.25,0.1,0.05,0.05,0.15,0.05
arithmetic,1124,0.0,full,0.2,2,62.445424183449084,0.35,0.25,0.1,0.05,0.05,0.15,0.05
geometric,1124,1.0,a2c_pointer,0.2,1,58.2320016963326,0.35,0.25,0.1,0.05,0.05,0.15,0.05
arithmetic,1124,1.0,a2c_pointer,0.2,1,62.5504150857076,0.35,0.25,0.1,0.05,0.05,0.15,0.05
geometric,1124,0.0,traditional_ppo,0.2,3,43.650418993454466,0.35,0.25,0.1,0.05,0.05,0.15,0.05
arithmetic,1124,0.0,traditional_ppo,0.2,3,52.14382150514181,0.35,0.25,0.1,0.05,0.05,0.15,0.05
geometric,1125,0.0,full,0.2,2,53.37874481156799,0.35,0.25,0.1,0.05,0.1,0.05,0.1
arithmetic,1125,0.0,full,0.2,2,56.79660182456936,0.35,0.25,0.1,0.05,0.1,0.05,0.1
geometric,1125,1.0,a2c_pointer,0.2,1,53.44751798173861,0.35,0.25,0.1,0.05,0.1,0.05,0.1
arithmetic,1125,1.0,a2c_pointer,0.2,1,56.89517261705582,0.35,0.25,0.1,0.05,0.1,0.05,0.1
geometric,1125,0.0,traditional_ppo,0.2,3,37.73750680388551,0.35,0.25,0.1,0.05,0.1,0.05,0.1
arithmetic,1125,0.0,traditional_ppo,0.2,3,45.809564240271456,0.35,0.25,0.1,0.05,0.1,0.05,0.1
geometric,1126,0.0,full,0.2,2,56.17611052766374,0.35,0.25,0.1,0.05,0.1,0.1,0.05
arithmetic,1126,0.0,full,0.2,2,59.98770473316522,0.35,0.25,0.1,0.05,0.1,0.1,0.05
geometric,1126,1.0,a2c_pointer,0.2,1,56.33693246412227,0.35,0.25,0.1,0.05,0.1,0.1,0.05
arithmetic,1126,1.0,a2c_pointer,0.2,1,60.13900830108506,0.35,0.25,0.1,0.05,0.1,0.1,0.05
geometric,1126,0.0,traditional_ppo,0.2,3,42.68389539622031,0.35,0.25,0.1,0.05,0.1,0.1,0.05
arithmetic,1126,0.0,traditional_ppo,0.2,3,50.35161407162217,0.35,0.25,0.1,0.05,0.1,0.1,0.05
geometric,1127,0.0,full,0.2,2,54.300845045260395,0.35,0.25,0.1,0.05,0.15,0.05,0.05
arithmetic,1127,0.0,full,0.2,2,57.529985282881334,0.35,0.25,0.1,0.05,0.15,0.05,0.05
geometric,1127,1.0,a2c_pointer,0.2,1,54.50353529006302,0.35,0.25,0.1,0.05,0.15,0.05,0.05
arithmetic,1127,1.0,a2c_pointer,0.2,1,57.727601516462514,0.35,0.25,0.1,0.05,0.15,0.05,0.05
geometric,1127,0.0,traditional_ppo,0.2,3,41.7387729191942,0.35,0.25,0.1,0.05,0.15,0.05,0.05
arithmetic,1127,0.0,traditional_ppo,0.2,3,48.55940663810255,0.35,0.25,0.1,0.05,0.15,0.05,0.05
geometric,1128,1.0,full,0.2,1,54.944212662276435,0.35,0.25,0.1,0.1,0.05,0.05,0.1
arithmetic,1128,1.0,full,0.2,1,58.77565662519072,0.35,0.25,0.1,0.1,0.05,0.05,0.1
geometric,1128,0.0,a2c_pointer,0.2,2,54.91398116338576,0.35,0.25,0.1,0.1,0.05,0.05,0.1
arithmetic,1128,0.0,a2c_pointer,0.2,2,58.74171816880287,0.35,0.25,0.1,0.1,0.05,0.05,0.1
geometric,1128,0.0,traditional_ppo,0.2,3,38.47247330699183,0.35,0.25,0.1,0.1,0.05,0.05,0.1
arithmetic,1128,0.0,traditional_ppo,0.2,3,47.30305411520063,0.35,0.25,0.1,0.1,0.05,0.05,0.1
geometric,1129,0.0,full,0.2,2,57.82361826354896,0.35,0.25,0.1,0.1,0.05,0.1,0.05
arithmetic,1129,0.0,full,0.2,2,61.966759533786565,0.35,0.25,0.1,0.1,0.05,0.1,0.05
geometric,1129,1.0,a2c_pointer,0.2,1,57.882673788421066,0.35,0.25,0.1,0.1,0.05,0.1,0.05
arithmetic,1129,1.0,a2c_pointer,0.2,1,61.98555385283211,0.35,0.25,0.1,0.1,0.05,0.1,0.05
geometric,1129,0.0,traditional_ppo,0.2,3,43.515196560373674,0.35,0.25,0.1,0.1,0.05,0.1,0.05
arithmetic,1129,0.0,traditional_ppo,0.2,3,51.845103946551355,0.35,0.25,0.1,0.1,0.05,0.1,0.05
geometric,1130,0.0,full,0.2,2,55.89335583742562,0.35,0.25,0.1,0.1,0.1,0.05,0.05
arithmetic,1130,0.0,full,0.2,2,59.5090400835027,0.35,0.25,0.1,0.1,0.1,0.05,0.05
geometric,1130,1.0,a2c_pointer,0.2,1,55.99897288549619,0.35,0.25,0.1,0.1,0.1,0.05,0.05
arithmetic,1130,1.0,a2c_pointer,0.2,1,59.57414706820956,0.35,0.25,0.1,0.1,0.1,0.05,0.05
geometric,1130,0.0,traditional_ppo,0.2,3,42.55166710787998,0.35,0.25,0.1,0.1,0.1,0.05,0.05
arithmetic,1130,0.0,traditional_ppo,0.2,3,50.05289651303172,0.35,0.25,0.1,0.1,0.1,0.05,0.05
geometric,1131,0.0,full,0.2,2,57.532571070765734,0.35,0.25,0.1,0.15,0.05,0.05,0.05
arithmetic,1131,1.0,full,0.2,1,61.48809488412405,0.35,0.25,0.1,0.15,0.05,0.05,0.05
geometric,1131,1.0,a2c_pointer,0.2,1,57.53544146341398,0.35,0.25,0.1,0.15,0.05,0.05,0.05
arithmetic,1131,0.0,a2c_pointer,0.2,2,61.4206926199566,0.35,0.25,0.1,0.15,0.05,0.05,0.05
geometric,1131,0.0,traditional_ppo,0.2,3,43.380393026053305,0.35,0.25,0.1,0.15,0.05,0.05,0.05
arithmetic,1131,0.0,traditional_ppo,0.2,3,51.546386387960894,0.35,0.25,0.1,0.15,0.05,0.05,0.05
geometric,1132,0.0,full,0.2,2,55.01861365053023,0.35,0.25,0.15,0.05,0.05,0.05,0.1
arithmetic,1132,0.0,full,0.2,2,58.89931736311882,0.35,0.25,0.15,0.05,0.05,0.05,0.1
geometric,1132,1.0,a2c_pointer,0.2,1,55.044645440585384,0.35,0.25,0.15,0.05,0.05,0.05,0.1
arithmetic,1132,1.0,a2c_pointer,0.2,1,58.956744207963354,0.35,0.25,0.15,0.05,0.05,0.05,0.1
geometric,1132,0.0,traditional_ppo,0.2,3,38.46404620337334,0.35,0.25,0.15,0.05,0.05,0.05,0.1
arithmetic,1132,0.0,traditional_ppo,0.2,3,47.28265519101778,0.35,0.25,0.15,0.05,0.05,0.05,0.1
geometric,1133,0.0,full,0.2,2,57.9019183088997,0.35,0.25,0.15,0.05,0.05,0.1,0.05
arithmetic,1133,0.0,full,0.2,2,62.09042027171468,0.35,0.25,0.15,0.05,0.05,0.1,0.05
geometric,1133,1.0,a2c_pointer,0.2,1,58.020401878293896,0.35,0.25,0.15,0.05,0.05,0.1,0.05
arithmetic,1133,1.0,a2c_pointer,0.2,1,62.200579891992604,0.35,0.25,0.15,0.05,0.05,0.1,0.05
geometric,1133,0.0,traditional_ppo,0.2,3,43.505664886455364,0.35,0.25,0.15,0.05,0.05,0.1,0.05
