D1_mission_effectiveness,D2_resource_efficiency,D3_safety_reliability,D5_online_deployability,constraint_free_rate,distance_efficiency,domain,energy_efficiency,high_priority_coverage,map_id,mean_safe_distance_m,mean_safe_energy_wh,mean_safe_time_s,model,online_planning_efficiency,oracle_attainment,planning_scaling_ratio_24_to_16,planning_time_median_16_s,planning_time_median_24_s,planning_time_p95_s,return_rate,safe_rate,scaling_efficiency,soc_utility,task_count,time_efficiency,weighted_coverage
0.6078311384844546,0.347718738629621,0.9241892967230148,0.4809997182524698,1.0,0.10766323618448624,real,0.32680274633629336,0.5480555555555555,cn_hengduan,6331.774714629594,36.46517456505238,774.1497803446568,no_domain_randomization,0.4880163357037751,0.8708625357972286,2.1522612445178337,0.8812127500000031,1.8966000499999893,2.413312434999966,1.0,1.0,0.4646276108660906,0.4545789753133573,18,0.5160549209144918,0.506203231292517
0.6150521904045798,0.34876500379176445,0.9167879463808722,0.547089545192985,1.0,0.24144241879622655,real,0.3044868241903174,0.5723148148148147,cn_qinling,3878.5472154144963,23.371139830302017,502.3028323490197,no_domain_randomization,0.5723750130175311,0.8581802279826429,2.048801970113186,0.6492012500000044,1.3300847999999519,1.788210339999975,1.0,1.0,0.4880901202690444,0.41945844936245547,18,0.45458502656524186,0.5148568594104308
0.569712806785353,0.3584815392826104,0.9192307818035705,0.5077540556214745,1.0,0.23337980980481998,real,0.30419554584950187,0.49574074074074065,cn_taihang,4518.741543377389,25.522522547511613,552.7893802553732,no_domain_randomization,0.5396419770808296,0.8151087857203991,2.3076093817097143,0.7425064500000076,1.7134148499999924,2.015875975,1.0,1.0,0.433348905549646,0.43077013782178813,18,0.48417036446019934,0.4840008503401362
0.6128132832397679,0.3545228128865192,0.9206611141767219,0.5162311479776722,1.0,0.1723991845404066,real,0.3110998545878014,0.556388888888889,global_alps,5792.8175915761885,32.90338125273412,703.4786801030114,no_domain_randomization,0.532396266969317,0.8730700263831077,2.0898094045254214,0.8299514999999928,1.7344404499999655,2.0687330249999376,1.0,1.0,0.47851253699716784,0.43752009341166315,18,0.5063451691142178,0.5108971088435373
0.588253423063557,0.41500290515308813,0.9249622500763469,0.4476722700890518,1.0,0.31117130623173905,real,0.37296194016006434,0.46768518518518515,global_colorado_rockies,3943.001350359304,25.303052815287977,538.1089063858907,no_domain_randomization,0.4656177976408642,0.8530552644386573,2.464271923137267,0.6664471500000673,1.6423070000000166,2.6016517400000194,1.0,1.0,0.4057993724681564,0.4583952249976481,18,0.5166834988478273,0.5161366213151928
0.5501747770265148,0.38045894505719385,0.9252059729238558,0.4827219239039525,1.0,0.35990191052320825,real,0.3332056361514019,0.3958333333333333,global_peruvian_andes,4806.995752005313,29.355141924885565,622.8546555633734,no_domain_randomization,0.4815493596854452,0.8251322146820228,2.0599108293733885,0.9574228999999832,1.9722058000000402,2.466655650000024,1.0,1.0,0.4854579070804698,0.4596045062814615,18,0.43465373693350284,0.4898667800453515
0.6071372894332953,0.35202081912729805,0.924406892589247,0.4966251833478731,1.0,0.1896984585168771,real,0.33101110943998824,0.5597222222222222,global_southern_alps_nz,5226.279433180727,29.979826533868284,643.0404035411083,no_domain_randomization,0.5288323988922661,0.8698615160098249,2.3726198882259344,0.8059653000000253,1.9122493000000418,2.0950701249999555,1.0,1.0,0.42147501374428936,0.4556503940400673,18,0.47185579048520715,0.4994827097505669
0.5790138017423849,0.37531588763991663,0.9237987115369327,0.48612533458357543,1.0,0.2019813983891375,real,0.3189332159949425,0.49296296296296294,cn_guizhou_karst,6256.5659734624505,33.75024674932385,728.8596948419233,no_priority_bias,0.5210021706049481,0.8460230830088445,2.4706850102215476,0.766423599999996,1.8935913000000255,2.1537323700000055,1.0,1.0,0.4047460505337058,0.4526614620444124,18,0.532984781111006,0.4885345804988661
0.6018876192390874,0.3548790037151634,0.9243274311991315,0.4869563459364801,1.0,0.10948587595179594,real,0.3350311121942741,0.5481481481481482,cn_hengduan,6344.541928773604,36.38685052202184,772.0104787929089,no_priority_bias,0.5186419581260221,0.8557373628218066,2.421171200401824,0.7705052000000592,1.865524999999991,2.171631654999959,1.0,1.0,0.41302325082754876,0.45525887152021954,18,0.525616613648046,0.5018324829931973
0.6086935144408095,0.3503345585012554,0.9168457467476959,0.5533351099796511,1.0,0.23967045548027097,real,0.3081285785403907,0.5702777777777778,cn_qinling,3884.0905165455956,23.340666049253834,501.5138505574332,no_priority_bias,0.5808811128695677,0.8478551235228755,2.0447342742700085,0.6551698999999758,1.3396483500000045,1.7319160099999975,1.0,1.0,0.4890611032365125,0.41972297871183206,18,0.45642985535512726,0.5083205782312925
0.5936343260091905,0.36218405563943556,0.9196137565392463,0.5247863994137286,1.0,0.23761971471602017,real,0.30780872039694984,0.5306481481481481,cn_taihang,4486.991474522126,25.315385397331017,548.6694925238395,no_priority_bias,0.5512417800377816,0.8409214688137839,2.159560519957115,0.7514926000000628,1.6228937500000598,1.933144965000008,1.0,1.0,0.4630571779576051,0.43256820336155016,18,0.48761518705374507,0.5014838435374149
0.5932781191005028,0.3614783196526925,0.9211597021534088,0.5190249609916397,1.0,0.18425509032591236,real,0.3187942468674095,0.5156481481481481,global_alps,5704.718580035753,32.62975920100573,696.4168781864935,no_priority_bias,0.5480314698092883,0.8555198838094183,2.2156093320249752,0.7418197000000077,1.6435826499999848,1.955811410000001,1.0,1.0,0.4513431070837932,0.4398952848329164,18,0.5095914016690527,0.5009722222222223
0.5967912829279809,0.4117701255676951,0.9247979598035483,0.45468443958614163,1.0,0.30646645600474764,real,0.3697984970276793,0.4783333333333333,global_colorado_rockies,3979.288934051692,25.396773037153153,540.8441185007626,no_priority_bias,0.4441668948833861,0.8617994854534206,2.086700845828965,0.781109449999974,1.6299417499999436,2.7917572849999592,1.0,1.0,0.4792253772259046,0.4575816814050684,18,0.514310094017051,0.523516156462585
0.5740132290721291,0.38093366671290163,0.924988512926817,0.4521946708646052,1.0,0.3585739773023185,real,0.3324608158420228,0.45222222222222225,global_peruvian_andes,4819.658832007897,29.479455457653994,624.6369803256052,no_priority_bias,0.4644238482189862,0.8383346623202629,2.360383751326382,0.851660900000013,2.0102465500000335,2.6119779199999695,1.0,1.0,0.4236599237043828,0.4585253957539577,18,0.4373222171065351,0.5027480158730158
0.6030212601548017,0.35600862225183905,0.9249262407460975,0.5113125919321144,1.0,0.19106365923893173,real,0.3363912162821897,0.548888888888889,global_southern_alps_nz,5244.926761742419,29.68417653599344,638.1009898102548,no_priority_bias,0.5436146903698429,0.8689019340432428,2.293888241027972,0.8125459500000147,1.8638895999999363,1.9872826950000044,1.0,1.0,0.435941028910748,0.4582168002716196,18,0.4762644543583494,0.49714710884353747
0.5804010860597015,0.3705582152383106,0.9231995563971999,0.47749768702558304,1.0,0.1970668397488882,real,0.3126183051044885,0.5119444444444444,cn_guizhou_karst,6307.304241941668,34.08747251486539,734.8060002636281,no_resource_shaping,0.5246958768659854,0.8325198771186249,2.722061878789052,0.7206233499998689,1.9615813499999035,2.1259227199999655,1.0,1.0,0.36736857739797757,0.4497341550518642,18,0.529687746286294,0.48857001133786837
0.6001280048162099,0.3544649858974952,0.9248378105617282,0.4800003929608052,1.0,0.10850129696589048,real,0.33716428856418024,0.551574074074074,cn_hengduan,6341.66911970814,36.09654351784393,767.0339616466258,no_resource_shaping,0.5038527022416477,0.8551596005195635,2.3565730456780107,0.7415360000000533,1.7474837500000149,2.286125660000039,1.0,1.0,0.4243450046388397,0.4577788975981529,18,0.5233304016463987,0.496889172335601
0.6251947098274568,0.35150014900574916,0.9169814907539401,0.5634815456661291,1.0,0.24354585763083555,real,0.3078206992603605,0.6035185185185186,cn_qinling,3879.1843861021885,23.269030436583087,500.4514226461122,no_resource_shaping,0.5858730496840634,0.8622064659160253,1.956048746719969,0.6662438000000179,1.3032053499999847,1.699409530000031,1.0,1.0,0.5112347029576157,0.42034481562737674,18,0.45719109964228516,0.5175269274376416
