D1_mission_effectiveness,D2_resource_efficiency,D3_safety_reliability,constraint_free_rate,distance_efficiency,domain,energy_efficiency,high_priority_coverage,map_id,mean_planning_time_s,mean_safe_distance_m,mean_safe_energy_wh,mean_safe_time_s,model,node_count,oracle_attainment,repeat_count,return_rate,safe_rate,soc_utility,task_id,time_efficiency,weighted_coverage
0.4481818181818182,0.32742065022689076,0.8732167460462608,1.0,0.11102775700613403,real,0.03708394158797956,0.32,cn_hengduan,0.5073866200000048,4115.029766100481,23.221161629715958,490.63604297521425,a2c_pointer,16,0.8727272727272728,5,1.0,1.0,0.25776298811338216,real_test__cn_hengduan__road_00__task_02,0.716710828548911,0.3
0.675,0.344640691461722,0.8797993308706615,1.0,0.2184613246544767,real,0.06253935530667473,0.6666666666666666,cn_hengduan,1.3703383399999978,8413.61983919844,48.121080828420666,1013.220790531646,a2c_pointer,20,0.8133333333333332,5,1.0,1.0,0.27786655288086703,real_test__cn_hengduan__road_00__task_03,0.6703414648519166,0.6100000000000001
0.5295454545454545,0.5295172200618729,0.9645148906611288,1.0,0.053062778488233264,real,0.6103345437398577,0.39999999999999997,cn_hengduan,0.9781980799999971,5486.64591706831,32.85945245147054,691.9453996176968,a2c_pointer,20,0.8181818181818181,5,1.0,1.0,0.6967698802524394,real_test__cn_hengduan__road_00__task_04,0.756586087827161,0.45
0.5475490196078432,0.3011756835765903,0.9230317541188486,1.0,0.29676855234188515,real,0.4638484062647333,0.6666666666666666,cn_hengduan,0.7755249200000052,4688.477547217609,26.487242034200563,558.7429775421003,a2c_pointer,20,0.8235294117647058,5,1.0,1.0,0.44891737909910345,real_test__cn_hengduan__road_00__task_05,0.16159150824615606,0.35
0.7149503222341569,0.14845899794271925,0.9309748506328296,1.0,0.018076612728227515,real,0.3187727139426985,0.725,cn_hengduan,1.8341612800000007,10020.734714137368,58.85803751535085,1248.644234704372,a2c_pointer,24,0.8368421052631578,5,1.0,1.0,0.4890795354570239,real_test__cn_hengduan__road_00__task_06,0.08092348720179479,0.6489795918367347
0.545633830455259,0.28593020949839704,0.8732670521275393,1.0,0.10489101400328601,real,0.016669290772591005,0.375,cn_hengduan,2.1210677799999997,9777.550108977899,53.76443824914146,1141.6661461155804,a2c_pointer,24,0.8769230769230771,5,1.0,1.0,0.25791152406453,real_test__cn_hengduan__road_00__task_07,0.6346830105679218,0.46530612244897956
0.5836845607808341,0.5616285540004439,0.9650051000348396,1.0,0.05790355299152836,real,0.6574439094598395,0.75,cn_hengduan,1.0214604399999998,4561.448983892816,27.02999792205578,567.9651445898005,a2c_pointer,24,0.8173913043478261,5,1.0,1.0,0.7003192850229122,real_test__cn_hengduan__road_00__task_08,0.7926182436040449,0.3836734693877551
0.7653846153846154,0.4451032393110919,0.9312701272569982,1.0,0.07701658955079474,real,0.43707375424895956,0.8,cn_hengduan,0.8067650799999952,6336.6429132539415,35.70297156395874,766.6840659925319,a2c_pointer,16,0.8615384615384615,5,1.0,1.0,0.49063296136039664,real_test__cn_hengduan__road_01__task_00,0.6821831948406434,0.7
0.6275595238095238,0.1991194704182342,0.9205673227323409,1.0,0.06661244792041594,real,0.3468679681944793,0.44000000000000006,cn_hengduan,1.1282160599999984,7412.796078478043,40.57925237262705,872.0266853203453,a2c_pointer,16,0.8952380952380953,5,1.0,1.0,0.43707457840196196,real_test__cn_hengduan__road_01__task_01,0.15265642392515616,0.5875
0.51,0.30083215799844126,0.8805022946214354,1.0,0.23850765080449046,real,0.1925753863042216,0.6399999999999999,cn_hengduan,0.453565159999998,2575.1132346110853,14.535968784189183,308.70166354219435,a2c_pointer,16,0.8,5,1.0,1.0,0.28009471922921064,real_test__cn_hengduan__road_01__task_02,0.43450965022710264,0.3
0.6958333333333333,0.277612426004998,0.8832684179543138,1.0,0.023347746826434833,real,0.09160140572441533,0.6666666666666666,cn_hengduan,1.5463289599999939,7955.601400297933,44.57666514970214,955.3588532853413,a2c_pointer,20,0.8466666666666667,5,1.0,1.0,0.2890194174300125,real_test__cn_hengduan__road_01__task_03,0.5992874932371098,0.635
0.5419927536231879,0.5696721324242199,0.9701817365502331,1.0,0.04222793960547255,real,0.65174254670591,0.4666666666666666,cn_hengduan,0.9946099799999999,5332.523006941669,30.089443964609377,643.3188227918627,a2c_pointer,20,0.7913043478260848,5,1.0,1.0,0.7388069100294326,real_test__cn_hengduan__road_01__task_04,0.827513140439458,0.45499999999999996
0.4201315789473684,0.20526315256173872,0.919783581133604,1.0,0.1750471249516528,real,0.41414002677357387,0.1,cn_hengduan,1.235518880000002,5499.160968603663,29.88284283872801,644.5227139776165,a2c_pointer,20,0.8105263157894738,5,1.0,1.0,0.4333676889717378,real_test__cn_hengduan__road_01__task_05,0.041380904882686684,0.385
0.6590816326530613,0.2704763833562239,0.8996189649195218,1.0,0.0330346660829117,real,0.17673643889127108,0.675,cn_hengduan,2.0585566,9344.498028595044,52.16197923184908,1114.7279745497135,a2c_pointer,24,0.7450000000000001,5,1.0,1.0,0.3472050413901991,real_test__cn_hengduan__road_01__task_06,0.5008999080588777,0.6081632653061225
0.5996071428571429,0.38102774960899,0.8722890770858941,1.0,0.329973421554666,real,0.015768641994759202,0.475,cn_hengduan,1.551279759999997,6309.28103085074,36.223099731912946,770.2184527704665,a2c_pointer,24,0.952,5,1.0,1.0,0.2550376759510313,real_test__cn_hengduan__road_01__task_07,0.7325384238053942,0.48571428571428577
0.5961734693877551,0.6018005244023226,0.974417977148645,1.0,0.09390474906550532,real,0.7194758496960528,0.75,cn_hengduan,1.2472210400000037,4288.709798907392,23.433320091252927,502.3638881386487,a2c_pointer,24,0.9,5,1.0,1.0,0.7717077773077975,real_test__cn_hengduan__road_01__task_08,0.8162694743558193,0.3673469387755102
