aggregation,grid_id,is_first,model,rank,scope,score,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
geometric,639,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5992666211336389,0.25,0.25,0.1,0.1,0.05,0.15,0.1
arithmetic,639,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6437613072012138,0.25,0.25,0.1,0.1,0.05,0.15,0.1
geometric,639,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.48694576812109863,0.25,0.25,0.1,0.1,0.05,0.15,0.1
arithmetic,639,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5619022584343686,0.25,0.25,0.1,0.1,0.05,0.15,0.1
geometric,640,0.0,full,2,core_learning_training_corrected_v6,0.6210465322183379,0.25,0.25,0.1,0.1,0.05,0.2,0.05
arithmetic,640,0.0,full,2,core_learning_training_corrected_v6,0.669701585138568,0.25,0.25,0.1,0.1,0.05,0.2,0.05
geometric,640,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6217005351065809,0.25,0.25,0.1,0.1,0.05,0.2,0.05
arithmetic,640,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6697119926734476,0.25,0.25,0.1,0.1,0.05,0.2,0.05
geometric,640,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5199725153404471,0.25,0.25,0.1,0.1,0.05,0.2,0.05
arithmetic,640,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5982386570851744,0.25,0.25,0.1,0.1,0.05,0.2,0.05
geometric,641,0.0,full,2,core_learning_training_corrected_v6,0.5587737281359942,0.25,0.25,0.1,0.1,0.1,0.05,0.15
arithmetic,641,1.0,full,1,core_learning_training_corrected_v6,0.5940393451444158,0.25,0.25,0.1,0.1,0.1,0.05,0.15
geometric,641,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5588235837844466,0.25,0.25,0.1,0.1,0.1,0.05,0.15
arithmetic,641,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5936605515961918,0.25,0.25,0.1,0.1,0.1,0.05,0.15
geometric,641,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.44588787761375004,0.25,0.25,0.1,0.1,0.1,0.05,0.15
arithmetic,641,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5075733878250542,0.25,0.25,0.1,0.1,0.1,0.05,0.15
geometric,642,0.0,full,2,core_learning_training_corrected_v6,0.5791639966840487,0.25,0.25,0.1,0.1,0.1,0.1,0.1
arithmetic,642,0.0,full,2,core_learning_training_corrected_v6,0.6195681684131826,0.25,0.25,0.1,0.1,0.1,0.1,0.1
geometric,642,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5797434878180732,0.25,0.25,0.1,0.1,0.1,0.1,0.1
arithmetic,642,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6196112370684258,0.25,0.25,0.1,0.1,0.1,0.1,0.1
geometric,642,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4761299028785816,0.25,0.25,0.1,0.1,0.1,0.1,0.1
arithmetic,642,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5439097864758601,0.25,0.25,0.1,0.1,0.1,0.1,0.1
geometric,643,0.0,full,2,core_learning_training_corrected_v6,0.6002983285810526,0.25,0.25,0.1,0.1,0.1,0.15,0.05
arithmetic,643,0.0,full,2,core_learning_training_corrected_v6,0.6450969916819493,0.25,0.25,0.1,0.1,0.1,0.15,0.05
geometric,643,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6014465413061527,0.25,0.25,0.1,0.1,0.1,0.15,0.05
arithmetic,643,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6455619225406596,0.25,0.25,0.1,0.1,0.1,0.15,0.05
geometric,643,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5084230718009023,0.25,0.25,0.1,0.1,0.1,0.15,0.05
arithmetic,643,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5802461851266657,0.25,0.25,0.1,0.1,0.1,0.15,0.05
geometric,644,0.0,full,2,core_learning_training_corrected_v6,0.5598150237501494,0.25,0.25,0.1,0.1,0.15,0.05,0.1
arithmetic,644,0.0,full,2,core_learning_training_corrected_v6,0.5949635749565638,0.25,0.25,0.1,0.1,0.15,0.05,0.1
geometric,644,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5608563864806217,0.25,0.25,0.1,0.1,0.15,0.05,0.1
arithmetic,644,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5954611669356377,0.25,0.25,0.1,0.1,0.15,0.05,0.1
geometric,644,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4655542757664742,0.25,0.25,0.1,0.1,0.15,0.05,0.1
arithmetic,644,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5259173145173512,0.25,0.25,0.1,0.1,0.15,0.05,0.1
geometric,645,0.0,full,2,core_learning_training_corrected_v6,0.5802432903216279,0.25,0.25,0.1,0.1,0.15,0.1,0.05
arithmetic,645,0.0,full,2,core_learning_training_corrected_v6,0.6204923982253308,0.25,0.25,0.1,0.1,0.15,0.1,0.05
geometric,645,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5818523897315279,0.25,0.25,0.1,0.1,0.15,0.1,0.05
arithmetic,645,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6214118524078714,0.25,0.25,0.1,0.1,0.15,0.1,0.05
geometric,645,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.49713016037053215,0.25,0.25,0.1,0.1,0.15,0.1,0.05
arithmetic,645,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5622537131681571,0.25,0.25,0.1,0.1,0.15,0.1,0.05
geometric,646,1.0,full,1,core_learning_training_corrected_v6,0.5757830073012274,0.25,0.25,0.1,0.15,0.05,0.05,0.15
arithmetic,646,1.0,full,1,core_learning_training_corrected_v6,0.6148146214037342,0.25,0.25,0.1,0.15,0.05,0.05,0.15
geometric,646,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5749045625429842,0.25,0.25,0.1,0.15,0.05,0.05,0.15
arithmetic,646,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6132917318659757,0.25,0.25,0.1,0.15,0.05,0.05,0.15
geometric,646,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4548949930387302,0.25,0.25,0.1,0.15,0.05,0.05,0.15
arithmetic,646,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5231761193148393,0.25,0.25,0.1,0.15,0.05,0.05,0.15
geometric,647,1.0,full,1,core_learning_training_corrected_v6,0.5967939631731919,0.25,0.25,0.1,0.15,0.05,0.1,0.1
arithmetic,647,1.0,full,1,core_learning_training_corrected_v6,0.640343444672501,0.25,0.25,0.1,0.15,0.05,0.1,0.1
geometric,647,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5964264678917972,0.25,0.25,0.1,0.15,0.05,0.1,0.1
arithmetic,647,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6392424173382097,0.25,0.25,0.1,0.15,0.05,0.1,0.1
geometric,647,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4857479194424384,0.25,0.25,0.1,0.15,0.05,0.1,0.1
arithmetic,647,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.559512517965645,0.25,0.25,0.1,0.15,0.05,0.1,0.1
geometric,648,0.0,full,2,core_learning_training_corrected_v6,0.6185716319579302,0.25,0.25,0.1,0.15,0.05,0.15,0.05
arithmetic,648,1.0,full,1,core_learning_training_corrected_v6,0.6658722679412679,0.25,0.25,0.1,0.15,0.05,0.15,0.05
geometric,648,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6187540589839872,0.25,0.25,0.1,0.15,0.05,0.15,0.05
arithmetic,648,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6651931028104435,0.25,0.25,0.1,0.15,0.05,0.15,0.05
geometric,648,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.518693423434908,0.25,0.25,0.1,0.15,0.05,0.15,0.05
arithmetic,648,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5958489166164508,0.25,0.25,0.1,0.15,0.05,0.15,0.05
geometric,649,0.0,full,2,core_learning_training_corrected_v6,0.5768560003394073,0.25,0.25,0.1,0.15,0.1,0.05,0.1
arithmetic,649,1.0,full,1,core_learning_training_corrected_v6,0.6157388512158822,0.25,0.25,0.1,0.15,0.1,0.05,0.1
geometric,649,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5769958621564799,0.25,0.25,0.1,0.15,0.1,0.05,0.1
arithmetic,649,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6150923472054216,0.25,0.25,0.1,0.15,0.1,0.05,0.1
geometric,649,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.47495866038635415,0.25,0.25,0.1,0.15,0.1,0.05,0.1
arithmetic,649,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5415200460071363,0.25,0.25,0.1,0.15,0.1,0.05,0.1
geometric,650,0.0,full,2,core_learning_training_corrected_v6,0.5979061109086974,0.25,0.25,0.1,0.15,0.1,0.1,0.05
arithmetic,650,1.0,full,1,core_learning_training_corrected_v6,0.6412676744846492,0.25,0.25,0.1,0.15,0.1,0.1,0.05
geometric,650,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5985960565905953,0.25,0.25,0.1,0.15,0.1,0.1,0.05
arithmetic,650,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6410430326776555,0.25,0.25,0.1,0.15,0.1,0.1,0.05
geometric,650,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5071723906272944,0.25,0.25,0.1,0.15,0.1,0.1,0.05
arithmetic,650,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5778564446579422,0.25,0.25,0.1,0.15,0.1,0.1,0.05
geometric,651,0.0,full,2,core_learning_training_corrected_v6,0.5779309929400013,0.25,0.25,0.1,0.15,0.15,0.05,0.05
arithmetic,651,0.0,full,2,core_learning_training_corrected_v6,0.6166630810280305,0.25,0.25,0.1,0.15,0.15,0.05,0.05
geometric,651,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5790947691788543,0.25,0.25,0.1,0.15,0.15,0.05,0.05
arithmetic,651,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6168929625448674,0.25,0.25,0.1,0.15,0.15,0.05,0.05
geometric,651,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.49590725887983894,0.25,0.25,0.1,0.15,0.15,0.05,0.05
arithmetic,651,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5598639726994334,0.25,0.25,0.1,0.15,0.15,0.05,0.05
geometric,652,1.0,full,1,core_learning_training_corrected_v6,0.5578864696367211,0.25,0.25,0.15,0.05,0.05,0.05,0.2
arithmetic,652,1.0,full,1,core_learning_training_corrected_v6,0.5933669944584437,0.25,0.25,0.15,0.05,0.05,0.05,0.2
geometric,652,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5573965678449474,0.25,0.25,0.15,0.05,0.05,0.05,0.2
arithmetic,652,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5928444718960372,0.25,0.25,0.15,0.05,0.05,0.05,0.2
geometric,652,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4266554356369777,0.25,0.25,0.15,0.05,0.05,0.05,0.2
arithmetic,652,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.48835763915043534,0.25,0.25,0.15,0.05,0.05,0.05,0.2
geometric,653,0.0,full,2,core_learning_training_corrected_v6,0.5782443611452677,0.25,0.25,0.15,0.05,0.05,0.1,0.15
arithmetic,653,1.0,full,1,core_learning_training_corrected_v6,0.6188958177272105,0.25,0.25,0.15,0.05,0.05,0.1,0.15
geometric,653,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5782630506605455,0.25,0.25,0.15,0.05,0.05,0.1,0.15
arithmetic,653,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6187951573682712,0.25,0.25,0.15,0.05,0.05,0.1,0.15
geometric,653,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4555930343287464,0.25,0.25,0.15,0.05,0.05,0.1,0.15
arithmetic,653,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5246940378012411,0.25,0.25,0.15,0.05,0.05,0.1,0.15
geometric,654,0.0,full,2,core_learning_training_corrected_v6,0.5993451345289452,0.25,0.25,0.15,0.05,0.05,0.15,0.1
arithmetic,654,0.0,full,2,core_learning_training_corrected_v6,0.6444246409959772,0.25,0.25,0.15,0.05,0.05,0.15,0.1
geometric,654,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5999106830744936,0.25,0.25,0.15,0.05,0.05,0.15,0.1
arithmetic,654,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.644745842840505,0.25,0.25,0.15,0.05,0.05,0.15,0.1
geometric,654,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.48649330488193354,0.25,0.25,0.15,0.05,0.05,0.15,0.1
arithmetic,654,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5610304364520468,0.25,0.25,0.15,0.05,0.05,0.15,0.1
geometric,655,0.0,full,2,core_learning_training_corrected_v6,0.6212158983652878,0.25,0.25,0.15,0.05,0.05,0.2,0.05
arithmetic,655,0.0,full,2,core_learning_training_corrected_v6,0.6699534642647441,0.25,0.25,0.15,0.05,0.05,0.2,0.05
geometric,655,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6223687079017113,0.25,0.25,0.15,0.05,0.05,0.2,0.05
arithmetic,655,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6706965283127388,0.25,0.25,0.15,0.05,0.05,0.2,0.05
geometric,655,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5194893641068392,0.25,0.25,0.15,0.05,0.05,0.2,0.05
arithmetic,655,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5973668351028526,0.25,0.25,0.15,0.05,0.05,0.2,0.05
geometric,656,0.0,full,2,core_learning_training_corrected_v6,0.5589261118116797,0.25,0.25,0.15,0.05,0.1,0.05,0.15
arithmetic,656,0.0,full,2,core_learning_training_corrected_v6,0.5942912242705919,0.25,0.25,0.15,0.05,0.1,0.05,0.15
geometric,656,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.559424179561476,0.25,0.25,0.15,0.05,0.1,0.05,0.15
arithmetic,656,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.594645087235483,0.25,0.25,0.15,0.05,0.1,0.05,0.15
geometric,656,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4454735647957373,0.25,0.25,0.15,0.05,0.1,0.05,0.15
arithmetic,656,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5067015658427325,0.25,0.25,0.15,0.05,0.1,0.05,0.15
geometric,657,0.0,full,2,core_learning_training_corrected_v6,0.579321941007834,0.25,0.25,0.15,0.05,0.1,0.1,0.1
arithmetic,657,0.0,full,2,core_learning_training_corrected_v6,0.6198200475393586,0.25,0.25,0.15,0.05,0.1,0.1,0.1
geometric,657,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5803665672668429,0.25,0.25,0.15,0.05,0.1,0.1,0.1
arithmetic,657,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.620595772707717,0.25,0.25,0.15,0.05,0.1,0.1,0.1
geometric,657,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4756874895910586,0.25,0.25,0.15,0.05,0.1,0.1,0.1
arithmetic,657,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5430379644935382,0.25,0.25,0.15,0.05,0.1,0.1,0.1
geometric,658,0.0,full,2,core_learning_training_corrected_v6,0.600462036467109,0.25,0.25,0.15,0.05,0.1,0.15,0.05
arithmetic,658,0.0,full,2,core_learning_training_corrected_v6,0.6453488708081255,0.25,0.25,0.15,0.05,0.1,0.15,0.05
geometric,658,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6020929461167214,0.25,0.25,0.15,0.05,0.1,0.15,0.05
arithmetic,658,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6465464581799508,0.25,0.25,0.15,0.05,0.1,0.15,0.05
geometric,658,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5079506521496935,0.25,0.25,0.15,0.05,0.1,0.15,0.05
arithmetic,658,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.579374363144344,0.25,0.25,0.15,0.05,0.1,0.15,0.05
geometric,659,0.0,full,2,core_learning_training_corrected_v6,0.5599676913984792,0.25,0.25,0.15,0.05,0.15,0.05,0.1
arithmetic,659,0.0,full,2,core_learning_training_corrected_v6,0.5952154540827399,0.25,0.25,0.15,0.05,0.15,0.05,0.1
geometric,659,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5614591670128232,0.25,0.25,0.15,0.05,0.15,0.05,0.1
arithmetic,659,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5964457025749288,0.25,0.25,0.15,0.05,0.15,0.05,0.1
geometric,659,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.46512168920466196,0.25,0.25,0.15,0.05,0.15,0.05,0.1
arithmetic,659,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5250454925350294,0.25,0.25,0.15,0.05,0.15,0.05,0.1
geometric,660,0.0,full,2,core_learning_training_corrected_v6,0.580401528980532,0.25,0.25,0.15,0.05,0.15,0.1,0.05
arithmetic,660,0.0,full,2,core_learning_training_corrected_v6,0.6207442773515068,0.25,0.25,0.15,0.05,0.15,0.1,0.05
geometric,660,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5824777357231208,0.25,0.25,0.15,0.05,0.15,0.1,0.05
arithmetic,660,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6223963880471628,0.25,0.25,0.15,0.05,0.15,0.1,0.05
geometric,660,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.49666823393565235,0.25,0.25,0.15,0.05,0.15,0.1,0.05
arithmetic,660,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5613818911858354,0.25,0.25,0.15,0.05,0.15,0.1,0.05
geometric,661,1.0,full,1,core_learning_training_corrected_v6,0.5759400295924193,0.25,0.25,0.15,0.1,0.05,0.05,0.15
arithmetic,661,1.0,full,1,core_learning_training_corrected_v6,0.6150665005299104,0.25,0.25,0.15,0.1,0.05,0.05,0.15
geometric,661,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5755224413556856,0.25,0.25,0.15,0.1,0.05,0.05,0.15
arithmetic,661,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6142762675052671,0.25,0.25,0.15,0.1,0.05,0.05,0.15
geometric,661,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.45447231093426393,0.25,0.25,0.15,0.1,0.05,0.05,0.15
arithmetic,661,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5223042973325176,0.25,0.25,0.15,0.1,0.05,0.05,0.15
geometric,662,0.0,full,2,core_learning_training_corrected_v6,0.5969567153806705,0.25,0.25,0.15,0.1,0.05,0.1,0.1
arithmetic,662,1.0,full,1,core_learning_training_corrected_v6,0.6405953237986771,0.25,0.25,0.15,0.1,0.05,0.1,0.1
geometric,662,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5970674773772927,0.25,0.25,0.15,0.1,0.05,0.1,0.1
arithmetic,662,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6402269529775011,0.25,0.25,0.15,0.1,0.05,0.1,0.1
geometric,662,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.48529656922761516,0.25,0.25,0.15,0.1,0.05,0.1,0.1
arithmetic,662,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5586406959833233,0.25,0.25,0.15,0.1,0.05,0.1,0.1
geometric,663,0.0,full,2,core_learning_training_corrected_v6,0.6187403231726495,0.25,0.25,0.15,0.1,0.05,0.15,0.05
arithmetic,663,0.0,full,2,core_learning_training_corrected_v6,0.6661241470674439,0.25,0.25,0.15,0.1,0.05,0.15,0.05
geometric,663,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6194190650532173,0.25,0.25,0.15,0.1,0.05,0.15,0.05
arithmetic,663,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6661776384497349,0.25,0.25,0.15,0.1,0.05,0.15,0.05
geometric,663,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5182114607157192,0.25,0.25,0.15,0.1,0.05,0.15,0.05
arithmetic,663,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5949770946341291,0.25,0.25,0.15,0.1,0.05,0.15,0.05
geometric,664,0.0,full,2,core_learning_training_corrected_v6,0.577013315247476,0.25,0.25,0.15,0.1,0.1,0.05,0.1
arithmetic,664,0.0,full,2,core_learning_training_corrected_v6,0.6159907303420585,0.25,0.25,0.15,0.1,0.1,0.05,0.1
geometric,664,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5776159885939288,0.25,0.25,0.15,0.1,0.1,0.05,0.1
arithmetic,664,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.616076882844713,0.25,0.25,0.15,0.1,0.1,0.05,0.1
geometric,664,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.47451733540107455,0.25,0.25,0.15,0.1,0.1,0.05,0.1
arithmetic,664,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5406482240248146,0.25,0.25,0.15,0.1,0.1,0.05,0.1
geometric,665,0.0,full,2,core_learning_training_corrected_v6,0.5980691664109649,0.25,0.25,0.15,0.1,0.1,0.1,0.05
arithmetic,665,0.0,full,2,core_learning_training_corrected_v6,0.6415195536108254,0.25,0.25,0.15,0.1,0.1,0.1,0.05
geometric,665,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.599239397842051,0.25,0.25,0.15,0.1,0.1,0.1,0.05
arithmetic,665,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6420275683169469,0.25,0.25,0.15,0.1,0.1,0.1,0.05
geometric,665,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5067011330916474,0.25,0.25,0.15,0.1,0.1,0.1,0.05
arithmetic,665,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5769846226756205,0.25,0.25,0.15,0.1,0.1,0.1,0.05
geometric,666,0.0,full,2,core_learning_training_corrected_v6,0.5780886010102491,0.25,0.25,0.15,0.1,0.15,0.05,0.05
arithmetic,666,0.0,full,2,core_learning_training_corrected_v6,0.6169149601542068,0.25,0.25,0.15,0.1,0.15,0.05,0.05
geometric,666,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5797171514171151,0.25,0.25,0.15,0.1,0.15,0.05,0.05
arithmetic,666,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6178774981841587,0.25,0.25,0.15,0.1,0.15,0.05,0.05
geometric,666,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.49544646874802584,0.25,0.25,0.15,0.1,0.15,0.05,0.05
arithmetic,666,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5589921507171117,0.25,0.25,0.15,0.1,0.15,0.05,0.05
geometric,667,1.0,full,1,core_learning_training_corrected_v6,0.5945778141974202,0.25,0.25,0.15,0.15,0.05,0.05,0.1
arithmetic,667,1.0,full,1,core_learning_training_corrected_v6,0.6367660066013769,0.25,0.25,0.15,0.15,0.05,0.05,0.1
geometric,667,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.5942377467170675,0.25,0.25,0.15,0.15,0.05,0.05,0.1
arithmetic,667,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6357080631144969,0.25,0.25,0.15,0.15,0.05,0.05,0.1
geometric,667,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4841027774498353,0.25,0.25,0.15,0.15,0.05,0.05,0.1
arithmetic,667,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5562509555145996,0.25,0.25,0.15,0.15,0.05,0.05,0.1
geometric,668,0.0,full,2,core_learning_training_corrected_v6,0.6162746132660585,0.25,0.25,0.15,0.15,0.05,0.1,0.05
arithmetic,668,1.0,full,1,core_learning_training_corrected_v6,0.6622948298701439,0.25,0.25,0.15,0.15,0.05,0.1,0.05
geometric,668,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6164834016879837,0.25,0.25,0.15,0.15,0.05,0.1,0.05
arithmetic,668,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6616587485867309,0.25,0.25,0.15,0.15,0.05,0.1,0.05
geometric,668,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5169367008674509,0.25,0.25,0.15,0.15,0.05,0.1,0.05
arithmetic,668,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5925873541654055,0.25,0.25,0.15,0.15,0.05,0.1,0.05
geometric,669,0.0,full,2,core_learning_training_corrected_v6,0.5956858320569265,0.25,0.25,0.15,0.15,0.1,0.05,0.05
arithmetic,669,1.0,full,1,core_learning_training_corrected_v6,0.6376902364135251,0.25,0.25,0.15,0.15,0.1,0.05,0.05
geometric,669,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5963993736217785,0.25,0.25,0.15,0.15,0.1,0.05,0.05
arithmetic,669,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6375086784539428,0.25,0.25,0.15,0.15,0.1,0.05,0.05
geometric,669,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5054546877532036,0.25,0.25,0.15,0.15,0.1,0.05,0.05
arithmetic,669,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5745948822068968,0.25,0.25,0.15,0.15,0.1,0.05,0.05
geometric,670,0.0,full,2,core_learning_training_corrected_v6,0.5760970947052987,0.25,0.25,0.2,0.05,0.05,0.05,0.15
arithmetic,670,1.0,full,1,core_learning_training_corrected_v6,0.6153183796560866,0.25,0.25,0.2,0.05,0.05,0.05,0.15
geometric,670,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5761409842337851,0.25,0.25,0.2,0.05,0.05,0.05,0.15
arithmetic,670,0.0,a2c_pointer,2,core_learning_training_corrected_v6,0.6152608031445584,0.25,0.25,0.2,0.05,0.05,0.05,0.15
geometric,670,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4540500215801338,0.25,0.25,0.2,0.05,0.05,0.05,0.15
arithmetic,670,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.521432475350196,0.25,0.25,0.2,0.05,0.05,0.05,0.15
geometric,671,0.0,full,2,core_learning_training_corrected_v6,0.5971195119724471,0.25,0.25,0.2,0.05,0.05,0.1,0.1
arithmetic,671,0.0,full,2,core_learning_training_corrected_v6,0.6408472029248534,0.25,0.25,0.2,0.05,0.05,0.1,0.1
geometric,671,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.5977091757878822,0.25,0.25,0.2,0.05,0.05,0.1,0.1
arithmetic,671,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6412114886167924,0.25,0.25,0.2,0.05,0.05,0.1,0.1
geometric,671,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.4848456384011377,0.25,0.25,0.2,0.05,0.05,0.1,0.1
arithmetic,671,0.0,traditional_ppo,3,core_learning_training_corrected_v6,0.5577688740010017,0.25,0.25,0.2,0.05,0.05,0.1,0.1
geometric,672,0.0,full,2,core_learning_training_corrected_v6,0.6189090603912987,0.25,0.25,0.2,0.05,0.05,0.15,0.05
arithmetic,672,0.0,full,2,core_learning_training_corrected_v6,0.6663760261936202,0.25,0.25,0.2,0.05,0.05,0.15,0.05
geometric,672,1.0,a2c_pointer,1,core_learning_training_corrected_v6,0.6200847858378755,0.25,0.25,0.2,0.05,0.05,0.15,0.05
