condition,constraint_type,coverage,dangerous_action_proposal_rate,difficulty,environment_interception_rate,family,high_priority_coverage,low_priority_coverage,map_id,medium_priority_coverage,model,node_count,oracle_attainment_lower,oracle_attainment_upper,oracle_regret_lower,oracle_regret_upper,planner_seed,planning_time_s,priority_layout,return_rate,road_index,robustness_drop,safe_distance_utilization,safe_energy_utilization,safe_rate,safe_time_utilization,safe_weighted_coverage,stranded_rate,task_id,task_index,termination_reason,training_seed,violation_rate,visited_count,weighted_coverage
nominal,mixed,0.4375,0.0,moderate,0.0,synthetic_learning,0.6,0.2,synthetic_test__map_007,0.5,traditional_ppo,16,0.6153846153846154,0.6153846153846154,0.3125,0.3125,,0.9884119999999257,dispersed,1.0,,,0.9388895787882563,0.882268628141744,1.0,0.5158932482947044,0.5,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,44,0.0,7,0.5
nominal,mixed,0.375,0.0,moderate,0.0,synthetic_learning,0.4,0.0,synthetic_test__map_007,0.6666666666666666,traditional_ppo,16,0.5384615384615384,0.5384615384615384,0.375,0.375,,0.5209342000000561,dispersed,1.0,,,0.9633898697194617,0.8992132424608344,1.0,0.5252528866744692,0.4375,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,45,0.0,6,0.4375
nominal,mixed,0.3125,0.0,moderate,0.0,synthetic_learning,0.4,0.0,synthetic_test__map_007,0.5,traditional_ppo,16,0.46153846153846156,0.46153846153846156,0.4375,0.4375,,0.43155160000003434,dispersed,1.0,,,0.8416692010457798,0.7637540073492247,1.0,0.4480964644399254,0.375,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,46,0.0,5,0.375
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,a2c_pointer,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,0.9079324000000071,dispersed,1.0,,,0.9972153047973116,0.9954784993721496,1.0,0.5786542954132193,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,42,0.0,10,0.625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,a2c_pointer,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,1.245254200000005,dispersed,1.0,,,0.9972153047973116,0.9954784993721496,1.0,0.5786542954132193,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,43,0.0,10,0.625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,a2c_pointer,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,0.8959401999999983,dispersed,1.0,,,0.9972153047973116,0.9954784993721496,1.0,0.5786542954132193,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,44,0.0,10,0.625
nominal,mixed,0.5625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,a2c_pointer,16,0.6923076923076923,0.6923076923076923,0.25,0.25,,1.1417187999999925,dispersed,1.0,,,0.9056636034765344,0.8940044499425347,1.0,0.5206606509252056,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,45,0.0,9,0.5625
nominal,mixed,0.5625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,a2c_pointer,16,0.6923076923076923,0.6923076923076923,0.25,0.25,,1.0958112999999798,dispersed,1.0,,,0.9056636034765344,0.8940044499425347,1.0,0.5206606509252056,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,46,0.0,9,0.5625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.2,synthetic_test__map_007,1.0,no_priority_bias,16,0.8461538461538461,0.8461538461538461,0.125,0.125,,0.895124399999986,dispersed,1.0,,,0.9393896554798047,0.9078026149730533,1.0,0.532199116733779,0.6875,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,42,0.0,10,0.6875
nominal,mixed,0.5625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_priority_bias,16,0.6923076923076923,0.6923076923076923,0.25,0.25,,1.060299399999849,dispersed,1.0,,,0.9056636034765344,0.8940044499425347,1.0,0.5206606509252056,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,43,0.0,9,0.5625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,no_priority_bias,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,1.2020716000001812,dispersed,1.0,,,0.9972153047973116,0.9954784993721496,1.0,0.5786542954132193,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,44,0.0,10,0.625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,no_priority_bias,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,0.8492986999999914,dispersed,1.0,,,0.9971019917418055,0.9954319943893365,1.0,0.57862276458659,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,45,0.0,10,0.625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,no_priority_bias,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,0.9022437999999511,dispersed,1.0,,,0.9971019917418055,0.9954319943893365,1.0,0.57862276458659,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,46,0.0,10,0.625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,no_domain_randomization,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,0.9259773999999652,dispersed,1.0,,,0.9972153047973116,0.9954784993721496,1.0,0.5786542954132193,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,42,0.0,10,0.625
nominal,mixed,0.5625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_domain_randomization,16,0.6923076923076923,0.6923076923076923,0.25,0.25,,0.7160827000000154,dispersed,1.0,,,0.9056636034765344,0.8940044499425347,1.0,0.5206606509252056,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,43,0.0,9,0.5625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,no_domain_randomization,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,1.221729200000027,dispersed,1.0,,,0.9971019917418055,0.9954319943893365,1.0,0.57862276458659,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,44,0.0,10,0.625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,no_domain_randomization,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,0.9626216999999997,dispersed,1.0,,,0.9971019917418055,0.9954319943893365,1.0,0.57862276458659,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,45,0.0,10,0.625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,no_domain_randomization,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,1.4558801999999105,dispersed,1.0,,,0.9972153047973116,0.9954784993721496,1.0,0.5786542954132193,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,46,0.0,10,0.625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.2,synthetic_test__map_007,1.0,no_resource_shaping,16,0.8461538461538461,0.8461538461538461,0.125,0.125,,0.9173502000001008,dispersed,1.0,,,0.9393896554798047,0.9078026149730533,1.0,0.532199116733779,0.6875,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,42,0.0,10,0.6875
nominal,mixed,0.5625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_resource_shaping,16,0.6923076923076923,0.6923076923076923,0.25,0.25,,0.8977070000000822,dispersed,1.0,,,0.9056636034765344,0.8940044499425347,1.0,0.5206606509252056,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,43,0.0,9,0.5625
nominal,mixed,0.5625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_resource_shaping,16,0.6923076923076923,0.6923076923076923,0.25,0.25,,0.8487738000000036,dispersed,1.0,,,0.9056636034765344,0.8940044499425347,1.0,0.5206606509252056,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,44,0.0,9,0.5625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,no_resource_shaping,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,1.2248303999999735,dispersed,1.0,,,0.9972153047973116,0.9954784993721496,1.0,0.5786542954132193,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,45,0.0,10,0.625
nominal,mixed,0.625,0.0,moderate,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.6666666666666666,no_resource_shaping,16,0.7692307692307693,0.7692307692307693,0.1875,0.1875,,1.0918722999999773,dispersed,1.0,,,0.9971019917418055,0.9954319943893365,1.0,0.57862276458659,0.625,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,46,0.0,10,0.625
nominal,mixed,0.1875,0.0,moderate,0.0,synthetic_learning,0.2,0.0,synthetic_test__map_007,0.3333333333333333,no_return_reserve,16,0.2692307692307692,0.2692307692307692,0.59375,0.59375,,0.3407078000000183,dispersed,1.0,,,0.23103223579031634,0.23625083950553485,1.0,0.13766135518405181,0.21875,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,42,0.0,3,0.21875
nominal,mixed,0.0,0.0,moderate,0.0,synthetic_learning,0.0,0.0,synthetic_test__map_007,0.0,no_return_reserve,16,0.0,0.0,0.8125,0.8125,,0.13413070000001426,dispersed,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,43,0.0,0,0.0
nominal,mixed,0.25,0.0,moderate,0.0,synthetic_learning,0.2,0.0,synthetic_test__map_007,0.5,no_return_reserve,16,0.34615384615384615,0.34615384615384615,0.53125,0.53125,,0.7245583999999781,dispersed,1.0,,,0.27742127518374976,0.27826333365834194,1.0,0.16330675785422383,0.28125,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,44,0.0,4,0.28125
nominal,mixed,0.3125,0.0,moderate,0.0,synthetic_learning,0.4,0.0,synthetic_test__map_007,0.5,no_return_reserve,16,0.46153846153846156,0.46153846153846156,0.4375,0.4375,,0.4182195999999294,dispersed,1.0,,,0.36264791966727444,0.36802650881555843,1.0,0.21514383063085674,0.375,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,45,0.0,5,0.375
nominal,mixed,0.0,0.0,moderate,0.0,synthetic_learning,0.0,0.0,synthetic_test__map_007,0.0,no_return_reserve,16,0.0,0.0,0.8125,0.8125,,0.12983120000012605,dispersed,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,synthetic_test__synthetic_test__map_007__task_00,0,returned_partial,46,0.0,0,0.0
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,full,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,0.891553599999952,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,42,0.0,9,0.5625
nominal,energy,0.6875,0.0,hard,0.0,synthetic_learning,0.4,0.6,synthetic_test__map_007,1.0,full,16,1.0,1.0,0.0,0.0,,1.1848293999999555,far_high_conflict,1.0,,,0.7069486246462101,0.99284462129242,1.0,0.32627652809031465,0.65625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,43,0.0,11,0.65625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,full,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,0.916095299999995,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,44,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,full,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,0.9012991000000738,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,45,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,full,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,1.1607638000000406,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,46,0.0,9,0.5625
nominal,energy,0.3125,0.0,hard,0.0,synthetic_learning,0.0,0.4,synthetic_test__map_007,0.5,traditional_ppo,16,0.38095238095238093,0.38095238095238093,0.40625,0.40625,,0.5474070999999867,far_high_conflict,1.0,,,0.7075056588162923,0.9601964622368881,1.0,0.3106955501184407,0.25,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,42,0.0,5,0.25
nominal,energy,0.375,0.0,hard,0.0,synthetic_learning,0.2,0.4,synthetic_test__map_007,0.5,traditional_ppo,16,0.5238095238095238,0.5238095238095238,0.3125,0.3125,,0.6430874000000024,far_high_conflict,1.0,,,0.7679826423818649,0.9994108602415506,1.0,0.3276383897414136,0.34375,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,43,0.0,6,0.34375
nominal,energy,0.375,0.0,hard,0.0,synthetic_learning,0.0,0.4,synthetic_test__map_007,0.6666666666666666,traditional_ppo,16,0.47619047619047616,0.47619047619047616,0.34375,0.34375,,0.5762735999999222,far_high_conflict,1.0,,,0.75820604701771,0.9988279309050719,1.0,0.3264735047671601,0.3125,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,44,0.0,6,0.3125
nominal,energy,0.25,0.0,hard,0.0,synthetic_learning,0.0,0.6,synthetic_test__map_007,0.16666666666666666,traditional_ppo,16,0.23809523809523808,0.23809523809523808,0.5,0.5,,0.5133533999999145,far_high_conflict,1.0,,,0.7791026574065303,0.99674902825523,1.0,0.32531119413699044,0.15625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,45,0.0,4,0.15625
nominal,energy,0.3125,0.0,hard,0.0,synthetic_learning,0.2,0.2,synthetic_test__map_007,0.5,traditional_ppo,16,0.47619047619047616,0.47619047619047616,0.34375,0.34375,,0.4709148000000596,far_high_conflict,1.0,,,0.769004971842646,0.9831108992453522,1.0,0.3224881171730663,0.3125,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,46,0.0,5,0.3125
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,a2c_pointer,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,1.1183171999999928,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,42,0.0,9,0.5625
nominal,energy,0.6875,0.0,hard,0.0,synthetic_learning,0.4,0.6,synthetic_test__map_007,1.0,a2c_pointer,16,1.0,1.0,0.0,0.0,,1.0536915999999934,far_high_conflict,1.0,,,0.7069486246462101,0.99284462129242,1.0,0.32627652809031465,0.65625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,43,0.0,11,0.65625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,a2c_pointer,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,1.1702949999999959,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,44,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,a2c_pointer,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,0.9263250999999997,far_high_conflict,1.0,,,0.6463937002386893,0.9398274500771131,1.0,0.30442066356619574,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,45,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,a2c_pointer,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,0.9158065000000306,far_high_conflict,1.0,,,0.6463937002386893,0.9398274500771131,1.0,0.30442066356619574,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,46,0.0,9,0.5625
nominal,energy,0.6875,0.0,hard,0.0,synthetic_learning,0.4,0.6,synthetic_test__map_007,1.0,no_priority_bias,16,1.0,1.0,0.0,0.0,,1.2155652000000146,far_high_conflict,1.0,,,0.7069486246462101,0.99284462129242,1.0,0.32627652809031465,0.65625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,42,0.0,11,0.65625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_priority_bias,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,0.8393854000000829,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,43,0.0,9,0.5625
nominal,energy,0.6875,0.0,hard,0.0,synthetic_learning,0.4,0.6,synthetic_test__map_007,1.0,no_priority_bias,16,1.0,1.0,0.0,0.0,,1.4024647000001096,far_high_conflict,1.0,,,0.6931711668583296,0.9670629437570425,1.0,0.3186385150623344,0.65625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,44,0.0,11,0.65625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_priority_bias,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,0.8214034000000083,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,45,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_priority_bias,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,1.166747199999918,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,46,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_domain_randomization,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,1.1360194000000092,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,42,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_domain_randomization,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,1.1794787000000042,far_high_conflict,1.0,,,0.6451962162974373,0.9368201009034599,1.0,0.30355527905681906,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,43,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_domain_randomization,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,0.8807336000000987,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,44,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_domain_randomization,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,0.8552599999999302,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,45,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_domain_randomization,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,1.0797575999999935,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,46,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_resource_shaping,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,1.212121199999956,far_high_conflict,1.0,,,0.6463937002386893,0.9398274500771131,1.0,0.30442066356619574,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,42,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_resource_shaping,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,1.299411100000043,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,43,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_resource_shaping,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,1.2254972000000066,far_high_conflict,1.0,,,0.6463937002386893,0.9398274500771131,1.0,0.30442066356619574,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,44,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_resource_shaping,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,0.9286157000001367,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,45,0.0,9,0.5625
nominal,energy,0.5625,0.0,hard,0.0,synthetic_learning,0.6,0.6,synthetic_test__map_007,0.5,no_resource_shaping,16,0.8571428571428571,0.8571428571428571,0.09375,0.09375,,0.8862283000000843,far_high_conflict,1.0,,,0.6457392324948983,0.9393789049906641,1.0,0.3042469547838904,0.5625,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,46,0.0,9,0.5625
nominal,energy,0.1875,0.0,hard,0.0,synthetic_learning,0.0,0.0,synthetic_test__map_007,0.5,no_return_reserve,16,0.2857142857142857,0.2857142857142857,0.46875,0.46875,,0.34126999999989494,far_high_conflict,1.0,,,0.16999820333720372,0.2607037220533874,1.0,0.0842065217052749,0.1875,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,42,0.0,3,0.1875
nominal,energy,0.0,0.0,hard,0.0,synthetic_learning,0.0,0.0,synthetic_test__map_007,0.0,no_return_reserve,16,0.0,0.0,0.65625,0.65625,,0.14177240000003621,far_high_conflict,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,43,0.0,0,0.0
nominal,energy,0.3125,0.0,hard,0.0,synthetic_learning,0.0,0.0,synthetic_test__map_007,0.8333333333333334,no_return_reserve,16,0.47619047619047616,0.47619047619047616,0.34375,0.34375,,0.4905714000001353,far_high_conflict,1.0,,,0.3333484827384914,0.5151669384030123,1.0,0.1649673094156273,0.3125,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,44,0.0,5,0.3125
nominal,energy,0.1875,0.0,hard,0.0,synthetic_learning,0.0,0.0,synthetic_test__map_007,0.5,no_return_reserve,16,0.2857142857142857,0.2857142857142857,0.46875,0.46875,,0.31403290000002926,far_high_conflict,1.0,,,0.16999820333720372,0.2607037220533874,1.0,0.0842065217052749,0.1875,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,45,0.0,3,0.1875
nominal,energy,0.0,0.0,hard,0.0,synthetic_learning,0.0,0.0,synthetic_test__map_007,0.0,no_return_reserve,16,0.0,0.0,0.65625,0.65625,,0.14269839999997203,far_high_conflict,1.0,,,0.0,0.0,1.0,0.0,0.0,0.0,synthetic_test__synthetic_test__map_007__task_01,1,returned_partial,46,0.0,0,0.0
nominal,distance,0.3125,0.0,extreme,0.0,synthetic_learning,0.4,0.0,synthetic_test__map_007,0.5,full,16,1.0,1.0,0.0,0.0,,0.8194667000000209,clustered,1.0,,,0.8383485174205091,0.2869015601130561,1.0,0.14782601566167494,0.375,0.0,synthetic_test__synthetic_test__map_007__task_02,2,returned_partial,42,0.0,5,0.375
nominal,distance,0.3125,0.0,extreme,0.0,synthetic_learning,0.4,0.0,synthetic_test__map_007,0.5,full,16,1.0,1.0,0.0,0.0,,0.48698049999995874,clustered,1.0,,,0.8383485174205091,0.2869015601130561,1.0,0.14782601566167494,0.375,0.0,synthetic_test__synthetic_test__map_007__task_02,2,returned_partial,43,0.0,5,0.375
nominal,distance,0.3125,0.0,extreme,0.0,synthetic_learning,0.4,0.0,synthetic_test__map_007,0.5,full,16,1.0,1.0,0.0,0.0,,0.7671691999999553,clustered,1.0,,,0.8383485174205091,0.2869015601130561,1.0,0.14782601566167494,0.375,0.0,synthetic_test__synthetic_test__map_007__task_02,2,returned_partial,44,0.0,5,0.375
nominal,distance,0.3125,0.0,extreme,0.0,synthetic_learning,0.4,0.0,synthetic_test__map_007,0.5,full,16,1.0,1.0,0.0,0.0,,0.8164554999999609,clustered,1.0,,,0.8383485174205091,0.2869015601130561,1.0,0.14782601566167494,0.375,0.0,synthetic_test__synthetic_test__map_007__task_02,2,returned_partial,45,0.0,5,0.375
nominal,distance,0.3125,0.0,extreme,0.0,synthetic_learning,0.4,0.0,synthetic_test__map_007,0.5,full,16,1.0,1.0,0.0,0.0,,0.5190824999999677,clustered,1.0,,,0.8383485174205091,0.2869015601130561,1.0,0.14782601566167494,0.375,0.0,synthetic_test__synthetic_test__map_007__task_02,2,returned_partial,46,0.0,5,0.375
nominal,distance,0.3125,0.0,extreme,0.0,synthetic_learning,0.0,0.0,synthetic_test__map_007,0.8333333333333334,traditional_ppo,16,0.8333333333333334,0.8333333333333334,0.0625,0.0625,,0.4901287999999795,clustered,1.0,,,0.9839459849714208,0.3497324670789831,1.0,0.17786931750537868,0.3125,0.0,synthetic_test__synthetic_test__map_007__task_02,2,returned_partial,42,0.0,5,0.3125
nominal,distance,0.1875,0.0,extreme,0.0,synthetic_learning,0.0,0.2,synthetic_test__map_007,0.3333333333333333,traditional_ppo,16,0.4166666666666667,0.4166666666666667,0.21875,0.21875,,0.5571669999999997,clustered,1.0,,,0.8800768364382241,0.26159752587050816,1.0,0.13716653798394743,0.15625,0.0,synthetic_test__synthetic_test__map_007__task_02,2,returned_partial,43,0.0,3,0.15625
