algorithm,map_id,safe_weighted_coverage,statistical_family
milp,synthetic_test__map_007,0.5706207482993197,synthetic_main_algorithms
milp,synthetic_test__map_008,0.5485827664399093,synthetic_main_algorithms
milp,synthetic_test__map_009,0.597094671201814,synthetic_main_algorithms
milp,synthetic_test__map_010,0.58047052154195,synthetic_main_algorithms
milp,synthetic_test__map_011,0.5630243764172336,synthetic_main_algorithms
milp,synthetic_test__map_012,0.5395549886621316,synthetic_main_algorithms
milp,synthetic_test__map_013,0.5636763038548752,synthetic_main_algorithms
milp,synthetic_test__map_014,0.5489937641723357,synthetic_main_algorithms
milp,synthetic_test__map_015,0.5383503401360544,synthetic_main_algorithms
milp,synthetic_test__map_016,0.579875283446712,synthetic_main_algorithms
milp,synthetic_test__map_017,0.5888038548752834,synthetic_main_algorithms
milp,synthetic_test__map_018,0.5761196145124717,synthetic_main_algorithms
milp,synthetic_test__map_019,0.5729733560090703,synthetic_main_algorithms
milp,synthetic_test__map_020,0.5933956916099774,synthetic_main_algorithms
milp,synthetic_test__map_021,0.5613095238095238,synthetic_main_algorithms
milp,synthetic_test__map_022,0.6008928571428571,synthetic_main_algorithms
milp,synthetic_test__map_023,0.5815476190476192,synthetic_main_algorithms
full,synthetic_test__map_000,0.5032397959183673,synthetic_ablations
full,synthetic_test__map_001,0.43897675736961456,synthetic_ablations
full,synthetic_test__map_002,0.5195464852607709,synthetic_ablations
full,synthetic_test__map_003,0.4614512471655329,synthetic_ablations
full,synthetic_test__map_004,0.5085515873015872,synthetic_ablations
full,synthetic_test__map_005,0.5093310657596372,synthetic_ablations
full,synthetic_test__map_006,0.5069699546485261,synthetic_ablations
full,synthetic_test__map_007,0.4527636054421769,synthetic_ablations
full,synthetic_test__map_008,0.48261904761904756,synthetic_ablations
full,synthetic_test__map_009,0.4686422902494331,synthetic_ablations
full,synthetic_test__map_010,0.48320861678004534,synthetic_ablations
full,synthetic_test__map_011,0.4612925170068027,synthetic_ablations
full,synthetic_test__map_012,0.4838321995464853,synthetic_ablations
full,synthetic_test__map_013,0.49164115646258505,synthetic_ablations
full,synthetic_test__map_014,0.4642772108843537,synthetic_ablations
full,synthetic_test__map_015,0.47701247165532884,synthetic_ablations
full,synthetic_test__map_016,0.49886904761904766,synthetic_ablations
full,synthetic_test__map_017,0.47948412698412696,synthetic_ablations
full,synthetic_test__map_018,0.4969897959183673,synthetic_ablations
full,synthetic_test__map_019,0.46746598639455783,synthetic_ablations
full,synthetic_test__map_020,0.5212018140589569,synthetic_ablations
full,synthetic_test__map_021,0.4809013605442176,synthetic_ablations
full,synthetic_test__map_022,0.47299886621315196,synthetic_ablations
full,synthetic_test__map_023,0.5278854875283447,synthetic_ablations
no_priority_bias,synthetic_test__map_000,0.5037585034013605,synthetic_ablations
no_priority_bias,synthetic_test__map_001,0.43262471655328805,synthetic_ablations
no_priority_bias,synthetic_test__map_002,0.5283049886621315,synthetic_ablations
no_priority_bias,synthetic_test__map_003,0.4726360544217687,synthetic_ablations
no_priority_bias,synthetic_test__map_004,0.5053032879818594,synthetic_ablations
no_priority_bias,synthetic_test__map_005,0.5101842403628118,synthetic_ablations
no_priority_bias,synthetic_test__map_006,0.4908786848072562,synthetic_ablations
no_priority_bias,synthetic_test__map_007,0.46179138321995467,synthetic_ablations
no_priority_bias,synthetic_test__map_008,0.47409297052154187,synthetic_ablations
no_priority_bias,synthetic_test__map_009,0.4598412698412699,synthetic_ablations
no_priority_bias,synthetic_test__map_010,0.48331916099773253,synthetic_ablations
no_priority_bias,synthetic_test__map_011,0.48308956916099777,synthetic_ablations
no_priority_bias,synthetic_test__map_012,0.4853684807256236,synthetic_ablations
no_priority_bias,synthetic_test__map_013,0.5008786848072562,synthetic_ablations
no_priority_bias,synthetic_test__map_014,0.455297619047619,synthetic_ablations
no_priority_bias,synthetic_test__map_015,0.4585799319727891,synthetic_ablations
no_priority_bias,synthetic_test__map_016,0.5039058956916099,synthetic_ablations
no_priority_bias,synthetic_test__map_017,0.4848809523809524,synthetic_ablations
no_priority_bias,synthetic_test__map_018,0.4945266439909297,synthetic_ablations
no_priority_bias,synthetic_test__map_019,0.45869897959183675,synthetic_ablations
no_priority_bias,synthetic_test__map_020,0.5181009070294784,synthetic_ablations
no_priority_bias,synthetic_test__map_021,0.47475340136054417,synthetic_ablations
no_priority_bias,synthetic_test__map_022,0.4705357142857143,synthetic_ablations
no_priority_bias,synthetic_test__map_023,0.5234240362811792,synthetic_ablations
no_domain_randomization,synthetic_test__map_000,0.48481575963718815,synthetic_ablations
no_domain_randomization,synthetic_test__map_001,0.4519472789115646,synthetic_ablations
no_domain_randomization,synthetic_test__map_002,0.5339795918367346,synthetic_ablations
no_domain_randomization,synthetic_test__map_003,0.4550425170068027,synthetic_ablations
no_domain_randomization,synthetic_test__map_004,0.5137074829931972,synthetic_ablations
no_domain_randomization,synthetic_test__map_005,0.4964257369614512,synthetic_ablations
no_domain_randomization,synthetic_test__map_006,0.5244784580498867,synthetic_ablations
no_domain_randomization,synthetic_test__map_007,0.4604195011337868,synthetic_ablations
no_domain_randomization,synthetic_test__map_008,0.4825538548752834,synthetic_ablations
no_domain_randomization,synthetic_test__map_009,0.4528684807256236,synthetic_ablations
no_domain_randomization,synthetic_test__map_010,0.49276360544217684,synthetic_ablations
no_domain_randomization,synthetic_test__map_011,0.4650226757369615,synthetic_ablations
no_domain_randomization,synthetic_test__map_012,0.47930555555555554,synthetic_ablations
no_domain_randomization,synthetic_test__map_013,0.48142857142857143,synthetic_ablations
no_domain_randomization,synthetic_test__map_014,0.4483645124716553,synthetic_ablations
