task_id,map_id,model,seed,task_hash,map_hash,vertical_exaggeration,element_type,element_id,sequence,raw_x_grid,raw_y_grid,raw_z_m,display_x_m,display_y_m,display_z_m,priority,visited,note
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8544,168,80,716.93499755859375,1980,2940,815.40249633789062,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8546,170,80,724.85528564453125,1980,2880,827.28292846679688,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8548,172,80,733.5972900390625,1980,2820,840.39593505859375,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8550,174,80,744.4114990234375,1980,2760,856.61724853515625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8552,176,80,749.11834716796875,1980,2700,863.67752075195312,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8554,178,80,763.2208251953125,1980,2640,884.83123779296875,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8556,180,80,798.8031005859375,1980,2580,938.20465087890625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8558,182,80,856.236328125,1980,2520,1024.3544921875,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8560,184,80,910.08770751953125,1980,2460,1105.1315612792969,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8562,186,80,921.342529296875,1980,2400,1122.0137939453125,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8564,188,80,838.863037109375,1980,2340,998.2945556640625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8566,190,80,798.50616455078125,1980,2280,937.75924682617188,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8568,192,80,764.41650390625,1980,2220,886.624755859375,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8570,194,80,733.4664306640625,1980,2160,840.19964599609375,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8572,196,80,710.77099609375,1980,2100,806.156494140625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8574,198,80,699.80401611328125,1980,2040,789.70602416992188,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8576,200,80,692.73065185546875,1980,1980,779.09597778320312,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8578,202,80,681.3245849609375,1980,1920,761.98687744140625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8580,204,80,679.92852783203125,1980,1860,759.89279174804688,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8582,206,80,680.62298583984375,1980,1800,760.93447875976562,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8584,208,80,682.9349365234375,1980,1740,764.40240478515625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8586,210,80,681.25250244140625,1980,1680,761.87875366210938,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8588,212,80,665.0228271484375,1980,1620,737.53424072265625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8590,214,80,681.3428955078125,1980,1560,762.01434326171875,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8592,216,80,682.66082763671875,1980,1500,763.99124145507812,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8594,218,80,655.060546875,1980,1440,722.5908203125,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8596,220,80,632.67388916015625,1980,1380,689.01083374023438,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8598,222,80,626.5970458984375,1980,1320,679.89556884765625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8600,224,80,635.6949462890625,1980,1260,693.54241943359375,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8602,226,80,642.9769287109375,1980,1200,704.46539306640625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8604,228,80,634.728271484375,1980,1140,692.0924072265625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8606,230,80,616.09075927734375,1980,1080,664.13613891601562,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8608,232,80,588.0001220703125,1980,1020,622.00018310546875,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8610,234,80,571.31829833984375,1980,960,596.97744750976562,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8612,236,80,569.678466796875,1980,900,594.5177001953125,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8614,238,80,556.3226318359375,1980,840,574.48394775390625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8616,240,80,547.881591796875,1980,780,561.8223876953125,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8618,242,80,543.40985107421875,1980,720,555.11477661132812,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8620,244,80,544.31451416015625,1980,660,556.47177124023438,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8622,246,80,543.48931884765625,1980,600,555.23397827148438,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8624,248,80,543.5269775390625,1980,540,555.29046630859375,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8626,250,80,543.628662109375,1980,480,555.4429931640625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8628,252,80,545.40972900390625,1980,420,558.11459350585938,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8630,254,80,545.459228515625,1980,360,558.1888427734375,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8632,256,80,545.46466064453125,1980,300,558.19699096679688,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8634,258,80,544.3934326171875,1980,240,556.59014892578125,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8636,260,80,542.2662353515625,1980,180,553.39935302734375,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8638,262,80,543.3057861328125,1980,120,554.95867919921875,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8640,264,80,543.03021240234375,1980,60,554.54531860351562,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8642,266,80,542.32073974609375,1980,0,553.48110961914062,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8772,138,82,713.66180419921875,2040,3840,810.49270629882812,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8774,140,82,704.68438720703125,2040,3780,797.02658081054688,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8776,142,82,701.23046875,2040,3720,791.845703125,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8778,144,82,692.45281982421875,2040,3660,778.67922973632812,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8780,146,82,684.85406494140625,2040,3600,767.28109741210938,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8782,148,82,680.152099609375,2040,3540,760.2281494140625,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8784,150,82,683.61328125,2040,3480,765.419921875,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8786,152,82,691.805908203125,2040,3420,777.7088623046875,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8788,154,82,698.1558837890625,2040,3360,787.23382568359375,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8790,156,82,702.04852294921875,2040,3300,793.07278442382812,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8792,158,82,708.48785400390625,2040,3240,802.73178100585938,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8794,160,82,714.09228515625,2040,3180,811.138427734375,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8796,162,82,715.16705322265625,2040,3120,812.75057983398438,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8798,164,82,719.31170654296875,2040,3060,818.96755981445312,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8800,166,82,728.7342529296875,2040,3000,833.10137939453125,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8802,168,82,741.39752197265625,2040,2940,852.09628295898438,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8804,170,82,748.53759765625,2040,2880,862.806396484375,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8806,172,82,761.82373046875,2040,2820,882.735595703125,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8808,174,82,769.76470947265625,2040,2760,894.64706420898438,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8810,176,82,773.96783447265625,2040,2700,900.95175170898438,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8812,178,82,785.492919921875,2040,2640,918.2393798828125,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8814,180,82,841.30767822265625,2040,2580,1001.9615173339844,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8816,182,82,894.357666015625,2040,2520,1081.5364990234375,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8818,184,82,929.35247802734375,2040,2460,1134.0287170410156,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
real_test__cn_taihang__road_00__task_08,cn_taihang,full,42,882fced2679a3d4795cb31c736f65c2b8d8d894b8564d2b25960329969ea2a71,727201fbb5cf39471bae328e85c1c5d9eaa3069df13d93048e713bd81b1de903,1.5,dsm_sample,terrain,8820,186,82,924.53448486328125,2040,2400,1126.8017272949219,,,稀疏source-data样本；正式曲面使用完整裁剪DSM
