aggregation,grid_id,is_first,model,rank,scope,score,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
arithmetic,685,0.0,a2c_pointer,2,core_learning_training_aware,0.7367438493465799,0.3,0.1,0.1,0.05,0.1,0.15,0.2
geometric,686,1.0,full,1,core_learning_training_aware,0.7030251900739337,0.3,0.1,0.1,0.05,0.1,0.2,0.15
arithmetic,686,1.0,full,1,core_learning_training_aware,0.7419330819130425,0.3,0.1,0.1,0.05,0.1,0.2,0.15
geometric,686,0.0,traditional_ppo,3,core_learning_training_aware,0.4605367527329043,0.3,0.1,0.1,0.05,0.1,0.2,0.15
arithmetic,686,0.0,traditional_ppo,3,core_learning_training_aware,0.5551191962478,0.3,0.1,0.1,0.05,0.1,0.2,0.15
geometric,686,0.0,a2c_pointer,2,core_learning_training_aware,0.7015384311246021,0.3,0.1,0.1,0.05,0.1,0.2,0.15
arithmetic,686,0.0,a2c_pointer,2,core_learning_training_aware,0.7379164726877739,0.3,0.1,0.1,0.05,0.1,0.2,0.15
geometric,687,1.0,full,1,core_learning_training_aware,0.6792227829516876,0.3,0.1,0.1,0.05,0.15,0.1,0.2
arithmetic,687,1.0,full,1,core_learning_training_aware,0.7168851360722908,0.3,0.1,0.1,0.05,0.15,0.1,0.2
geometric,687,0.0,traditional_ppo,3,core_learning_training_aware,0.4137216620259574,0.3,0.1,0.1,0.05,0.15,0.1,0.2
arithmetic,687,0.0,traditional_ppo,3,core_learning_training_aware,0.4972042265833717,0.3,0.1,0.1,0.05,0.15,0.1,0.2
geometric,687,0.0,a2c_pointer,2,core_learning_training_aware,0.6787854265768577,0.3,0.1,0.1,0.05,0.15,0.1,0.2
arithmetic,687,0.0,a2c_pointer,2,core_learning_training_aware,0.7139450436013474,0.3,0.1,0.1,0.05,0.15,0.1,0.2
geometric,688,1.0,full,1,core_learning_training_aware,0.6799416658892147,0.3,0.1,0.1,0.05,0.15,0.15,0.15
arithmetic,688,1.0,full,1,core_learning_training_aware,0.7179172359192976,0.3,0.1,0.1,0.05,0.15,0.15,0.15
geometric,688,0.0,traditional_ppo,3,core_learning_training_aware,0.4504926373493136,0.3,0.1,0.1,0.05,0.15,0.15,0.15
arithmetic,688,0.0,traditional_ppo,3,core_learning_training_aware,0.5375338392522068,0.3,0.1,0.1,0.05,0.15,0.15,0.15
geometric,688,0.0,a2c_pointer,2,core_learning_training_aware,0.6796165126670509,0.3,0.1,0.1,0.05,0.15,0.15,0.15
arithmetic,688,0.0,a2c_pointer,2,core_learning_training_aware,0.7151176669425414,0.3,0.1,0.1,0.05,0.15,0.15,0.15
geometric,689,1.0,full,1,core_learning_training_aware,0.68066130968561,0.3,0.1,0.1,0.05,0.15,0.2,0.1
arithmetic,689,1.0,full,1,core_learning_training_aware,0.7189493357663042,0.3,0.1,0.1,0.05,0.15,0.2,0.1
geometric,689,0.0,traditional_ppo,3,core_learning_training_aware,0.49053176309923874,0.3,0.1,0.1,0.05,0.15,0.2,0.1
arithmetic,689,0.0,traditional_ppo,3,core_learning_training_aware,0.5778634519210416,0.3,0.1,0.1,0.05,0.15,0.2,0.1
geometric,689,0.0,a2c_pointer,2,core_learning_training_aware,0.6804486163160519,0.3,0.1,0.1,0.05,0.15,0.2,0.1
arithmetic,689,0.0,a2c_pointer,2,core_learning_training_aware,0.7162902902837355,0.3,0.1,0.1,0.05,0.15,0.2,0.1
geometric,690,1.0,full,1,core_learning_training_aware,0.7236596226819896,0.3,0.1,0.1,0.1,0.05,0.15,0.2
arithmetic,690,1.0,full,1,core_learning_training_aware,0.7616762583253542,0.3,0.1,0.1,0.1,0.05,0.15,0.2
geometric,690,0.0,traditional_ppo,3,core_learning_training_aware,0.43148961628619303,0.3,0.1,0.1,0.1,0.05,0.15,0.2
arithmetic,690,0.0,traditional_ppo,3,core_learning_training_aware,0.5303923150687502,0.3,0.1,0.1,0.1,0.05,0.15,0.2
geometric,690,0.0,a2c_pointer,2,core_learning_training_aware,0.7208436605910357,0.3,0.1,0.1,0.1,0.05,0.15,0.2
arithmetic,690,0.0,a2c_pointer,2,core_learning_training_aware,0.7563750296163639,0.3,0.1,0.1,0.1,0.05,0.15,0.2
geometric,691,1.0,full,1,core_learning_training_aware,0.7244255371483193,0.3,0.1,0.1,0.1,0.05,0.2,0.15
arithmetic,691,1.0,full,1,core_learning_training_aware,0.7627083581723609,0.3,0.1,0.1,0.1,0.05,0.2,0.15
geometric,691,0.0,traditional_ppo,3,core_learning_training_aware,0.4698397813586435,0.3,0.1,0.1,0.1,0.05,0.2,0.15
arithmetic,691,0.0,traditional_ppo,3,core_learning_training_aware,0.5707219277375852,0.3,0.1,0.1,0.1,0.05,0.2,0.15
geometric,691,0.0,a2c_pointer,2,core_learning_training_aware,0.7217262416189495,0.3,0.1,0.1,0.1,0.05,0.2,0.15
arithmetic,691,0.0,a2c_pointer,2,core_learning_training_aware,0.757547652957558,0.3,0.1,0.1,0.1,0.05,0.2,0.15
geometric,692,1.0,full,1,core_learning_training_aware,0.6998985759406522,0.3,0.1,0.1,0.1,0.1,0.1,0.2
arithmetic,692,1.0,full,1,core_learning_training_aware,0.7376604123316093,0.3,0.1,0.1,0.1,0.1,0.1,0.2
geometric,692,0.0,traditional_ppo,3,core_learning_training_aware,0.4220790068894803,0.3,0.1,0.1,0.1,0.1,0.1,0.2
arithmetic,692,0.0,traditional_ppo,3,core_learning_training_aware,0.5128069580731569,0.3,0.1,0.1,0.1,0.1,0.1,0.2
geometric,692,0.0,a2c_pointer,2,core_learning_training_aware,0.6983184855656455,0.3,0.1,0.1,0.1,0.1,0.1,0.2
arithmetic,692,0.0,a2c_pointer,2,core_learning_training_aware,0.7335762238711313,0.3,0.1,0.1,0.1,0.1,0.1,0.2
geometric,693,1.0,full,1,core_learning_training_aware,0.7006393419409572,0.3,0.1,0.1,0.1,0.1,0.15,0.15
arithmetic,693,1.0,full,1,core_learning_training_aware,0.7386925121786161,0.3,0.1,0.1,0.1,0.1,0.15,0.15
geometric,693,0.0,traditional_ppo,3,core_learning_training_aware,0.4595927707829117,0.3,0.1,0.1,0.1,0.1,0.15,0.15
arithmetic,693,0.0,traditional_ppo,3,core_learning_training_aware,0.5531365707419919,0.3,0.1,0.1,0.1,0.1,0.15,0.15
geometric,693,0.0,a2c_pointer,2,core_learning_training_aware,0.6991734873926664,0.3,0.1,0.1,0.1,0.1,0.15,0.15
arithmetic,693,0.0,a2c_pointer,2,core_learning_training_aware,0.7347488472123255,0.3,0.1,0.1,0.1,0.1,0.15,0.15
geometric,694,1.0,full,1,core_learning_training_aware,0.7013808919609562,0.3,0.1,0.1,0.1,0.1,0.2,0.1
arithmetic,694,1.0,full,1,core_learning_training_aware,0.7397246120256229,0.3,0.1,0.1,0.1,0.1,0.2,0.1
geometric,694,0.0,traditional_ppo,3,core_learning_training_aware,0.5004407030630228,0.3,0.1,0.1,0.1,0.1,0.2,0.1
arithmetic,694,0.0,traditional_ppo,3,core_learning_training_aware,0.593466183410827,0.3,0.1,0.1,0.1,0.1,0.2,0.1
geometric,694,0.0,a2c_pointer,2,core_learning_training_aware,0.7000295360602611,0.3,0.1,0.1,0.1,0.1,0.2,0.1
arithmetic,694,0.0,a2c_pointer,2,core_learning_training_aware,0.7359214705535196,0.3,0.1,0.1,0.1,0.1,0.2,0.1
geometric,695,1.0,full,1,core_learning_training_aware,0.6769177127615144,0.3,0.1,0.1,0.1,0.15,0.05,0.2
arithmetic,695,1.0,full,1,core_learning_training_aware,0.7136445663378644,0.3,0.1,0.1,0.1,0.15,0.05,0.2
geometric,695,0.0,traditional_ppo,3,core_learning_training_aware,0.41287363897686113,0.3,0.1,0.1,0.1,0.15,0.05,0.2
arithmetic,695,0.0,traditional_ppo,3,core_learning_training_aware,0.4952216010775635,0.3,0.1,0.1,0.1,0.15,0.05,0.2
geometric,695,0.0,a2c_pointer,2,core_learning_training_aware,0.6764971850940085,0.3,0.1,0.1,0.1,0.15,0.05,0.2
arithmetic,695,0.0,a2c_pointer,2,core_learning_training_aware,0.7107774181258988,0.3,0.1,0.1,0.1,0.15,0.05,0.2
geometric,696,1.0,full,1,core_learning_training_aware,0.6776341560346616,0.3,0.1,0.1,0.1,0.15,0.1,0.15
arithmetic,696,1.0,full,1,core_learning_training_aware,0.7146766661848711,0.3,0.1,0.1,0.1,0.15,0.1,0.15
geometric,696,0.0,traditional_ppo,3,core_learning_training_aware,0.44956924325375275,0.3,0.1,0.1,0.1,0.15,0.1,0.15
arithmetic,696,0.0,traditional_ppo,3,core_learning_training_aware,0.5355512137463986,0.3,0.1,0.1,0.1,0.15,0.1,0.15
geometric,696,0.0,a2c_pointer,2,core_learning_training_aware,0.6773254695246597,0.3,0.1,0.1,0.1,0.15,0.1,0.15
arithmetic,696,0.0,a2c_pointer,2,core_learning_training_aware,0.7119500414670928,0.3,0.1,0.1,0.1,0.15,0.1,0.15
geometric,697,1.0,full,1,core_learning_training_aware,0.6783513575845594,0.3,0.1,0.1,0.1,0.15,0.15,0.1
arithmetic,697,1.0,full,1,core_learning_training_aware,0.7157087660318778,0.3,0.1,0.1,0.1,0.15,0.15,0.1
geometric,697,0.0,traditional_ppo,3,core_learning_training_aware,0.48952629908900297,0.3,0.1,0.1,0.1,0.15,0.15,0.1
arithmetic,697,0.0,traditional_ppo,3,core_learning_training_aware,0.5758808264152335,0.3,0.1,0.1,0.1,0.15,0.15,0.1
geometric,697,0.0,a2c_pointer,2,core_learning_training_aware,0.678154768083844,0.3,0.1,0.1,0.1,0.15,0.15,0.1
arithmetic,697,0.0,a2c_pointer,2,core_learning_training_aware,0.7131226648082871,0.3,0.1,0.1,0.1,0.15,0.15,0.1
geometric,698,1.0,full,1,core_learning_training_aware,0.6790693182137608,0.3,0.1,0.1,0.1,0.15,0.2,0.05
arithmetic,698,1.0,full,1,core_learning_training_aware,0.7167408658788845,0.3,0.1,0.1,0.1,0.15,0.2,0.05
geometric,698,0.0,traditional_ppo,3,core_learning_training_aware,0.5330346795199176,0.3,0.1,0.1,0.1,0.15,0.2,0.05
arithmetic,698,0.0,traditional_ppo,3,core_learning_training_aware,0.6162104390840687,0.3,0.1,0.1,0.1,0.15,0.2,0.05
geometric,698,0.0,a2c_pointer,2,core_learning_training_aware,0.6789850820132324,0.3,0.1,0.1,0.1,0.15,0.2,0.05
arithmetic,698,0.0,a2c_pointer,2,core_learning_training_aware,0.7142952881494812,0.3,0.1,0.1,0.1,0.15,0.2,0.05
geometric,699,1.0,full,1,core_learning_training_aware,0.7212037477232208,0.3,0.1,0.1,0.15,0.05,0.1,0.2
arithmetic,699,1.0,full,1,core_learning_training_aware,0.7584356885909278,0.3,0.1,0.1,0.15,0.05,0.1,0.2
geometric,699,0.0,traditional_ppo,3,core_learning_training_aware,0.4306051734985842,0.3,0.1,0.1,0.15,0.05,0.1,0.2
arithmetic,699,0.0,traditional_ppo,3,core_learning_training_aware,0.528409689562942,0.3,0.1,0.1,0.15,0.05,0.1,0.2
geometric,699,0.0,a2c_pointer,2,core_learning_training_aware,0.7184136373432891,0.3,0.1,0.1,0.15,0.05,0.1,0.2
arithmetic,699,0.0,a2c_pointer,2,core_learning_training_aware,0.7532074041409155,0.3,0.1,0.1,0.15,0.05,0.1,0.2
geometric,700,1.0,full,1,core_learning_training_aware,0.7219670629148369,0.3,0.1,0.1,0.15,0.05,0.15,0.15
arithmetic,700,1.0,full,1,core_learning_training_aware,0.7594677884379345,0.3,0.1,0.1,0.15,0.05,0.15,0.15
geometric,700,0.0,traditional_ppo,3,core_learning_training_aware,0.4688767305915568,0.3,0.1,0.1,0.15,0.05,0.15,0.15
arithmetic,700,0.0,traditional_ppo,3,core_learning_training_aware,0.5687393022317769,0.3,0.1,0.1,0.15,0.05,0.15,0.15
geometric,700,0.0,a2c_pointer,2,core_learning_training_aware,0.7192932431179919,0.3,0.1,0.1,0.15,0.05,0.15,0.15
arithmetic,700,0.0,a2c_pointer,2,core_learning_training_aware,0.7543800274821095,0.3,0.1,0.1,0.15,0.05,0.15,0.15
geometric,701,1.0,full,1,core_learning_training_aware,0.7227311859919967,0.3,0.1,0.1,0.15,0.05,0.2,0.1
arithmetic,701,1.0,full,1,core_learning_training_aware,0.760499888284941,0.3,0.1,0.1,0.15,0.05,0.2,0.1
geometric,701,0.0,traditional_ppo,3,core_learning_training_aware,0.5105498076208094,0.3,0.1,0.1,0.15,0.05,0.2,0.1
arithmetic,701,0.0,traditional_ppo,3,core_learning_training_aware,0.6090689149006119,0.3,0.1,0.1,0.15,0.05,0.2,0.1
geometric,701,0.0,a2c_pointer,2,core_learning_training_aware,0.7201739258576614,0.3,0.1,0.1,0.15,0.05,0.2,0.1
arithmetic,701,0.0,a2c_pointer,2,core_learning_training_aware,0.7555526508233035,0.3,0.1,0.1,0.15,0.05,0.2,0.1
geometric,702,1.0,full,1,core_learning_training_aware,0.6975233385604592,0.3,0.1,0.1,0.15,0.1,0.05,0.2
arithmetic,702,1.0,full,1,core_learning_training_aware,0.734419842597183,0.3,0.1,0.1,0.15,0.1,0.05,0.2
geometric,702,0.0,traditional_ppo,3,core_learning_training_aware,0.4212138534318896,0.3,0.1,0.1,0.15,0.1,0.05,0.2
arithmetic,702,0.0,traditional_ppo,3,core_learning_training_aware,0.5108243325673486,0.3,0.1,0.1,0.15,0.1,0.05,0.2
geometric,702,0.0,a2c_pointer,2,core_learning_training_aware,0.6959643965349334,0.3,0.1,0.1,0.15,0.1,0.05,0.2
arithmetic,702,0.0,a2c_pointer,2,core_learning_training_aware,0.7304085983956828,0.3,0.1,0.1,0.15,0.1,0.05,0.2
geometric,703,1.0,full,1,core_learning_training_aware,0.6982615906320976,0.3,0.1,0.1,0.15,0.1,0.1,0.15
arithmetic,703,1.0,full,1,core_learning_training_aware,0.7354519424441897,0.3,0.1,0.1,0.15,0.1,0.1,0.15
geometric,703,0.0,traditional_ppo,3,core_learning_training_aware,0.4586507237532411,0.3,0.1,0.1,0.15,0.1,0.1,0.15
arithmetic,703,0.0,traditional_ppo,3,core_learning_training_aware,0.5511539452361837,0.3,0.1,0.1,0.15,0.1,0.1,0.15
geometric,703,0.0,a2c_pointer,2,core_learning_training_aware,0.696816516080497,0.3,0.1,0.1,0.15,0.1,0.1,0.15
arithmetic,703,0.0,a2c_pointer,2,core_learning_training_aware,0.731581221736877,0.3,0.1,0.1,0.15,0.1,0.1,0.15
geometric,704,1.0,full,1,core_learning_training_aware,0.6990006240627116,0.3,0.1,0.1,0.15,0.1,0.15,0.1
arithmetic,704,1.0,full,1,core_learning_training_aware,0.7364840422911964,0.3,0.1,0.1,0.15,0.1,0.15,0.1
geometric,704,0.0,traditional_ppo,3,core_learning_training_aware,0.49941492827321565,0.3,0.1,0.1,0.15,0.1,0.15,0.1
arithmetic,704,0.0,traditional_ppo,3,core_learning_training_aware,0.5914835579050186,0.3,0.1,0.1,0.15,0.1,0.15,0.1
geometric,704,0.0,a2c_pointer,2,core_learning_training_aware,0.6976696789376489,0.3,0.1,0.1,0.15,0.1,0.15,0.1
arithmetic,704,0.0,a2c_pointer,2,core_learning_training_aware,0.7327538450780711,0.3,0.1,0.1,0.15,0.1,0.15,0.1
geometric,705,1.0,full,1,core_learning_training_aware,0.699740439679284,0.3,0.1,0.1,0.15,0.1,0.2,0.05
arithmetic,705,1.0,full,1,core_learning_training_aware,0.737516142138203,0.3,0.1,0.1,0.15,0.1,0.2,0.05
geometric,705,0.0,traditional_ppo,3,core_learning_training_aware,0.5438021955816844,0.3,0.1,0.1,0.15,0.1,0.2,0.05
arithmetic,705,0.0,traditional_ppo,3,core_learning_training_aware,0.6318131705738538,0.3,0.1,0.1,0.15,0.1,0.2,0.05
geometric,705,0.0,a2c_pointer,2,core_learning_training_aware,0.6985238863837908,0.3,0.1,0.1,0.15,0.1,0.2,0.05
arithmetic,705,0.0,a2c_pointer,2,core_learning_training_aware,0.7339264684192652,0.3,0.1,0.1,0.15,0.1,0.2,0.05
geometric,706,1.0,full,1,core_learning_training_aware,0.6753344771485518,0.3,0.1,0.1,0.15,0.15,0.05,0.15
arithmetic,706,1.0,full,1,core_learning_training_aware,0.7114360964504447,0.3,0.1,0.1,0.15,0.15,0.05,0.15
geometric,706,0.0,traditional_ppo,3,core_learning_training_aware,0.4486477418787051,0.3,0.1,0.1,0.15,0.15,0.05,0.15
arithmetic,706,0.0,traditional_ppo,3,core_learning_training_aware,0.5335685882405903,0.3,0.1,0.1,0.15,0.15,0.05,0.15
geometric,706,0.0,a2c_pointer,2,core_learning_training_aware,0.6750421496770712,0.3,0.1,0.1,0.15,0.15,0.05,0.15
arithmetic,706,0.0,a2c_pointer,2,core_learning_training_aware,0.7087824159916444,0.3,0.1,0.1,0.15,0.15,0.05,0.15
geometric,707,1.0,full,1,core_learning_training_aware,0.6760492447401749,0.3,0.1,0.1,0.15,0.15,0.1,0.1
arithmetic,707,1.0,full,1,core_learning_training_aware,0.7124681962974515,0.3,0.1,0.1,0.15,0.15,0.1,0.1
geometric,707,0.0,traditional_ppo,3,core_learning_training_aware,0.4885228960215072,0.3,0.1,0.1,0.15,0.15,0.1,0.1
arithmetic,707,0.0,traditional_ppo,3,core_learning_training_aware,0.5738982009094253,0.3,0.1,0.1,0.15,0.15,0.1,0.1
geometric,707,0.0,a2c_pointer,2,core_learning_training_aware,0.6758686526026274,0.3,0.1,0.1,0.15,0.15,0.1,0.1
arithmetic,707,0.0,a2c_pointer,2,core_learning_training_aware,0.7099550393328387,0.3,0.1,0.1,0.15,0.15,0.1,0.1
geometric,708,1.0,full,1,core_learning_training_aware,0.676764768835023,0.3,0.1,0.1,0.15,0.15,0.15,0.05
arithmetic,708,1.0,full,1,core_learning_training_aware,0.7135002961444581,0.3,0.1,0.1,0.15,0.15,0.15,0.05
geometric,708,0.0,traditional_ppo,3,core_learning_training_aware,0.5319420954575144,0.3,0.1,0.1,0.15,0.15,0.15,0.05
arithmetic,708,0.0,traditional_ppo,3,core_learning_training_aware,0.6142278135782604,0.3,0.1,0.1,0.15,0.15,0.15,0.05
geometric,708,0.0,a2c_pointer,2,core_learning_training_aware,0.6766961674754914,0.3,0.1,0.1,0.15,0.15,0.15,0.05
arithmetic,708,0.0,a2c_pointer,2,core_learning_training_aware,0.7111276626740327,0.3,0.1,0.1,0.15,0.15,0.15,0.05
geometric,709,1.0,full,1,core_learning_training_aware,0.723856972535243,0.3,0.1,0.15,0.05,0.05,0.15,0.2
arithmetic,709,1.0,full,1,core_learning_training_aware,0.7619281374515301,0.3,0.1,0.15,0.05,0.05,0.15,0.2
geometric,709,0.0,traditional_ppo,3,core_learning_training_aware,0.4310886821324692,0.3,0.1,0.15,0.05,0.05,0.15,0.2
arithmetic,709,0.0,traditional_ppo,3,core_learning_training_aware,0.5295204930864283,0.3,0.1,0.15,0.05,0.05,0.15,0.2
geometric,709,0.0,a2c_pointer,2,core_learning_training_aware,0.7216183874834076,0.3,0.1,0.15,0.05,0.05,0.15,0.2
arithmetic,709,0.0,a2c_pointer,2,core_learning_training_aware,0.7573595652556551,0.3,0.1,0.15,0.05,0.05,0.15,0.2
geometric,710,1.0,full,1,core_learning_training_aware,0.7246230958747815,0.3,0.1,0.15,0.05,0.05,0.2,0.15
arithmetic,710,1.0,full,1,core_learning_training_aware,0.7629602372985371,0.3,0.1,0.15,0.05,0.05,0.2,0.15
geometric,710,0.0,traditional_ppo,3,core_learning_training_aware,0.46940321276460373,0.3,0.1,0.15,0.05,0.05,0.2,0.15
arithmetic,710,0.0,traditional_ppo,3,core_learning_training_aware,0.5698501057552635,0.3,0.1,0.15,0.05,0.05,0.2,0.15
geometric,710,0.0,a2c_pointer,2,core_learning_training_aware,0.722501917065487,0.3,0.1,0.15,0.05,0.05,0.2,0.15
arithmetic,710,0.0,a2c_pointer,2,core_learning_training_aware,0.7585321885968493,0.3,0.1,0.15,0.05,0.05,0.2,0.15
geometric,711,1.0,full,1,core_learning_training_aware,0.7000894458979149,0.3,0.1,0.15,0.05,0.1,0.1,0.2
arithmetic,711,1.0,full,1,core_learning_training_aware,0.7379122914577855,0.3,0.1,0.15,0.05,0.1,0.1,0.2
geometric,711,0.0,traditional_ppo,3,core_learning_training_aware,0.42168681694319987,0.3,0.1,0.15,0.05,0.1,0.1,0.2
arithmetic,711,0.0,traditional_ppo,3,core_learning_training_aware,0.5119351360908352,0.3,0.1,0.15,0.05,0.1,0.1,0.2
geometric,711,0.0,a2c_pointer,2,core_learning_training_aware,0.6990690035209043,0.3,0.1,0.15,0.05,0.1,0.1,0.2
arithmetic,711,0.0,a2c_pointer,2,core_learning_training_aware,0.7345607595104228,0.3,0.1,0.15,0.05,0.1,0.1,0.2
geometric,712,1.0,full,1,core_learning_training_aware,0.7008304139131686,0.3,0.1,0.15,0.05,0.1,0.15,0.15
arithmetic,712,1.0,full,1,core_learning_training_aware,0.7389443913047922,0.3,0.1,0.15,0.05,0.1,0.15,0.15
geometric,712,0.0,traditional_ppo,3,core_learning_training_aware,0.4591657235686649,0.3,0.1,0.15,0.05,0.1,0.15,0.15
arithmetic,712,0.0,traditional_ppo,3,core_learning_training_aware,0.5522647487596701,0.3,0.1,0.15,0.05,0.1,0.15,0.15
geometric,712,0.0,a2c_pointer,2,core_learning_training_aware,0.6999249242613382,0.3,0.1,0.15,0.05,0.1,0.15,0.15
arithmetic,712,0.0,a2c_pointer,2,core_learning_training_aware,0.7357333828516168,0.3,0.1,0.15,0.05,0.1,0.15,0.15
geometric,713,1.0,full,1,core_learning_training_aware,0.701572166161927,0.3,0.1,0.15,0.05,0.1,0.2,0.1
arithmetic,713,1.0,full,1,core_learning_training_aware,0.7399764911517989,0.3,0.1,0.15,0.05,0.1,0.2,0.1
geometric,713,0.0,traditional_ppo,3,core_learning_training_aware,0.49997570051789003,0.3,0.1,0.15,0.05,0.1,0.2,0.1
arithmetic,713,0.0,traditional_ppo,3,core_learning_training_aware,0.5925943614285051,0.3,0.1,0.15,0.05,0.1,0.2,0.1
geometric,713,0.0,a2c_pointer,2,core_learning_training_aware,0.7007818929674383,0.3,0.1,0.15,0.05,0.1,0.2,0.1
arithmetic,713,0.0,a2c_pointer,2,core_learning_training_aware,0.7369060061928109,0.3,0.1,0.15,0.05,0.1,0.2,0.1
geometric,714,0.0,full,2,core_learning_training_aware,0.6771023155873332,0.3,0.1,0.15,0.05,0.15,0.05,0.2
arithmetic,714,1.0,full,1,core_learning_training_aware,0.7138964454640404,0.3,0.1,0.15,0.05,0.15,0.05,0.2
geometric,714,0.0,traditional_ppo,3,core_learning_training_aware,0.41249000253049006,0.3,0.1,0.15,0.05,0.15,0.05,0.2
arithmetic,714,0.0,traditional_ppo,3,core_learning_training_aware,0.4943497790952417,0.3,0.1,0.15,0.05,0.15,0.05,0.2
geometric,714,1.0,a2c_pointer,1,core_learning_training_aware,0.6772242506014953,0.3,0.1,0.15,0.05,0.15,0.05,0.2
arithmetic,714,0.0,a2c_pointer,2,core_learning_training_aware,0.71176195376519,0.3,0.1,0.15,0.05,0.15,0.05,0.2
geometric,715,0.0,full,2,core_learning_training_aware,0.6778189542423566,0.3,0.1,0.15,0.05,0.15,0.1,0.15
arithmetic,715,1.0,full,1,core_learning_training_aware,0.7149285453110472,0.3,0.1,0.15,0.05,0.15,0.1,0.15
geometric,715,0.0,traditional_ppo,3,core_learning_training_aware,0.4491515097619585,0.3,0.1,0.15,0.05,0.15,0.1,0.15
arithmetic,715,0.0,traditional_ppo,3,core_learning_training_aware,0.5346793917640769,0.3,0.1,0.15,0.05,0.15,0.1,0.15
geometric,715,1.0,a2c_pointer,1,core_learning_training_aware,0.6780534252310313,0.3,0.1,0.15,0.05,0.15,0.1,0.15
arithmetic,715,0.0,a2c_pointer,2,core_learning_training_aware,0.7129345771063843,0.3,0.1,0.15,0.05,0.15,0.1,0.15
geometric,716,0.0,full,2,core_learning_training_aware,0.678536351380921,0.3,0.1,0.15,0.05,0.15,0.15,0.1
arithmetic,716,1.0,full,1,core_learning_training_aware,0.7159606451580539,0.3,0.1,0.15,0.05,0.15,0.15,0.1
geometric,716,0.0,traditional_ppo,3,core_learning_training_aware,0.48907143805633185,0.3,0.1,0.15,0.05,0.15,0.15,0.1
arithmetic,716,0.0,traditional_ppo,3,core_learning_training_aware,0.5750090044329117,0.3,0.1,0.15,0.05,0.15,0.15,0.1
geometric,716,1.0,a2c_pointer,1,core_learning_training_aware,0.6788836150790357,0.3,0.1,0.15,0.05,0.15,0.15,0.1
arithmetic,716,0.0,a2c_pointer,2,core_learning_training_aware,0.7141072004475782,0.3,0.1,0.15,0.05,0.15,0.15,0.1
geometric,717,0.0,full,2,core_learning_training_aware,0.6792545078057981,0.3,0.1,0.15,0.05,0.15,0.2,0.05
arithmetic,717,1.0,full,1,core_learning_training_aware,0.7169927450050606,0.3,0.1,0.15,0.05,0.15,0.2,0.05
geometric,717,0.0,traditional_ppo,3,core_learning_training_aware,0.532539391104919,0.3,0.1,0.15,0.05,0.15,0.2,0.05
arithmetic,717,0.0,traditional_ppo,3,core_learning_training_aware,0.6153386171017469,0.3,0.1,0.15,0.05,0.15,0.2,0.05
geometric,717,1.0,a2c_pointer,1,core_learning_training_aware,0.6797148213885135,0.3,0.1,0.15,0.05,0.15,0.2,0.05
arithmetic,717,0.0,a2c_pointer,2,core_learning_training_aware,0.7152798237887724,0.3,0.1,0.15,0.05,0.15,0.2,0.05
geometric,718,1.0,full,1,core_learning_training_aware,0.7214004278326505,0.3,0.1,0.15,0.1,0.05,0.1,0.2
arithmetic,718,1.0,full,1,core_learning_training_aware,0.7586875677171039,0.3,0.1,0.15,0.1,0.05,0.1,0.2
geometric,718,0.0,traditional_ppo,3,core_learning_training_aware,0.43020506115680474,0.3,0.1,0.15,0.1,0.05,0.1,0.2
arithmetic,718,0.0,traditional_ppo,3,core_learning_training_aware,0.5275378675806203,0.3,0.1,0.15,0.1,0.05,0.1,0.2
geometric,718,0.0,a2c_pointer,2,core_learning_training_aware,0.7191857525676086,0.3,0.1,0.15,0.1,0.05,0.1,0.2
arithmetic,718,0.0,a2c_pointer,2,core_learning_training_aware,0.7541919397802067,0.3,0.1,0.15,0.1,0.05,0.1,0.2
geometric,719,1.0,full,1,core_learning_training_aware,0.722163951188625,0.3,0.1,0.15,0.1,0.05,0.15,0.15
arithmetic,719,1.0,full,1,core_learning_training_aware,0.7597196675641107,0.3,0.1,0.15,0.1,0.05,0.15,0.15
geometric,719,0.0,traditional_ppo,3,core_learning_training_aware,0.46844105685090337,0.3,0.1,0.15,0.1,0.05,0.15,0.15
arithmetic,719,0.0,traditional_ppo,3,core_learning_training_aware,0.5678674802494552,0.3,0.1,0.15,0.1,0.05,0.15,0.15
geometric,719,0.0,a2c_pointer,2,core_learning_training_aware,0.720066303698823,0.3,0.1,0.15,0.1,0.05,0.15,0.15
arithmetic,719,0.0,a2c_pointer,2,core_learning_training_aware,0.7553645631214008,0.3,0.1,0.15,0.1,0.05,0.15,0.15
geometric,720,1.0,full,1,core_learning_training_aware,0.7229282826504624,0.3,0.1,0.15,0.1,0.05,0.2,0.1
arithmetic,720,1.0,full,1,core_learning_training_aware,0.7607517674111172,0.3,0.1,0.15,0.1,0.05,0.2,0.1
geometric,720,0.0,traditional_ppo,3,core_learning_training_aware,0.5100754118362384,0.3,0.1,0.15,0.1,0.05,0.2,0.1
arithmetic,720,0.0,traditional_ppo,3,core_learning_training_aware,0.6081970929182902,0.3,0.1,0.15,0.1,0.05,0.2,0.1
geometric,720,0.0,a2c_pointer,2,core_learning_training_aware,0.7209479329524723,0.3,0.1,0.15,0.1,0.05,0.2,0.1
arithmetic,720,0.0,a2c_pointer,2,core_learning_training_aware,0.7565371864625947,0.3,0.1,0.15,0.1,0.05,0.2,0.1
