aggregation,grid_id,is_first,model,operational_floor,rank,score_0_to_100,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5,weight_D6,weight_D7
arithmetic,85,0.0,traditional_ppo,0.6,3,50.29953262604365,0.2,0.15,0.1,0.1,0.1,0.15,0.2
geometric,85,0.0,a2c_pointer,0.6,2,67.042041345608,0.2,0.15,0.1,0.1,0.1,0.15,0.2
arithmetic,85,0.0,a2c_pointer,0.6,2,70.46540237981979,0.2,0.15,0.1,0.1,0.1,0.15,0.2
geometric,86,1.0,full,0.6,1,68.41774669606451,0.2,0.15,0.1,0.1,0.1,0.2,0.15
arithmetic,86,1.0,full,0.6,1,72.40782536126038,0.2,0.15,0.1,0.1,0.1,0.2,0.15
geometric,86,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.1,0.1,0.2,0.15
arithmetic,86,0.0,traditional_ppo,0.6,3,55.127356262002415,0.2,0.15,0.1,0.1,0.1,0.2,0.15
geometric,86,0.0,a2c_pointer,0.6,2,67.2618487053763,0.2,0.15,0.1,0.1,0.1,0.2,0.15
arithmetic,86,0.0,a2c_pointer,0.6,2,70.75855821511833,0.2,0.15,0.1,0.1,0.1,0.2,0.15
geometric,87,1.0,full,0.6,1,66.06060586809043,0.2,0.15,0.1,0.1,0.15,0.1,0.2
arithmetic,87,1.0,full,0.6,1,69.8529672918332,0.2,0.15,0.1,0.1,0.15,0.1,0.2
geometric,87,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.1,0.15,0.1,0.2
arithmetic,87,0.0,traditional_ppo,0.6,3,48.64430274490906,0.2,0.15,0.1,0.1,0.15,0.1,0.2
geometric,87,0.0,a2c_pointer,0.6,2,65.10101410595782,0.2,0.15,0.1,0.1,0.15,0.1,0.2
arithmetic,87,0.0,a2c_pointer,0.6,2,68.40981283536742,0.2,0.15,0.1,0.1,0.15,0.1,0.2
geometric,88,1.0,full,0.6,1,66.24237290304131,0.2,0.15,0.1,0.1,0.15,0.15,0.15
arithmetic,88,1.0,full,0.6,1,70.11099225358487,0.2,0.15,0.1,0.1,0.15,0.15,0.15
geometric,88,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.1,0.15,0.15,0.15
arithmetic,88,0.0,traditional_ppo,0.6,3,53.47212638086782,0.2,0.15,0.1,0.1,0.15,0.15,0.15
geometric,88,0.0,a2c_pointer,0.6,2,65.31445751760904,0.2,0.15,0.1,0.1,0.15,0.15,0.15
arithmetic,88,0.0,a2c_pointer,0.6,2,68.70296867066594,0.2,0.15,0.1,0.1,0.15,0.15,0.15
geometric,89,1.0,full,0.6,1,66.42464007350502,0.2,0.15,0.1,0.1,0.15,0.2,0.1
arithmetic,89,1.0,full,0.6,1,70.36901721533657,0.2,0.15,0.1,0.1,0.15,0.2,0.1
geometric,89,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.1,0.15,0.2,0.1
arithmetic,89,0.0,traditional_ppo,0.6,3,58.299950016826585,0.2,0.15,0.1,0.1,0.15,0.2,0.1
geometric,89,0.0,a2c_pointer,0.6,2,65.52860073540927,0.2,0.15,0.1,0.1,0.15,0.2,0.1
arithmetic,89,0.0,a2c_pointer,0.6,2,68.99612450596449,0.2,0.15,0.1,0.1,0.15,0.2,0.1
geometric,90,1.0,full,0.6,1,69.82602846632454,0.2,0.15,0.1,0.15,0.05,0.15,0.2
arithmetic,90,1.0,full,0.6,1,73.63649107357759,0.2,0.15,0.1,0.15,0.05,0.15,0.2
geometric,90,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.15,0.05,0.15,0.2
arithmetic,90,0.0,traditional_ppo,0.6,3,51.459106130726184,0.2,0.15,0.1,0.15,0.05,0.15,0.2
geometric,90,0.0,a2c_pointer,0.6,2,68.39584755397232,0.2,0.15,0.1,0.15,0.05,0.15,0.2
arithmetic,90,0.0,a2c_pointer,0.6,2,71.72908555541004,0.2,0.15,0.1,0.15,0.05,0.15,0.2
geometric,91,1.0,full,0.6,1,70.0181561343944,0.2,0.15,0.1,0.15,0.05,0.2,0.15
arithmetic,91,1.0,full,0.6,1,73.89451603532927,0.2,0.15,0.1,0.15,0.05,0.2,0.15
geometric,91,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.15,0.05,0.2,0.15
arithmetic,91,0.0,traditional_ppo,0.6,3,56.28692976668495,0.2,0.15,0.1,0.15,0.05,0.2,0.15
geometric,91,0.0,a2c_pointer,0.6,2,68.62009356987826,0.2,0.15,0.1,0.15,0.05,0.2,0.15
arithmetic,91,0.0,a2c_pointer,0.6,2,72.02224139070856,0.2,0.15,0.1,0.15,0.05,0.2,0.15
geometric,92,1.0,full,0.6,1,67.6058777052754,0.2,0.15,0.1,0.15,0.1,0.1,0.2
arithmetic,92,1.0,full,0.6,1,71.33965796590209,0.2,0.15,0.1,0.15,0.1,0.1,0.2
geometric,92,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.15,0.1,0.1,0.2
arithmetic,92,0.0,traditional_ppo,0.6,3,49.803876249591596,0.2,0.15,0.1,0.15,0.1,0.1,0.2
geometric,92,0.0,a2c_pointer,0.6,2,66.41562439076581,0.2,0.15,0.1,0.15,0.1,0.1,0.2
arithmetic,92,0.0,a2c_pointer,0.6,2,69.67349601095766,0.2,0.15,0.1,0.15,0.1,0.1,0.2
geometric,93,1.0,full,0.6,1,67.7918965855787,0.2,0.15,0.1,0.15,0.1,0.15,0.15
arithmetic,93,1.0,full,0.6,1,71.59768292765378,0.2,0.15,0.1,0.15,0.1,0.15,0.15
geometric,93,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.15,0.1,0.15,0.15
arithmetic,93,0.0,traditional_ppo,0.6,3,54.631699885550354,0.2,0.15,0.1,0.15,0.1,0.15,0.15
geometric,93,0.0,a2c_pointer,0.6,2,66.63337794885692,0.2,0.15,0.1,0.15,0.1,0.15,0.15
arithmetic,93,0.0,a2c_pointer,0.6,2,69.96665184625618,0.2,0.15,0.1,0.15,0.1,0.15,0.15
geometric,94,1.0,full,0.6,1,67.97842730042956,0.2,0.15,0.1,0.15,0.1,0.2,0.1
arithmetic,94,1.0,full,0.6,1,71.85570788940548,0.2,0.15,0.1,0.15,0.1,0.2,0.1
geometric,94,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.15,0.1,0.2,0.1
arithmetic,94,0.0,traditional_ppo,0.6,3,59.45952352150913,0.2,0.15,0.1,0.15,0.1,0.2,0.1
geometric,94,0.0,a2c_pointer,0.6,2,66.85184544455677,0.2,0.15,0.1,0.15,0.1,0.2,0.1
arithmetic,94,0.0,a2c_pointer,0.6,2,70.25980768155472,0.2,0.15,0.1,0.15,0.1,0.2,0.1
geometric,95,1.0,full,0.6,1,65.45631766104133,0.2,0.15,0.1,0.15,0.15,0.05,0.2
arithmetic,95,1.0,full,0.6,1,69.0428248582266,0.2,0.15,0.1,0.15,0.15,0.05,0.2
geometric,95,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.15,0.15,0.05,0.2
arithmetic,95,0.0,traditional_ppo,0.6,3,48.14864636845701,0.2,0.15,0.1,0.15,0.15,0.05,0.2
geometric,95,0.0,a2c_pointer,0.6,2,64.49273341827461,0.2,0.15,0.1,0.15,0.15,0.05,0.2
arithmetic,95,0.0,a2c_pointer,0.6,2,67.61790646650529,0.2,0.15,0.1,0.15,0.15,0.05,0.2
geometric,96,1.0,full,0.6,1,65.63642198530088,0.2,0.15,0.1,0.15,0.15,0.1,0.15
arithmetic,96,1.0,full,0.6,1,69.30084981997827,0.2,0.15,0.1,0.15,0.15,0.1,0.15
geometric,96,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.15,0.15,0.1,0.15
arithmetic,96,0.0,traditional_ppo,0.6,3,52.976470004415766,0.2,0.15,0.1,0.15,0.15,0.1,0.15
geometric,96,0.0,a2c_pointer,0.6,2,64.70418249071311,0.2,0.15,0.1,0.15,0.15,0.1,0.15
arithmetic,96,0.0,a2c_pointer,0.6,2,67.91106230180381,0.2,0.15,0.1,0.15,0.15,0.1,0.15
geometric,97,1.0,full,0.6,1,65.81702187009266,0.2,0.15,0.1,0.15,0.15,0.15,0.1
arithmetic,97,1.0,full,0.6,1,69.55887478172997,0.2,0.15,0.1,0.15,0.15,0.15,0.1
geometric,97,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.15,0.15,0.15,0.1
arithmetic,97,0.0,traditional_ppo,0.6,3,57.804293640374524,0.2,0.15,0.1,0.15,0.15,0.15,0.1
geometric,97,0.0,a2c_pointer,0.6,2,64.9163248305612,0.2,0.15,0.1,0.15,0.15,0.15,0.1
arithmetic,97,0.0,a2c_pointer,0.6,2,68.20421813710234,0.2,0.15,0.1,0.15,0.15,0.15,0.1
geometric,98,1.0,full,0.6,1,65.99811867896103,0.2,0.15,0.1,0.15,0.15,0.2,0.05
arithmetic,98,1.0,full,0.6,1,69.81689974348164,0.2,0.15,0.1,0.15,0.15,0.2,0.05
geometric,98,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.1,0.15,0.15,0.2,0.05
arithmetic,98,0.0,traditional_ppo,0.6,3,62.63211727633329,0.2,0.15,0.1,0.15,0.15,0.2,0.05
geometric,98,0.0,a2c_pointer,0.6,2,65.12916271079978,0.2,0.15,0.1,0.15,0.15,0.2,0.05
arithmetic,98,0.0,a2c_pointer,0.6,2,68.49737397240087,0.2,0.15,0.1,0.15,0.15,0.2,0.05
geometric,99,1.0,full,0.6,1,70.97537674121499,0.2,0.15,0.15,0.05,0.05,0.2,0.2
arithmetic,99,1.0,full,0.6,1,75.06265837166475,0.2,0.15,0.15,0.05,0.05,0.2,0.2
geometric,99,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.05,0.05,0.2,0.2
arithmetic,99,0.0,traditional_ppo,0.6,3,52.26827995324206,0.2,0.15,0.15,0.05,0.05,0.2,0.2
geometric,99,0.0,a2c_pointer,0.6,2,69.69662299144126,0.2,0.15,0.15,0.05,0.05,0.2,0.2
arithmetic,99,0.0,a2c_pointer,0.6,2,73.31888033958946,0.2,0.15,0.15,0.05,0.05,0.2,0.2
geometric,100,1.0,full,0.6,1,68.71868192197931,0.2,0.15,0.15,0.05,0.1,0.15,0.2
arithmetic,100,1.0,full,0.6,1,72.76582526398924,0.2,0.15,0.15,0.05,0.1,0.15,0.2
geometric,100,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.05,0.1,0.15,0.2
arithmetic,100,0.0,traditional_ppo,0.6,3,50.61305007210747,0.2,0.15,0.15,0.05,0.1,0.15,0.2
geometric,100,0.0,a2c_pointer,0.6,2,67.67873927216995,0.2,0.15,0.15,0.05,0.1,0.15,0.2
arithmetic,100,0.0,a2c_pointer,0.6,2,71.26329079513708,0.2,0.15,0.15,0.05,0.1,0.15,0.2
geometric,101,1.0,full,0.6,1,68.90776270461141,0.2,0.15,0.15,0.05,0.1,0.2,0.15
arithmetic,101,1.0,full,0.6,1,73.02385022574093,0.2,0.15,0.15,0.05,0.1,0.2,0.15
geometric,101,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.05,0.1,0.2,0.15
arithmetic,101,0.0,traditional_ppo,0.6,3,55.44087370806623,0.2,0.15,0.15,0.05,0.1,0.2,0.15
geometric,101,0.0,a2c_pointer,0.6,2,67.9006341413189,0.2,0.15,0.15,0.05,0.1,0.2,0.15
arithmetic,101,0.0,a2c_pointer,0.6,2,71.55644663043562,0.2,0.15,0.15,0.05,0.1,0.2,0.15
geometric,102,1.0,full,0.6,1,66.53373975473353,0.2,0.15,0.15,0.05,0.15,0.1,0.2
arithmetic,102,1.0,full,0.6,1,70.46899215631375,0.2,0.15,0.15,0.05,0.15,0.1,0.2
geometric,102,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.05,0.15,0.1,0.2
arithmetic,102,0.0,traditional_ppo,0.6,3,48.95782019097289,0.2,0.15,0.15,0.05,0.15,0.1,0.2
geometric,102,0.0,a2c_pointer,0.6,2,65.71927810667144,0.2,0.15,0.15,0.05,0.15,0.1,0.2
arithmetic,102,0.0,a2c_pointer,0.6,2,69.20770125068472,0.2,0.15,0.15,0.05,0.15,0.1,0.2
geometric,103,1.0,full,0.6,1,66.716808626726,0.2,0.15,0.15,0.05,0.15,0.15,0.15
arithmetic,103,1.0,full,0.6,1,70.72701711806543,0.2,0.15,0.15,0.05,0.15,0.15,0.15
geometric,103,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.05,0.15,0.15,0.15
arithmetic,103,0.0,traditional_ppo,0.6,3,53.78564382693164,0.2,0.15,0.15,0.05,0.15,0.15,0.15
geometric,103,0.0,a2c_pointer,0.6,2,65.93474858932035,0.2,0.15,0.15,0.05,0.15,0.15,0.15
arithmetic,103,0.0,a2c_pointer,0.6,2,69.50085708598324,0.2,0.15,0.15,0.05,0.15,0.15,0.15
geometric,104,1.0,full,0.6,1,66.90038121626112,0.2,0.15,0.15,0.05,0.15,0.2,0.1
arithmetic,104,1.0,full,0.6,1,70.9850420798171,0.2,0.15,0.15,0.05,0.15,0.2,0.1
geometric,104,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.05,0.15,0.2,0.1
arithmetic,104,0.0,traditional_ppo,0.6,3,58.61346746289039,0.2,0.15,0.15,0.05,0.15,0.2,0.1
geometric,104,0.0,a2c_pointer,0.6,2,66.15092552417369,0.2,0.15,0.15,0.05,0.15,0.2,0.1
arithmetic,104,0.0,a2c_pointer,0.6,2,69.79401292128176,0.2,0.15,0.15,0.05,0.15,0.2,0.1
geometric,105,1.0,full,0.6,1,70.32613075577511,0.2,0.15,0.15,0.1,0.05,0.15,0.2
arithmetic,105,1.0,full,0.6,1,74.25251593805815,0.2,0.15,0.15,0.1,0.05,0.15,0.2
geometric,105,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.1,0.05,0.15,0.2
arithmetic,105,0.0,traditional_ppo,0.6,3,51.77262357679,0.2,0.15,0.15,0.1,0.05,0.15,0.2
geometric,105,0.0,a2c_pointer,0.6,2,69.04540257122738,0.2,0.15,0.15,0.1,0.05,0.15,0.2
arithmetic,105,0.0,a2c_pointer,0.6,2,72.52697397072733,0.2,0.15,0.15,0.1,0.05,0.15,0.2
geometric,106,1.0,full,0.6,1,70.51963446496859,0.2,0.15,0.15,0.1,0.05,0.2,0.15
arithmetic,106,1.0,full,0.6,1,74.51054089980983,0.2,0.15,0.15,0.1,0.05,0.2,0.15
geometric,106,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.1,0.05,0.2,0.15
arithmetic,106,0.0,traditional_ppo,0.6,3,56.60044721274875,0.2,0.15,0.15,0.1,0.05,0.2,0.15
geometric,106,0.0,a2c_pointer,0.6,2,69.2717782504088,0.2,0.15,0.15,0.1,0.05,0.2,0.15
arithmetic,106,0.0,a2c_pointer,0.6,2,72.82012980602585,0.2,0.15,0.15,0.1,0.05,0.2,0.15
geometric,107,1.0,full,0.6,1,68.0900790119132,0.2,0.15,0.15,0.1,0.1,0.1,0.2
arithmetic,107,1.0,full,0.6,1,71.95568283038266,0.2,0.15,0.15,0.1,0.1,0.1,0.2
geometric,107,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.1,0.1,0.1,0.2
arithmetic,107,0.0,traditional_ppo,0.6,3,50.11739369565541,0.2,0.15,0.15,0.1,0.1,0.1,0.2
geometric,107,0.0,a2c_pointer,0.6,2,67.04637323868538,0.2,0.15,0.15,0.1,0.1,0.1,0.2
arithmetic,107,0.0,a2c_pointer,0.6,2,70.47138442627495,0.2,0.15,0.15,0.1,0.1,0.1,0.2
geometric,108,1.0,full,0.6,1,68.27743018147831,0.2,0.15,0.15,0.1,0.1,0.15,0.15
arithmetic,108,1.0,full,0.6,1,72.21370779213433,0.2,0.15,0.15,0.1,0.1,0.15,0.15
geometric,108,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.1,0.1,0.15,0.15
arithmetic,108,0.0,traditional_ppo,0.6,3,54.945217331614174,0.2,0.15,0.15,0.1,0.1,0.15,0.15
geometric,108,0.0,a2c_pointer,0.6,2,67.26619480121303,0.2,0.15,0.15,0.1,0.1,0.15,0.15
arithmetic,108,0.0,a2c_pointer,0.6,2,70.76454026157349,0.2,0.15,0.15,0.1,0.1,0.15,0.15
geometric,109,1.0,full,0.6,1,68.46529685141066,0.2,0.15,0.15,0.1,0.1,0.2,0.1
arithmetic,109,1.0,full,0.6,1,72.47173275388603,0.2,0.15,0.15,0.1,0.1,0.2,0.1
geometric,109,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.1,0.1,0.2,0.1
arithmetic,109,0.0,traditional_ppo,0.6,3,59.77304096757293,0.2,0.15,0.15,0.1,0.1,0.2,0.1
geometric,109,0.0,a2c_pointer,0.6,2,67.48673708161128,0.2,0.15,0.15,0.1,0.1,0.2,0.1
arithmetic,109,0.0,a2c_pointer,0.6,2,71.05769609687201,0.2,0.15,0.15,0.1,0.1,0.2,0.1
geometric,110,1.0,full,0.6,1,65.92512356394438,0.2,0.15,0.15,0.1,0.15,0.05,0.2
arithmetic,110,1.0,full,0.6,1,69.65884972270715,0.2,0.15,0.15,0.1,0.15,0.05,0.2
geometric,110,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.1,0.15,0.05,0.2
arithmetic,110,0.0,traditional_ppo,0.6,3,48.46216381452083,0.2,0.15,0.15,0.1,0.15,0.05,0.2
geometric,110,0.0,a2c_pointer,0.6,2,65.10522058038305,0.2,0.15,0.15,0.1,0.15,0.05,0.2
arithmetic,110,0.0,a2c_pointer,0.6,2,68.41579488182258,0.2,0.15,0.15,0.1,0.15,0.05,0.2
geometric,111,1.0,full,0.6,1,66.10651781671457,0.2,0.15,0.15,0.1,0.15,0.1,0.15
arithmetic,111,1.0,full,0.6,1,69.91687468445883,0.2,0.15,0.15,0.1,0.15,0.1,0.15
geometric,111,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.1,0.15,0.1,0.15
arithmetic,111,0.0,traditional_ppo,0.6,3,53.28998745047958,0.2,0.15,0.15,0.1,0.15,0.1,0.15
geometric,111,0.0,a2c_pointer,0.6,2,65.31867778358982,0.2,0.15,0.15,0.1,0.15,0.1,0.15
arithmetic,111,0.0,a2c_pointer,0.6,2,68.70895071712111,0.2,0.15,0.15,0.1,0.15,0.1,0.15
geometric,112,1.0,full,0.6,1,66.28841117928022,0.2,0.15,0.15,0.1,0.15,0.15,0.1
arithmetic,112,1.0,full,0.6,1,70.17489964621052,0.2,0.15,0.15,0.1,0.15,0.15,0.1
geometric,112,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.1,0.15,0.15,0.1
arithmetic,112,0.0,traditional_ppo,0.6,3,58.117811086438344,0.2,0.15,0.15,0.1,0.15,0.15,0.1
geometric,112,0.0,a2c_pointer,0.6,2,65.53283483816328,0.2,0.15,0.15,0.1,0.15,0.15,0.1
arithmetic,112,0.0,a2c_pointer,0.6,2,69.00210655241963,0.2,0.15,0.15,0.1,0.15,0.15,0.1
geometric,113,1.0,full,0.6,1,66.47080502495157,0.2,0.15,0.15,0.1,0.15,0.2,0.05
arithmetic,113,1.0,full,0.6,1,70.4329246079622,0.2,0.15,0.15,0.1,0.15,0.2,0.05
geometric,113,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.1,0.15,0.2,0.05
arithmetic,113,0.0,traditional_ppo,0.6,3,62.945634722397095,0.2,0.15,0.15,0.1,0.15,0.2,0.05
geometric,113,0.0,a2c_pointer,0.6,2,65.74769403867077,0.2,0.15,0.15,0.1,0.15,0.2,0.05
arithmetic,113,0.0,a2c_pointer,0.6,2,69.29526238771815,0.2,0.15,0.15,0.1,0.15,0.2,0.05
geometric,114,1.0,full,0.6,1,69.68282373633954,0.2,0.15,0.15,0.15,0.05,0.1,0.2
arithmetic,114,1.0,full,0.6,1,73.44237350445155,0.2,0.15,0.15,0.15,0.05,0.1,0.2
geometric,114,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.15,0.05,0.1,0.2
arithmetic,114,0.0,traditional_ppo,0.6,3,51.27696720033794,0.2,0.15,0.15,0.15,0.05,0.1,0.2
geometric,114,0.0,a2c_pointer,0.6,2,68.40026692266386,0.2,0.15,0.15,0.15,0.05,0.1,0.2
arithmetic,114,0.0,a2c_pointer,0.6,2,71.73506760186518,0.2,0.15,0.15,0.15,0.05,0.1,0.2
geometric,115,1.0,full,0.6,1,69.87455737382463,0.2,0.15,0.15,0.15,0.05,0.15,0.15
arithmetic,115,1.0,full,0.6,1,73.70039846620323,0.2,0.15,0.15,0.15,0.05,0.15,0.15
geometric,115,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.15,0.05,0.15,0.15
arithmetic,115,0.0,traditional_ppo,0.6,3,56.1047908362967,0.2,0.15,0.15,0.15,0.05,0.15,0.15
geometric,115,0.0,a2c_pointer,0.6,2,68.62452742813103,0.2,0.15,0.15,0.15,0.05,0.15,0.15
arithmetic,115,0.0,a2c_pointer,0.6,2,72.02822343716372,0.2,0.15,0.15,0.15,0.05,0.15,0.15
geometric,116,1.0,full,0.6,1,70.06681857012225,0.2,0.15,0.15,0.15,0.05,0.2,0.1
arithmetic,116,1.0,full,0.6,1,73.95842342795491,0.2,0.15,0.15,0.15,0.05,0.2,0.1
geometric,116,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.15,0.05,0.2,0.1
arithmetic,116,0.0,traditional_ppo,0.6,3,60.93261447225545,0.2,0.15,0.15,0.15,0.05,0.2,0.1
geometric,116,0.0,a2c_pointer,0.6,2,68.84952320520715,0.2,0.15,0.15,0.15,0.05,0.2,0.1
arithmetic,116,0.0,a2c_pointer,0.6,2,72.32137927246224,0.2,0.15,0.15,0.15,0.05,0.2,0.1
geometric,117,1.0,full,0.6,1,67.46722623568978,0.2,0.15,0.15,0.15,0.1,0.05,0.2
arithmetic,117,1.0,full,0.6,1,71.14554039677606,0.2,0.15,0.15,0.15,0.1,0.05,0.2
geometric,117,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.15,0.1,0.05,0.2
arithmetic,117,0.0,traditional_ppo,0.6,3,49.621737319203355,0.2,0.15,0.15,0.15,0.1,0.05,0.2
geometric,117,0.0,a2c_pointer,0.6,2,66.41991580817724,0.2,0.15,0.15,0.15,0.1,0.05,0.2
arithmetic,117,0.0,a2c_pointer,0.6,2,69.67947805741282,0.2,0.15,0.15,0.15,0.1,0.05,0.2
geometric,118,1.0,full,0.6,1,67.65286361379236,0.2,0.15,0.15,0.15,0.1,0.1,0.15
arithmetic,118,1.0,full,0.6,1,71.40356535852774,0.2,0.15,0.15,0.15,0.1,0.1,0.15
geometric,118,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.15,0.1,0.1,0.15
arithmetic,118,0.0,traditional_ppo,0.6,3,54.44956095516211,0.2,0.15,0.15,0.15,0.1,0.1,0.15
geometric,118,0.0,a2c_pointer,0.6,2,66.63768343632216,0.2,0.15,0.15,0.15,0.1,0.1,0.15
arithmetic,118,0.0,a2c_pointer,0.6,2,69.97263389271134,0.2,0.15,0.15,0.15,0.1,0.1,0.15
geometric,119,1.0,full,0.6,1,67.83901177673185,0.2,0.15,0.15,0.15,0.1,0.15,0.1
arithmetic,119,1.0,full,0.6,1,71.66159032027942,0.2,0.15,0.15,0.15,0.1,0.15,0.1
geometric,119,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.15,0.1,0.15,0.1
arithmetic,119,0.0,traditional_ppo,0.6,3,59.27738459112087,0.2,0.15,0.15,0.15,0.1,0.15,0.1
geometric,119,0.0,a2c_pointer,0.6,2,66.85616504820663,0.2,0.15,0.15,0.15,0.1,0.15,0.1
arithmetic,119,0.0,a2c_pointer,0.6,2,70.26578972800988,0.2,0.15,0.15,0.15,0.1,0.15,0.1
geometric,120,1.0,full,0.6,1,68.02567212994259,0.2,0.15,0.15,0.15,0.1,0.2,0.05
arithmetic,120,1.0,full,0.6,1,71.9196152820311,0.2,0.15,0.15,0.15,0.1,0.2,0.05
geometric,120,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.15,0.1,0.2,0.05
arithmetic,120,0.0,traditional_ppo,0.6,3,64.10520822707963,0.2,0.15,0.15,0.15,0.1,0.2,0.05
geometric,120,0.0,a2c_pointer,0.6,2,67.0753629847331,0.2,0.15,0.15,0.15,0.1,0.2,0.05
arithmetic,120,0.0,a2c_pointer,0.6,2,70.55894556330841,0.2,0.15,0.15,0.15,0.1,0.2,0.05
geometric,121,1.0,full,0.6,1,65.50180963093908,0.2,0.15,0.15,0.15,0.15,0.05,0.15
arithmetic,121,1.0,full,0.6,1,69.10673225085225,0.2,0.15,0.15,0.15,0.15,0.05,0.15
geometric,121,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.15,0.15,0.05,0.15
arithmetic,121,0.0,traditional_ppo,0.6,3,52.79433107402753,0.2,0.15,0.15,0.15,0.15,0.05,0.15
geometric,121,0.0,a2c_pointer,0.6,2,64.70836332403175,0.2,0.15,0.15,0.15,0.15,0.05,0.15
arithmetic,121,0.0,a2c_pointer,0.6,2,67.91704434825898,0.2,0.15,0.15,0.15,0.15,0.05,0.15
geometric,122,1.0,full,0.6,1,65.68203912723382,0.2,0.15,0.15,0.15,0.15,0.1,0.1
arithmetic,122,1.0,full,0.6,1,69.36475721260392,0.2,0.15,0.15,0.15,0.15,0.1,0.1
geometric,122,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.15,0.15,0.1,0.1
arithmetic,122,0.0,traditional_ppo,0.6,3,57.62215470998628,0.2,0.15,0.15,0.15,0.15,0.1,0.1
geometric,122,0.0,a2c_pointer,0.6,2,64.92051937136719,0.2,0.15,0.15,0.15,0.15,0.1,0.1
arithmetic,122,0.0,a2c_pointer,0.6,2,68.2102001835575,0.2,0.15,0.15,0.15,0.15,0.1,0.1
geometric,123,1.0,full,0.6,1,65.86276452847406,0.2,0.15,0.15,0.15,0.15,0.15,0.05
arithmetic,123,1.0,full,0.6,1,69.6227821743556,0.2,0.15,0.15,0.15,0.15,0.15,0.05
geometric,123,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.15,0.15,0.15,0.15,0.05
arithmetic,123,0.0,traditional_ppo,0.6,3,62.44997834594505,0.2,0.15,0.15,0.15,0.15,0.15,0.05
geometric,123,0.0,a2c_pointer,0.6,2,65.13337100403517,0.2,0.15,0.15,0.15,0.15,0.15,0.05
arithmetic,123,0.0,a2c_pointer,0.6,2,68.50335601885604,0.2,0.15,0.15,0.15,0.15,0.15,0.05
geometric,124,1.0,full,0.6,1,70.82981483707906,0.2,0.15,0.2,0.05,0.05,0.15,0.2
arithmetic,124,1.0,full,0.6,1,74.8685408025387,0.2,0.15,0.2,0.05,0.05,0.15,0.2
geometric,124,0.0,traditional_ppo,0.6,3,0.0,0.2,0.15,0.2,0.05,0.05,0.15,0.2
arithmetic,124,0.0,traditional_ppo,0.6,3,52.0861410228538,0.2,0.15,0.2,0.05,0.05,0.15,0.2
geometric,124,0.0,a2c_pointer,0.6,2,69.7011264091862,0.2,0.15,0.2,0.05,0.05,0.15,0.2
arithmetic,124,0.0,a2c_pointer,0.6,2,73.32486238604461,0.2,0.15,0.2,0.05,0.05,0.15,0.2
geometric,125,1.0,full,0.6,1,71.02470444276571,0.2,0.15,0.2,0.05,0.05,0.2,0.15
