D4_difference,D6_difference,D7_difference,a2c_pointer_score,bootstrap_replicate,full_minus_a2c_points,full_score
0.011600978240555282,0.01628297385273858,0.01232566666666668,74.58730471140544,86,1.6451548072264472,76.23245951863188
0.021275808381707284,0.026607129234464844,0.021798966666666475,74.41481795287848,87,3.037352938643309,77.45217089152179
0.01466241379522426,0.015960293572125805,0.022079516666666965,74.26401469415407,88,2.3027624461968657,76.56677714035094
0.005509864751960136,0.03282371912230053,0.01691436666666679,73.8992542555929,89,2.556183816557464,76.45543807215036
0.0039355070722547625,0.014981451018843517,0.02026015833333339,75.12361100761827,90,1.7230579038483,76.84666891146657
0.021703287725733933,0.017057246620279742,0.01723799166666662,74.4151486917528,91,2.314231471810075,76.72938016356288
0.012793579378976738,0.01505322604683279,0.01692971666666676,75.36445870590973,92,1.9171068979403145,77.28156560385004
0.013976904337264284,0.026607129234464844,0.021798966666666475,73.15584601844756,93,2.8028556285176904,75.95870164696525
-9.992709623918294e-05,0.016378566400954808,0.015418633333333154,74.37513148706569,94,1.4313808127436545,75.80651229980934
0.008156972350699121,0.013921125651259136,0.018440799999999924,74.86324063806194,95,1.7461926002201693,76.60943323828211
0.014940916126192194,-0.0004970286677499214,0.02696411666666676,75.99716052366688,96,1.7082250866944264,77.7053856103613
0.02149435216929574,0.016730542497165213,0.022870458333333454,74.30914540210911,97,2.611541400344848,76.92068680245396
0.023499832215142513,0.030164527743439917,0.016194224999999784,72.36885444663109,98,3.0569693928533326,75.42582383948442
0.01592727424448981,0.017057246620279742,0.017237991666666508,74.43151935196359,99,2.1575769734228487,76.58909632538644
0.007692319425545935,0.014981451018843517,0.020260158333333278,74.18676025671978,100,1.8785879479641352,76.06534820468391
0.03323242344194033,0.03177131565632185,0.019524666666666635,72.90898300772494,101,3.6833445579971738,76.59232756572212
0.021790267605826696,0.02552560097808776,0.014655416666666587,75.13709120445371,102,2.66994567031891,77.80703687477262
0.014528221085066684,-0.0016847560965298491,0.015390908333333342,75.07277704878423,103,1.0969068582449353,76.16968390702917
0.0167109561465979,0.0029649378773854984,0.0239419500000001,75.37302157866579,104,1.7979738407453425,77.17099541941113
0.024443322389784417,-0.0006228372088508127,0.01951229166666668,74.34712446689748,105,1.6886157441082759,76.03574021100576
0.005864546526538339,0.016313547718038057,0.01644705000000002,75.06376346489188,106,1.6528062124932603,76.71656967738514
0.014958678470199493,0.017057246620279742,0.01723799166666662,74.08737196264659,107,2.140607641521484,76.22797960416807
0.021375909853867725,0.00045306794461619226,0.021331649999999924,75.04969681786997,108,1.7349410279212378,76.78463784579121
0.004967557308714232,0.00026940104162043177,0.0149082416666666,76.63688848132946,109,0.753023380626388,77.38991186195585
0.005739152069886622,0.014981451018843517,0.020260158333333278,75.83088260417743,110,1.8361198904927676,77.6670024946702
0.004865318747032887,0.017850404110847262,0.02620089999999986,74.89430161347555,111,2.1880075416562903,77.08230915513184
0.006666079227527377,0.025241100831626118,0.01846852500000007,74.23311677635726,112,2.260679609823171,76.49379638618043
0.012959182691490767,0.0336426980963801,0.019216391666666555,73.66376559586165,113,2.951810349515682,76.61557594537733
0.017906172377536445,-0.00329000921024436,0.02284273333333331,74.94160324585621,114,1.492630791203723,76.43423403705994
0.022284985462944995,0.014047462891166096,0.013836750000000175,74.63396475692159,115,2.0531642322990535,76.68712898922064
0.026052909239776656,0.015967297007607795,0.021051099999999878,74.55852052775772,116,2.6971140058926437,77.25563453365037
0.014007668429183662,0.025208282332551346,0.016166499999999973,74.34277184047406,117,2.4592410430847735,76.80201288355883
0.023354577220591755,0.025208282332551346,0.016166499999999973,73.83664335925604,118,2.7484431576594233,76.58508651691547
0.015191464597899662,0.0012001178930970413,0.02315100833333328,73.7947567889706,119,1.6475450783925112,75.44230186736311
0.0175454051479651,0.013921125651259136,0.018440800000000035,74.28471601649139,120,2.1210009601537223,76.40571697664511
0.005436632666331542,0.015850080547546108,0.019777491666666647,75.36847278919383,121,1.8717698282238047,77.24024261741764
0.009269124028280618,0.015997589713702354,0.022562183333333374,74.61188902669245,122,2.061485841119193,76.67337486781165
0.014094963448519793,0.017057246620279742,0.01723799166666662,73.89359880501996,123,2.052794808188807,75.94639361320877
0.0020732762637507562,0.0013241583381481403,0.016181850000000053,76.56316643165565,124,0.7459384647741985,77.30910489642984
0.006720931201713243,0.01484233709145888,0.01795813333333318,74.33638982694468,125,1.7052181348560964,76.04160796180078
0.01483270451406593,0.015938605116252336,0.018749075000000004,74.71081562399029,126,2.082051596864275,76.79286722085456
0.01603106187153225,0.016378566400954808,0.015418633333333154,74.81010048175722,127,2.0286936241579525,76.83879410591517
0.006259928564019135,0.015967297007607795,0.02105109999999999,75.14541185831511,128,1.8911896002844912,77.0366014585996
0.013060411751521506,0.03177131565632185,0.019524666666666635,73.9427263133545,129,2.855508956999401,76.7982352703539
0.014119849007341867,0.0014453298504002454,0.025453033333333264,74.00413524379779,130,1.6741690861301066,75.6783043299279
0.0018597002685530883,0.0020271423559813373,0.020303233333333504,75.61727893928776,131,1.0147659118121481,76.6320448510999
